geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
42011000100,11,0.32519,0,0.44053,0,0.40859,0,0.51593,0,0.09751,0,0.02124,1,0.13172,0,0.62885,0,0.21117,0,0.01065,0,0.32043,0,0.04836,0.00785,5346,0.80787,6617.37308,0.05053,0.02681,0.0,0.00957
42011000200,11,0.2467,0,0.70147,0,0.24965,0,0.40064,0,0.09582,0,0.0,1,0.09873,0,0.6469,0,0.22234,0,0.00824,0,0.21398,0,0.00574,0.00849,3970,2.10343,1887.39727,0.03113,0.01994,0.0,0.04167
42011000300,11,0.24401,0,0.89812,0,0.16356,0,0.30648,0,0.09856,0,0.01278,1,0.08412,1,0.65897,0,0.22928,0,0.00441,0,0.15446,0,0.01709,0.00458,2172,1.64112,1323.48761,0.03157,0.01417,0.0,0.02474
42011000400,11,0.24431,0,0.79481,0,0.13751,0,0.33283,0,0.12547,0,0.0,1,0.15939,0,0.63757,0,0.18608,0,0.00821,0,0.34762,0,0.00773,0.00742,3936,1.75979,2236.63074,0.0319,0.02191,0.0,0.0384
42011000500,11,0.2471,0,0.91262,0,0.08584,0,0.29399,0,0.11052,0,0.00347,1,0.02029,0,0.75841,0,0.20101,0,0.00692,0,0.07445,0,0.01078,0.00791,3554,1.22483,2901.62855,0.0267,0.02195,0.0,0.00815
42011000600,11,0.12317,0,0.97481,0,0.1243,0,0.20857,0,0.35982,0,0.00806,0,0.09058,0,0.41595,0,0.45207,0,0.009,0,0.24641,0,0.00766,0.01066,3261,1.47427,2211.93758,0.0526,0.02652,0.16667,0.01831
42011000700,11,0.25978,0,0.90521,0,0.10119,0,0.21192,0,0.15313,0,0.00263,1,0.01457,1,0.7205,0,0.25036,0,0.00793,0,0.2258,0,0.00325,0.00722,4196,0.79492,5278.5358,0.02195,0.00805,0.11438,0.00616
42011000800,11,0.35157,0,0.71686,0,0.14297,0,0.46383,0,0.08712,0,0.00409,1,0.06915,1,0.75614,0,0.16015,0,0.00663,0,0.37775,0,0.00096,0.00475,4405,0.30261,14556.74574,0.0317,0.02365,0.42043,0.0028
42011000900,11,0.17813,0,0.81382,0,0.18969,0,0.2801,0,0.0831,0,0.01216,1,0.11552,0,0.58938,0,0.26834,0,0.00503,0,0.22112,0,0.00115,0.00565,2696,0.46909,5747.31949,0.03502,0.01439,0.0,0.0405
42011001000,11,0.40412,0,0.79548,0,0.14702,0,0.31423,0,0.11555,0,0.02897,1,0.04156,0,0.7944,0,0.08407,0,0.00501,0,0.19226,0,0.0001,0.00471,3248,0.25664,12655.79044,0.03537,0.02134,0.0,0.0242
42011001100,11,0.38414,0,0.81121,0,0.1514,0,0.36113,0,0.11637,0,0.00126,1,0.09082,0,0.78649,0,0.08095,0,0.00696,0,0.1048,0,0.00159,0.00744,4184,0.87009,4808.69789,0.03165,0.02665,0.0,0.04167
42011001200,11,0.32679,0,0.66735,0,0.2286,0,0.49282,0,0.14074,0,0.0,1,0.11281,0,0.76725,0,0.10241,0,0.00318,0,0.59546,0,0.0007,0.0016,1741,0.15601,11159.8303,0.04258,0.02465,,0.0
42011001300,11,0.32119,0,0.63408,0,0.15091,0,0.4205,0,0.10418,0,0.00203,1,0.10563,1,0.7664,0,0.11927,0,0.00524,0,0.16446,0,0.0091,0.00482,2970,0.59291,5009.18114,0.03705,0.01338,,0.0
42011001400,11,0.41103,0,0.61544,0,0.26359,0,0.44095,0,0.15813,0,0.00405,1,0.08033,0,0.80664,0,0.08211,0,0.0071,0,0.29548,0,0.0012,0.00562,4494,0.37191,12083.7069,0.02117,0.0175,0.0,0.0
42011001500,11,0.23974,0,0.6907,0,0.23234,0,0.42781,0,0.13982,0,0.0,1,0.05057,1,0.81517,0,0.12566,0,0.00645,0,0.48061,0,0.00045,0.00368,3730,0.27104,13761.92432,0.02554,0.01624,0.16188,0.0093
42011001600,11,0.27996,0,0.76733,0,0.17734,0,0.26772,0,0.09532,0,0.03338,1,0.0203,1,0.77047,0,0.1638,0,0.00485,0,0.47842,0,0.00153,0.00315,2670,0.25045,10660.67954,0.03433,0.02626,0.29057,0.01269
42011001700,11,0.37126,0,0.7016,0,0.21587,0,0.30217,0,0.10776,0,0.00552,1,0.05193,1,0.85005,0,0.08244,0,0.00465,0,0.0,1,0.00161,0.00511,3224,0.36829,8754.07431,0.02085,0.01304,0.0,0.01281
42011001800,11,0.06457,1,0.78804,0,0.15076,0,0.21628,0,0.10455,0,0.0,1,0.17358,0,0.33759,0,0.43097,0,0.00571,0,0.0,1,0.00178,0.00913,2874,2.94797,974.9086,0.04452,0.02634,0.14529,0.0455
42011001900,11,0.23161,0,0.60242,0,0.24021,0,0.34956,0,0.10425,0,0.00882,1,0.16213,1,0.53699,0,0.26485,0,0.00509,0,0.38033,0,0.00033,0.0036,2539,0.18242,13918.55447,0.0626,0.03188,0.0,0.01983
42011002000,11,0.19913,0,0.85926,0,0.16864,0,0.27744,0,0.09765,0,0.00412,1,0.16816,0,0.53671,0,0.27187,0,0.00819,0,0.31448,0,0.00127,0.00681,4181,0.84554,4944.79472,0.02626,0.0229,0.0,0.00164
42011002100,11,0.30686,0,0.78363,0,0.20137,0,0.35669,0,0.10246,0,0.01056,1,0.06092,1,0.65493,0,0.22606,0,0.00529,0,1.0,0,0.00072,0.0,2783,0.50006,5565.28117,,,,
42011002200,11,0.26082,0,0.70425,0,0.18923,0,0.4769,0,0.10651,0,0.0,1,0.04679,0,0.81774,0,0.12255,0,0.00337,0,0.05165,0,0.00359,0.00337,2026,0.56345,3595.7078,0.0374,0.0257,,0.02439
42011002300,11,0.21082,0,0.89011,0,0.2579,0,0.34777,0,0.12054,0,0.00203,1,0.12825,0,0.71307,0,0.14732,0,0.0047,0,1.0,0,0.00155,0.0,2186,0.27321,8001.07482,,,,
42011002500,11,0.3827,0,0.56773,0,0.29023,0,0.49716,0,0.07171,0,0.00209,1,0.12459,0,0.69196,0,0.09023,0,0.00621,0,0.00267,0,0.01821,0.00666,3201,1.34589,2378.352,0.03946,0.02242,,0.01034
42011002600,11,0.21828,0,0.71129,0,0.26125,0,0.55885,0,0.13178,0,0.0083,1,0.09221,0,0.72687,0,0.16082,0,0.00577,0,0.36091,0,0.00781,0.00533,3330,1.59869,2082.95249,0.04487,0.02131,0.00229,0.04628
42011002700,11,0.04254,0,0.92124,0,0.17266,0,0.0577,0,0.07332,0,0.01935,1,0.04837,0,0.23676,0,0.66802,0,0.00535,0,0.09043,0,0.00732,0.00662,2071,1.4146,1464.01913,0.04001,0.0196,0.0,0.03438
42011002900,11,0.11722,0,0.93705,0,0.10717,0,0.13753,0,0.28986,0,0.00267,1,0.08151,0,0.3112,0,0.58625,0,0.00866,0,0.40545,0,0.01426,0.00715,3094,2.98161,1037.69567,0.03567,0.01007,0.00117,0.01137
42011010100,11,0.02965,1,0.95425,0,0.05879,0,0.06018,0,0.07057,0,0.00847,1,0.00183,1,0.02491,0,0.95699,0,0.01406,0,0.56759,0,0.01469,0.00983,6029,169.95809,35.47345,0.03396,0.23077,0.0,0.06098
42011010201,11,0.00577,1,0.91657,0,0.10611,0,0.06506,0,0.06697,0,0.0,1,0.00046,1,0.03303,0,0.96401,0,0.01138,0,0.25908,0,0.00143,0.01351,4423,56.29334,78.57058,0.05664,0.03571,0.0,0.19118
42011010202,11,0.00533,1,0.97932,0,0.09279,0,0.11735,0,0.04563,0,0.00592,1,0.00134,1,0.02367,1,0.9664,0,0.01385,0,0.52866,0,0.02073,0.01016,5331,95.67387,55.72055,0.06373,0.0,,0.11966
42011010302,11,0.03302,0,0.98342,0,0.08357,0,0.05068,0,0.06936,0,0.005,1,0.02234,1,0.07469,0,0.87563,0,0.00746,0,0.39267,0,0.00289,0.00779,2904,50.28485,57.751,0.03856,0.0,,0.04839
42011010303,11,0.02595,1,0.99236,0,0.11206,0,0.08551,0,0.07765,0,0.0,1,0.00521,1,0.06866,1,0.91288,0,0.00498,0,0.9869,0,0.0042,0.00011,1987,2.22844,891.65463,0.05727,0.0,0.5,0.25
42011010304,11,0.05289,0,0.97934,0,0.12107,0,0.02692,1,0.10298,0,0.01924,1,0.03687,0,0.15014,0,0.77817,0,0.0185,0,0.35408,0,0.03367,0.0195,6728,51.86643,129.71782,0.07359,0.07991,0.14079,0.17238
42011010400,11,0.02378,0,0.97804,0,0.09667,0,0.09242,0,0.07281,0,0.00536,1,0.0106,0,0.03204,0,0.9348,0,0.01996,0,0.76926,0,0.00895,0.00762,8153,177.50664,45.93068,0.0442,0.0,0.0,0.07292
42011010500,11,0.00562,1,0.9713,0,0.15,0,0.07715,0,0.08595,0,0.01647,1,0.01465,0,0.0503,0,0.91163,0,0.01617,0,1.0,0,0.01367,0.0,6595,41.71867,158.08269,,,,
42011010600,11,0.04267,0,0.9305,0,0.07161,0,0.05456,0,0.07737,0,0.03723,0,0.01047,0,0.05876,0,0.86446,0,0.02116,0,0.38406,0,0.01001,0.02097,8007,41.96153,190.81762,0.08474,0.06061,0.06452,0.30328
42011010700,11,0.02337,0,0.95983,0,0.11254,0,0.07524,0,0.09455,0,0.01355,1,0.03305,1,0.06665,0,0.85966,0,0.01907,0,0.19712,0,0.01242,0.02477,7271,35.86215,202.74859,0.05457,0.0396,0.09677,0.08571
42011010801,11,0.0,1,0.96262,0,0.08351,0,0.01908,1,0.05005,0,0.00925,1,0.00435,1,0.01469,1,0.95212,0,0.0048,0,0.16396,0,0.00138,0.00675,1928,19.25044,100.15358,0.04694,0.14286,0.0,0.13793
42011010802,11,0.03382,0,0.99082,0,0.07297,0,0.04004,1,0.06595,0,0.02024,0,0.07977,0,0.14267,0,0.74099,0,0.02181,0,0.19594,0,0.01024,0.02925,9084,14.02321,647.7831,0.05758,0.04346,0.0,0.1365
42011010902,11,0.08209,0,0.95839,0,0.1533,0,0.12908,0,0.09922,0,0.03226,1,0.07649,1,0.20503,0,0.67229,0,0.00944,0,0.15124,0,0.01233,0.01165,4008,3.2634,1228.16701,0.05348,0.01667,0.0,0.09524
42011010903,11,0.04558,0,0.94217,0,0.07167,0,0.02493,0,0.14539,0,0.06414,0,0.04559,0,0.0763,0,0.78087,0,0.01652,0,0.10633,0,0.04642,0.02363,6205,9.40992,659.41078,0.07428,0.02427,0.1843,0.12736
42011010904,11,0.02857,1,0.97301,0,0.04253,0,0.05193,1,0.06642,0,0.06961,0,0.02046,1,0.15011,0,0.75717,0,0.00895,0,0.63773,0,0.00581,0.00522,3610,2.04618,1764.26328,0.07214,0.02099,0.10839,0.0772
42011010905,11,0.07829,0,0.97933,0,0.12804,0,0.01328,1,0.10137,0,0.02255,1,0.02803,1,0.15638,0,0.78419,0,0.01195,0,0.14357,0,0.00455,0.01513,4594,2.80479,1637.91078,0.04013,0.03362,0.0,0.04964
42011011000,11,0.0217,1,0.94416,0,0.07419,0,0.06337,0,0.06744,0,0.02106,1,0.01636,1,0.17141,0,0.75935,0,0.0109,0,0.93518,0,0.00786,0.0012,4588,2.94014,1560.46878,0.09456,0.08648,0.44487,0.25375
42011011101,11,0.06022,0,0.89376,0,0.14959,0,0.16455,0,0.09808,0,0.06004,1,0.02521,1,0.0857,0,0.78598,0,0.00535,0,0.00301,0,0.05966,0.00843,2129,3.80139,560.0587,0.09053,0.08196,0.42421,0.22805
42011011102,11,0.00648,1,0.94796,0,0.04691,1,0.02901,1,0.0456,0,0.01104,1,0.01484,1,0.07112,0,0.89721,0,0.01424,0,0.08042,0,0.01871,0.02001,5459,5.45608,1000.5347,0.11002,0.06408,0.20039,0.33286
42011011200,11,0.06476,0,0.81576,0,0.09215,0,0.1273,0,0.07284,0,0.01969,1,0.10463,0,0.24033,0,0.6261,0,0.01127,0,0.24801,0,0.06082,0.01116,4212,1.5415,2732.41088,0.04548,0.02602,0.11111,0.01724
42011011300,11,0.04905,0,0.97919,0,0.06274,0,0.14669,0,0.05854,0,0.0,1,0.11603,0,0.25087,0,0.62997,0,0.00675,0,0.1467,0,0.0029,0.00876,2877,1.52156,1890.82804,0.02946,0.00862,0.0,0.04225
