provider,lat,lon,num_stops_per_week,score
Capital Area Transit,40.26255,-76.86541,75,1
Capital Area Transit,40.26262,-76.85371,24,1
Capital Area Transit,40.26267,-76.8652,24,1
Capital Area Transit,40.26267,-76.8652,55,1
Capital Area Transit,40.26274,-76.8703,75,1
Capital Area Transit,40.26278,-76.86729,75,1
Capital Area Transit,40.26287,-76.88124,27,1
Capital Area Transit,40.26292,-76.8671,79,1
Capital Area Transit,40.263,-76.86864,75,1
Capital Area Transit,40.26292,-76.88394,89,1
Capital Area Transit,40.26302,-76.85172,23,1
Capital Area Transit,40.26304,-76.78872,30,1
Capital Area Transit,40.26296,-76.86866,22,1
Capital Area Transit,40.26313,-76.86871,79,1
Capital Area Transit,40.26315,-76.86884,24,1
Capital Area Transit,40.26319,-76.88439,108,1
Capital Area Transit,40.26321,-76.85162,24,1
Capital Area Transit,40.26338,-76.88083,119,1
Capital Area Transit,40.26348,-76.88065,196,2
Capital Area Transit,40.26351,-76.78213,30,1
Capital Area Transit,40.26359,-76.84963,23,1
Capital Area Transit,40.26368,-76.78206,31,1
Capital Area Transit,40.26377,-76.84964,24,1
Capital Area Transit,40.26385,-76.87683,73,1
Capital Area Transit,40.26404,-76.88499,101,1
Capital Area Transit,40.26385,-76.88476,89,1
Capital Area Transit,40.26399,-76.88507,7,1
Capital Area Transit,40.26402,-76.87443,26,1
Capital Area Transit,40.26409,-76.84794,23,1
Capital Area Transit,40.26409,-76.77818,42,1
Capital Area Transit,40.2642,-76.87586,72,1
Capital Area Transit,40.26437,-76.84744,24,1
Capital Area Transit,40.32616,-76.77473,3,1
Capital Area Transit,40.26445,-76.86936,22,1
Capital Area Transit,40.26453,-76.8744,69,1
Capital Area Transit,40.26462,-76.86954,24,1
Capital Area Transit,40.26458,-76.87445,70,1
Capital Area Transit,40.26487,-76.84568,24,1
Capital Area Transit,40.26499,-76.76202,7,1
Capital Area Transit,40.26512,-76.76189,7,1
Capital Area Transit,40.26492,-76.88559,108,1
Capital Area Transit,40.26504,-76.8856,89,1
Capital Area Transit,40.26532,-76.87174,69,1
Capital Area Transit,40.26526,-76.87222,70,1
