name,address,lat,lon
,5901 MILLFAIR RD  FAIRVIEW PA 16415,42.03532,-80.17917
,1001 E MAIN  GIRARD PA 16417,42.00716,-80.30538
,8880 W MAIN RD  MCKEAN PA 16426,42.00026,-80.14299
,2402 W GRANDVIEW ST  ERIE PA 16506,42.0758,-80.11755
,153 E 6TH ST  ERIE PA 16501,42.13028,-80.08158
,109 GERMAN  ERIE PA 16597,42.13636,-80.0818
,1001 ATKINS ST  ERIE PA 16503,42.13779,-80.06006
,1921 E LAKE RD  ERIE PA 16511,42.14484,-80.04239
,235 E 11TH ST  ERIE PA 16503,42.12584,-80.07671
,1401 WALLACE ST  ERIE PA 16503,42.12599,-80.06917
,1344 E 11TH ST  ERIE PA 16503,42.13576,-80.05301
,2021 E 20TH ST  ERIE PA 16510,42.13362,-80.0319
,1720 HOLLAND ST  ERIE PA 16503,42.12014,-80.07491
,225 W 10TH ST  ERIE PA 16501,42.12339,-80.08709
,1020 LIBERTY ST  ERIE PA 16502,42.11854,-80.09965
,913 CRANBERRY ST  ERIE PA 16502,42.11696,-80.10832
,820 LINCOLN AVE  ERIE PA 16505,42.11248,-80.1221
,453 W 16TH ST  ERIE PA 16502,42.11611,-80.08911
,312 CHESTNUT ST  ERIE PA 16507,42.12877,-80.09614
,131 W 7TH ST  ERIE PA 16501,42.12723,-80.08677
,816 N PARK AVE  ERIE PA 16501,42.12371,-80.10351
,W 6 ST  ERIE PA 16502,42.12012,-80.11072
,1210 W 8 ST  ERIE PA 16502,42.11809,-80.11019
,517 MARYLAND AVE  ERIE PA 16505,42.11401,-80.12838
,327 E 23rd ST  ERIE PA 16503,42.11694,-80.06798
,3207 STATE ST  ERIE PA 16508,42.1067,-80.06943
,2624 GERMAN ST  ERIE PA 16504,42.1134,-80.06738
,650 E 23RD ST  ERIE PA 16503,42.11995,-80.06091
,933 E 22ND ST  ERIE PA 16503,42.12247,-80.05428
,757 E 26 ST  ERIE PA 16504,42.11809,-80.05602
,2021 E 20 ST  ERIE PA 16510,42.13362,-80.0319
,831 E 31ST ST  ERIE PA 16504,42.11431,-80.05183
,509 E 26TH ST  ERIE PA 16504,42.11577,-80.06227
,2931 MYRTLE ST  ERIE PA 16508,42.10638,-80.07702
,14 E 38TH ST  ERIE PA 16504,42.10262,-80.06674
,3520 PERRY ST  ERIE PA 16504,42.11137,-80.04924
,3952 PINE AVE  ERIE PA 16504,42.10693,-80.04606
,1820 E 38TH ST  ERIE PA 16510,42.11728,-80.0279
,2300 FAIRMONT PKWY  ERIE PA 16510,42.13343,-80.02514
,4224 MCCLELLAND AVE  ERIE PA 16510,42.11612,-80.01383
,230 E 38TH ST  ERIE PA 16504,42.10433,-80.06275
,21ST & SASSAFRAS ST  ERIE PA 16502,42.11471,-80.08007
,139 W 24 ST  ERIE PA 16502,42.11239,-80.07715
,3325 CHERRY ST  ERIE PA 16508,42.10194,-80.08198
,30TH & CASCADE STS  ERIE PA 16508,42.10105,-80.09217
,2502 LIBERTY ST  ERIE PA 16502,42.10607,-80.09083
,955 W 29 ST  ERIE PA 16508,42.10175,-80.09219
,1761 W 26 ST  ERIE PA 16502,42.0973,-80.11212
,1761 W 26TH ST  ERIE PA 16508,42.0973,-80.11212
,1540 W 38TH ST  ERIE PA 16508,42.09088,-80.10031
