Unnamed: 0,name,address,lat,lon
1,,1840 RESERVOIR RD  HOLLIDAYSBURG PA 16648,40.40735,-78.37976
2,,215 MARY ST  HOLLIDAYSBURG PA 16648,40.45025,-78.34503
3,,518 MUNCIPAL RD  DUNCANSVILLE PA 16635,40.4392,-78.41479
4,,3131 COLONIAL DR  DUNCANSVILLE PA 16635,40.44506,-78.43116
5,,ONE CONVENTION CENTER DR  ALTOONA PA 16602,40.45741,-78.40114
6,,751 SUGAR RUN RD  ALTOONA PA 16601,40.46444,-78.42839
7,,1100 11TH ST  ALTOONA PA 16601,40.51654,-78.3992
8,,200-04 3RD AVE  ALTOONA PA 16602,40.52035,-78.38545
9,,1001 S 1ST ST  ALTOONA PA 16602,40.51542,-78.37351
10,,1320 12TH AVE  ALTOONA PA 16601,40.51534,-78.40381
11,,1320 WASHINGTON AVE  ALTOONA PA 16601,40.51488,-78.4078
12,,1400 7TH AVE  ALTOONA PA 16602,40.51076,-78.39919
13,,801 PLEASANT VALLEY BLVD  ALTOONA PA 16602,40.50942,-78.38271
14,,1319 WASHINGTON AVE  ALTOONA PA 16601,40.5146,-78.4083
15,,1010 19TH ST  ALTOONA PA 16601,40.5111,-78.40873
16,,1600 5TH AVE  ALTOONA PA 16602,40.50811,-78.39924
17,,3017 UNION AVE  ALTOONA PA 16602,40.49302,-78.40591
18,,231 HOWARD AVE  ALTOONA PA 16601,40.52447,-78.39509
19,,530 CRAWFORD AVE  ALTOONA PA 16602,40.5151,-78.38624
20,,2401 BROAD AVE  ALTOONA PA 16601,40.50453,-78.40995
21,,200 3rd AVE  ALTOONA PA 16602,40.52034,-78.38534
22,,130 2ND AVE  ALTOONA PA 16602,40.52021,-78.38425
23,,2301 5TH ST  ALTOONA PA 16601,40.52684,-78.40667
24,,2930 S 10TH AVE  ALTOONA PA 16601,40.50239,-78.42224
25,,3316 5TH AVE  ALTOONA PA 16602,40.49232,-78.41203
26,,315 40TH ST  ALTOONA PA 16602,40.48538,-78.41306
27,,POLAND AVE AND 58TH ST  ALTOONA PA 16601,40.48395,-78.43208
28,,1610 N 5TH AVE  ALTOONA PA 16601,40.54967,-78.37303
29,,515 N 2ND ST  ALTOONA PA 16602,40.53394,-78.38761
30,,206 W 12TH AVE  ALTOONA PA 16601,40.53425,-78.39541
31,,3220 PLEASANT VALLEY BLVD  ALTOONA PA 16602,40.48592,-78.40253
32,,751 SUGAR RUN RD  ALTOONA PA 16602,40.46444,-78.42839
33,,909 N 2ND ST  BELLWOOD PA 16617,40.6063,-78.33161
34,,708 DEBORAH ST  TIPTON PA 16684,40.63778,-78.29873
35,,2134 OLD 6TH AVE RD  ALTOONA PA 16601,40.50452,-78.40347
36,,526 MAIN ST  BELLWOOD PA 16617,40.60148,-78.3326
37,,731 PATRICK LN  NEWRY PA 16665,40.39201,-78.43407
38,,375 CEDARCREST DR  DUNCANSVILLE PA 16635,40.42165,-78.40313
39,,RECREATION DR  WILLIAMSBURG PA 16693,40.46592,-78.19887
40,,315 14TH ST  DUNCANSVILLE PA 16635,40.42357,-78.4364
41,,1620 TURKEY VALLEY RD  HOLLIDAYSBURG PA 16648,40.47672,-78.29155
42,,164 LAUREL LN  HOLLIDAYSBURG PA 16648,40.45015,-78.39124
43,,139 MUNCIPAL ST  EAST FREEDOM PA 16637,40.35969,-78.42967
44,,139 MUNICIPAL ST  EAST FREEDOM PA 16637,40.35969,-78.42967
45,,122 SENIOR DR  CLAYSBURG PA 16625,40.28803,-78.45136
46,,477 SKI GAP RD  CLAYSBURG PA 16625,40.29409,-78.4621
47,,423 ALLEGHENY ST  HOLLIDAYSBURG PA 16648,40.43018,-78.39239
48,,423 ALLEGHENY ST  H0LLIDAYSBURG PA 16648,40.43018,-78.39239
49,,324 BEDFORD ST  HOLLIDAYSBURG PA 16648,40.42642,-78.39598
50,,801 ALLEGEHNY ST  H0LLIDAYSBURG PA 16648,40.43164,-78.3876
51,,1000 HEWITT ST  H0LLIDAYSBURG PA 16648,40.436,-78.39334
52,,1111 HEWITT ST  H0LLIDAYSBURG PA 16648,40.43827,-78.39338
53,,1230 PINEY CREEK RD  MARTINSBURG PA 16662,40.32294,-78.31894
54,,1119 VALLEY FORGE RD  DUNCANSVILLE PA 16635,40.39556,-78.49316
55,,JUNIATA GAP RD  ALTOONA PA 16601,40.53959,-78.41162
56,,340 LOTZ AVE  ALTOONA PA 16602,40.4635,-78.39459
57,,611 GRANDVIEW RD  ALTOONA PA 16601,40.54656,-78.39942
58,,1505 E WALTON AVE  ALTOONA PA 16602,40.52995,-78.36385
59,,POLAND AVE & 58TH ST  ALTOONA PA 16601,40.48395,-78.43208
60,,2810 WASHINGTON AVE  ALTOONA PA 16601,40.52081,-78.42106
61,,123 S MARKET ST  MARTINSBURG PA 16662,40.31001,-78.3255
62,,205 S MARKET ST  MARTINSBURG PA 16662,40.3094,-78.32568
63,,731 PATRICK LANE  NEWRY PA 16665,40.39201,-78.43407
64,,2585 COVE MOUNTAIN RD  MARTINSBURG PA 16662,40.31795,-78.33541
65,,820 GROVE ST  ROARING SPRING PA 16673,40.33211,-78.40298
66,,808 E MAIN ST  ROARING SPRING PA 16673,40.33548,-78.3936
67,,1001 CLAY AVE  TYRONE PA 16686,40.6736,-78.24863
68,,108 BAUGHMAN HOLLOW RD  TYRONE PA 16686,40.70808,-78.20976
69,,7217 WOODBURY PIKE  ROARING SPRING PA 16673,40.32258,-78.3911
70,,383 FORT ROBERDEAU RD  ALTOONA PA 16601,40.58268,-78.27374
71,,5628 E PLEASANT VALLEY BLVD  TYRONE PA 16686,40.66314,-78.2551
72,,1650 CLAY AVE  TYRONE PA 16686,40.6809,-78.2458
73,,1100 LOGAN AVE  TYRONE PA 16686,40.67217,-78.23894
74,,1100 LOGAN BLVD  TYRONE PA 16686,40.67217,-78.23894
75,,LINCOLN AVE & 17TH ST  TYRONE PA 16686,40.68026,-78.23814
76,,2103 ADAMS AVE  TYRONE PA 16686,40.68595,-78.24063
77,,305 E 2ND ST  WILLIAMSBURG PA 16693,40.4607,-78.20075
78,,CLOVER CREEK RD RD  WILLIAMSBURG PA 16693,40.45783,-78.2013
