geoid,countyfp,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pop10,areakm,popdens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
42041010100,41,0.17343,0,0.00871,5411,5.09267,1062.50753,0.01595,1,0.92184,0,0.14491,0,0.12562,0,0.12517,0,0.00853,1,0.10846,0,0.02141,1,0.84958,0,0.02233,0,0.02295,0.05307,0.0,0.09758,0.06877
42041010201,41,0.14508,0,0.00579,5162,11.27785,457.71124,0.0211,1,0.98015,0,0.06364,0,0.04915,1,0.05388,0,0.01733,1,0.02148,1,0.06952,1,0.88659,0,0.02202,0,0.03012,0.05259,0.06656,0.0962,0.12236
42041010203,41,0.20861,0,0.0553,3437,2.58414,1330.0364,0.11303,0,0.88507,0,0.09946,0,0.10231,0,0.05312,0,0.10941,0,0.03118,0,0.08615,0,0.72965,0,0.01406,0,0.0147,0.0763,0.15152,0.09524,0.0989
42041010204,41,0.04692,0,0.02871,4900,7.83598,625.32025,0.05007,0,0.98737,0,0.07815,0,0.06405,1,0.05689,0,0.04818,0,0.01354,1,0.04315,0,0.85313,0,0.0206,0,0.02964,0.07725,0.05956,0.04976,0.12851
42041010300,41,0.24399,0,0.01044,4388,3.01252,1456.58872,0.0551,0,0.94638,0,0.08634,0,0.12061,0,0.09921,0,0.08709,0,0.04355,0,0.09495,0,0.74478,0,0.01668,0,0.01741,0.07852,0.02725,0.15325,0.11935
42041010400,41,0.00606,0,0.00815,3753,2.74929,1365.08162,0.01449,1,0.96471,0,0.02696,0,0.00913,1,0.03954,0,0.01256,1,0.0203,1,0.01603,1,0.93935,0,0.01466,0,0.02201,0.10071,0.09718,0.03799,0.31877
42041010500,41,0.0,1,0.02007,4135,2.74639,1505.61269,0.07106,0,0.97331,0,0.08707,0,0.12994,0,0.02735,0,0.10605,0,0.02183,1,0.10269,0,0.7452,0,0.01445,0,0.02357,0.07915,0.09862,0.14031,0.2337
42041010600,41,0.09869,0,0.04086,4553,4.17516,1090.49633,0.02282,1,0.91722,0,0.08928,0,0.0406,0,0.08231,0,0.02844,1,0.11118,0,0.05128,0,0.72764,0,0.01847,0,0.02284,0.06968,0.02083,0.07143,0.11039
42041010700,41,0.03865,0,0.00169,3760,2.56004,1468.72437,0.03344,1,0.98321,0,0.06681,0,0.03242,0,0.04757,0,0.00744,1,0.01329,1,0.01807,1,0.94871,0,0.01624,0,0.02299,0.05903,0.02448,0.0,0.19293
42041010800,41,0.22328,0,0.00819,3517,1.80329,1950.32012,0.04852,1,0.88614,0,0.11959,0,0.12673,0,0.08883,0,0.00962,1,0.01047,1,0.08967,0,0.85743,0,0.01534,0,0.01679,0.04539,0.0,0.0,0.08753
42041010900,41,0.10842,0,0.00538,4671,3.4843,1340.58479,0.02753,1,1.0,0,0.0504,0,0.02278,1,0.06659,0,0.02993,1,0.0,1,0.02169,1,0.92972,0,0.01931,0,0.02668,0.07768,0.07195,0.57143,0.17466
42041011002,41,0.45223,0,0.01231,2031,3.26983,621.13328,0.03492,1,0.91042,0,0.12821,0,0.11861,0,0.02535,1,0.0,1,0.10615,0,0.08423,1,0.76665,0,0.00985,0,0.0075,0.07612,0.07885,0.14106,0.12538
42041011101,41,0.0,1,0.07979,3263,13.11067,248.8813,0.04183,1,0.98228,0,0.04935,0,0.02523,1,0.10677,0,0.08287,1,0.01461,1,0.00266,1,0.8911,0,0.01608,0,0.02569,0.07775,0.05633,0.03423,0.15893
42041011102,41,0.14698,0,0.0455,4564,4.43018,1030.20651,0.05718,1,0.87949,0,0.08447,0,0.09257,0,0.08309,0,0.05999,1,0.00222,1,0.07065,1,0.83337,0,0.01881,0,0.022,0.06209,0.04167,0.09091,0.0404
42041011200,41,0.02933,0,0.01232,1569,0.76909,2040.06721,0.0263,1,0.95401,0,0.1288,0,0.08646,0,0.06599,0,0.00952,1,0.00444,1,0.02919,1,0.90419,0,0.00638,0,0.00851,0.0543,0.08333,0.0,0.08163
42041011301,41,0.0,1,0.01908,4474,14.39213,310.86429,0.04562,0,0.96564,0,0.0346,0,0.0086,1,0.0552,0,0.1164,0,0.0256,1,0.015,1,0.795,0,0.01789,0,0.03684,0.09792,0.15927,0.12634,0.29195
42041011302,41,0.01244,0,0.00738,7246,7.66162,945.7527,0.0471,0,0.99582,0,0.03016,0,0.0508,0,0.04981,0,0.16468,0,0.00437,1,0.06081,0,0.73808,0,0.02709,0,0.04059,0.093,0.07425,0.09207,0.26876
42041011303,41,0.11139,0,0.00366,6926,6.78344,1021.01572,0.02203,1,0.97512,0,0.05971,0,0.03656,1,0.04513,0,0.06017,0,0.00456,1,0.02234,1,0.88953,0,0.02632,0,0.03452,0.09354,0.08703,0.07488,0.29189
42041011304,41,0.11952,0,0.04921,5023,6.01774,834.69939,0.04748,0,0.88365,0,0.06642,0,0.03278,0,0.10202,0,0.05906,0,0.03944,1,0.02629,1,0.87039,0,0.02301,0,0.02826,0.08597,0.12968,0.06355,0.18186
42041011305,41,0.0105,0,0.06391,4375,11.4146,383.28103,0.04221,0,0.95366,0,0.05773,0,0.03115,1,0.0493,0,0.20266,0,0.01956,1,0.02367,1,0.71381,0,0.01681,0,0.02451,0.08615,0.06266,0.08565,0.20281
42041011400,41,0.36728,0,0.01576,4393,2.80471,1566.29301,0.01105,1,0.85975,0,0.13375,0,0.07156,1,0.08563,0,0.01345,1,0.02623,1,0.02399,1,0.91751,0,0.01955,0,0.01693,0.05621,0.00148,0.0,0.10324
42041011500,41,0.0,1,0.00514,4588,3.44293,1332.58572,0.03224,1,0.96239,0,0.05988,0,0.06729,0,0.05104,0,0.01083,1,0.0,1,0.02784,0,0.95007,0,0.0185,0,0.02923,0.05593,0.04497,0.0,0.14369
42041011601,41,0.07739,0,0.04363,7486,11.09463,674.74102,0.05734,0,0.91468,0,0.0609,0,0.08554,0,0.03823,0,0.06272,0,0.09534,0,0.00394,1,0.83106,0,0.03342,0,0.04478,0.07094,0.18834,0.0,0.11394
42041011602,41,0.0,1,0.0067,3932,9.16587,428.9828,0.0021,1,0.99404,0,0.02277,1,0.01694,1,0.05488,0,0.0,1,0.00379,1,0.00632,1,0.97572,0,0.01652,0,0.02878,0.08848,0.15507,0.0,0.27664
42041011605,41,0.0,1,0.0053,4414,13.00786,339.33329,0.03708,0,0.97483,0,0.08039,0,0.06122,0,0.05556,0,0.07414,1,0.01299,1,0.01559,1,0.88349,0,0.01878,0,0.02846,0.07715,1e-05,0.15975,0.13302
42041011700,41,0.10754,0,0.00592,5823,68.12432,85.47608,0.01085,1,0.97093,0,0.11325,0,0.01546,1,0.04966,0,0.0125,1,0.00132,1,0.02056,1,0.96563,0,0.0258,0,0.03398,0.07336,0.0,0.0,0.19075
42041011801,41,0.87401,0,0.04968,7739,64.86582,119.30782,0.01505,0,0.94075,0,0.1039,0,0.05947,0,0.06655,0,0.0718,0,0.01096,1,0.02626,1,0.87374,0,0.03489,0,0.00666,0.08398,0.0,0.0,0.25
42041011802,41,0.93196,0,0.03442,5918,20.13937,293.85226,0.024,1,0.96632,0,0.07742,0,0.02636,0,0.04902,0,0.07043,0,0.01671,1,0.02141,1,0.88625,0,0.03079,0,0.00301,0.08398,0.0,0.0,0.25
42041011803,41,0.27185,0,0.05098,7040,67.24594,104.69034,0.02348,0,0.95154,0,0.11654,0,0.0759,1,0.09684,0,0.01071,1,0.03811,1,0.04123,1,0.88092,0,0.03019,0,0.0304,0.08182,0.19048,0.0,0.22959
42041011901,41,0.0,1,0.0048,5017,46.86713,107.0473,0.00434,1,0.99325,0,0.08912,0,0.06588,1,0.06232,0,0.0,1,0.00854,1,0.0299,1,0.95302,0,0.02141,0,0.03015,0.10704,0.14194,0.08015,0.199
42041011902,41,0.28093,0,0.022,6126,14.07286,435.30591,0.04281,0,0.96511,0,0.05117,0,0.05923,0,0.07593,0,0.01103,1,0.04033,1,0.04411,1,0.86011,0,0.02449,0,0.02404,0.0993,0.08134,0.1807,0.12381
42041012000,41,0.0,1,0.00672,4995,3.45197,1447.00144,0.01297,1,0.88883,0,0.13286,0,0.1151,0,0.04299,0,0.00591,1,0.0571,0,0.0985,1,0.79459,0,0.01834,0,0.02813,0.07529,0.11356,0.04738,0.05985
42041012100,41,0.0,1,0.0139,2077,1.56164,1330.01582,0.08551,0,0.8617,0,0.14438,0,0.22217,0,0.06172,0,0.0341,1,0.10876,1,0.06258,0,0.71903,0,0.0082,0,0.01089,0.0878,0.14924,0.0,0.06638
42041012200,41,0.62047,0,0.01209,2049,0.48427,4231.07753,0.02399,1,0.85088,0,0.18029,0,0.34312,0,0.26466,0,0.0194,1,0.09784,1,0.06422,1,0.74267,0,0.00956,0,0.0038,0.08255,0.09279,0.02095,0.07695
42041012300,41,0.11399,0,0.01145,2562,0.73588,3481.56105,0.01391,1,0.70554,0,0.21773,0,0.3066,0,0.45197,0,0.04499,0,0.12769,0,0.05188,0,0.73976,0,0.01038,0,0.0098,0.08799,0.17601,0.0739,0.05318
42041012400,41,0.05642,0,0.06726,6999,8.11539,862.43595,0.03627,0,0.94207,0,0.06895,0,0.0628,0,0.16163,0,0.02862,1,0.02377,0,0.03453,0,0.88393,0,0.03053,0,0.03805,0.12805,0.1223,0.19436,0.22614
42041012501,41,0.91887,0,0.04392,3742,34.35243,108.92969,0.01503,1,0.93218,0,0.1319,0,0.06322,0,0.05706,0,0.00828,1,0.00897,1,0.01127,1,0.9434,0,0.01821,0,0.00212,0.07195,0.0,1.0,0.17897
42041012502,41,0.75789,0,0.01949,6995,24.82679,281.75215,0.03327,1,0.97348,0,0.06107,0,0.01327,1,0.04241,0,0.04529,1,0.00606,1,0.0163,1,0.90841,0,0.029,0,0.01055,0.07493,0.0,1.0,0.17952
42041012600,41,0.30373,0,0.01455,5956,71.54699,83.24599,0.01288,1,0.94204,0,0.11021,0,0.05752,0,0.08129,0,0.00186,1,0.03515,1,0.04394,0,0.9155,0,0.02359,0,0.02339,0.07864,0.0,0.18776,0.12539
42041012701,41,1.0,0,0.00662,5223,119.21673,43.81097,0.0073,1,0.97451,0,0.06563,0,0.01271,1,0.07866,0,0.00598,1,0.0,1,0.02578,1,0.95684,0,0.02262,0,0.0,,,,
42041012702,41,0.29647,0,0.00718,4486,157.69442,28.44742,0.03406,0,0.91556,0,0.0954,0,0.09169,0,0.08973,0,0.0,1,0.00606,1,0.00314,1,0.98183,0,0.01844,0,0.0195,0.04963,0.0,0.0,0.11304
42041012800,41,0.79181,0,0.01125,8001,137.59655,58.14826,0.01914,1,0.95246,0,0.10597,0,0.0731,0,0.08085,0,0.00099,1,0.01688,1,0.01417,1,0.95169,0,0.03292,0,0.0101,0.0489,0.0,0.0,0.13115
42041012900,41,1.0,0,0.00183,1316,1.10239,1193.77006,0.00831,1,0.91682,0,0.19923,0,0.09313,0,0.09248,0,0.00392,1,0.00784,1,0.01959,1,0.9326,0,0.00512,0,0.0,,,,
42041013000,41,0.23909,0,0.00303,6824,208.81363,32.67986,0.0122,0,0.97031,0,0.12112,0,0.08941,0,0.06438,0,0.00456,1,0.00309,1,0.0147,0,0.95972,0,0.02795,0,0.03116,0.04763,0.125,0.0,0.06842
42041013101,41,0.36444,0,0.01132,9116,206.32344,44.18305,0.05997,0,0.93874,0,0.07917,0,0.07303,0,0.07873,0,0.02824,0,0.02098,1,0.0098,1,0.92852,0,0.03862,0,0.03525,0.05884,0.1307,0.39354,0.04865
42041013102,41,0.38707,0,0.01699,5304,6.23125,851.19321,0.01282,1,0.87886,0,0.08069,0,0.4352,0,0.66294,0,0.01452,0,0.11222,0,0.05121,0,0.81028,0,0.02446,0,0.01722,0.03517,0.06667,0.0,0.01683
42041013200,41,0.97461,0,0.01418,4449,3.58323,1241.61788,0.07313,1,0.84648,0,0.11278,0,0.19975,0,0.12145,0,0.01264,1,0.06715,1,0.07503,0,0.79316,0,0.01949,0,0.00056,0.03517,0.06667,0.0,0.01683
42041981001,41,0.0,1,0.00067,3451,2.45854,1403.67962,0.0322,0,,1,,1,,1,0.18058,0,0.00644,1,0.33205,0,0.16358,0,0.45312,0,0.02023,0,0.00394,0.0723,0.06452,0.0,0.08
42041981606,41,0.93074,0,0.00676,2227,1.17751,1891.27828,0.00176,1,1.0,0,0.0,1,0.17568,1,0.96927,0,0.0338,0,0.0597,0,0.04565,0,0.83187,0,0.01161,0,0.00097,0.10603,,0.0,0.16
