geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
42019902100,19,0.003,1,0.75938,0,0.12593,0,0.12731,1,0.09891,0,0.0071,1,0.01325,1,0.03029,1,0.94936,0,0.0117,0,0.0955,0,0.0007,0.01219,2290,1.06518,2149.86898,0.06951,0.0,1.0,0.09309
42019902200,19,0.00494,1,0.80044,0,0.22177,0,0.18016,0,0.08755,0,0.0,1,0.02277,1,0.01316,1,0.9504,0,0.01037,0,0.0,1,0.00235,0.01093,1980,1.40117,1413.10401,0.06087,0.14286,0.0,0.05882
42019902300,19,0.01978,1,0.72476,0,0.22124,0,0.36478,0,0.07305,0,0.00227,1,0.06031,0,0.06399,1,0.82135,0,0.01872,0,0.47287,0,0.02262,0.00919,3573,1.75912,2031.13231,0.0594,0.09669,0.0,0.0582
42019902400,19,0.0,1,0.57373,0,0.24119,0,0.29258,0,0.04853,0,0.0,1,0.03546,1,0.0,1,0.9384,0,0.01112,0,0.36823,0,0.0629,0.00753,2354,1.07163,2196.65726,0.0524,0.01201,0.31069,0.02191
42019902500,19,0.00714,1,0.73163,0,0.17111,0,0.3069,0,0.09245,0,0.0038,1,0.01931,1,0.0,1,0.93066,0,0.01835,0,0.18907,0,0.00511,0.01553,3560,1.74421,2041.03962,0.05205,0.0,0.0,0.06083
42019902600,19,0.00285,1,0.93997,0,0.04082,0,0.11964,1,0.05946,0,0.00264,1,0.0076,1,0.00396,1,0.97985,0,0.01705,0,0.57031,0,0.00935,0.00921,2999,5.21902,574.62911,0.06172,0.1167,0.0,0.17706
42019902700,19,0.00388,1,0.91441,0,0.14706,0,0.14526,0,0.05387,0,0.0,1,0.01403,1,0.01494,1,0.95926,0,0.01156,0,0.56107,0,0.00509,0.00632,2103,2.97397,707.13578,0.04649,0.52642,,0.08345
42019902800,19,0.00392,1,0.92513,0,0.1137,0,0.08152,0,0.03043,0,0.00413,1,0.01991,1,0.03343,1,0.93276,0,0.01507,0,0.1616,0,0.05591,0.0156,2822,6.50693,433.69178,0.05745,0.31738,,0.11698
42019902900,19,0.0,1,0.98644,0,0.04962,1,0.021,0,0.06354,0,0.0,1,0.00269,1,0.0,1,0.97954,0,0.01064,0,0.01601,0,0.014,0.01344,1960,8.11294,241.58951,0.06869,0.0,,0.12843
42019903000,19,0.01271,1,0.94159,0,0.06363,0,0.0149,1,0.05395,0,0.00903,1,0.00045,1,0.01422,1,0.95237,0,0.02473,0,0.0,1,0.0296,0.03388,4769,20.79098,229.3783,0.05628,0.16544,0.0,0.09067
42019903100,19,0.00085,1,0.96306,0,0.11628,0,0.0772,0,0.11341,0,0.0,1,0.01592,1,0.00159,1,0.96936,0,0.01453,0,0.0,1,0.01425,0.02325,2595,12.72259,203.96782,0.06221,0.16667,,0.14261
42019910100,19,0.0015,1,0.95532,0,0.13648,0,0.10779,0,0.0627,0,0.0007,1,0.01858,1,0.00511,1,0.9654,0,0.02285,0,0.28311,0,0.01165,0.02009,4496,192.90292,23.30706,0.0465,0.33333,,0.10294
42019910200,19,0.00582,0,0.96977,0,0.09741,0,0.09029,0,0.07774,0,0.00374,1,0.00249,1,0.00582,1,0.97277,0,0.02684,0,0.24319,0,0.00783,0.0244,4895,262.54431,18.64447,0.04327,0.0,,0.06289
42019910301,19,0.00148,1,0.95988,0,0.07264,0,0.22898,0,0.24693,0,0.00161,1,0.0004,1,0.00382,1,0.97185,0,0.02831,0,0.71745,0,0.01183,0.0099,4503,76.60689,58.78062,0.0456,0.0,,0.02778
42019910302,19,0.00888,1,0.98694,0,0.11779,0,0.12118,0,0.11046,0,0.00225,1,0.00853,1,0.00988,1,0.96722,0,0.02421,0,0.41908,0,0.00556,0.01717,4279,144.30106,29.65328,0.0598,0.11111,0.5,0.04167
42019910400,19,0.00403,1,0.86903,0,0.04545,0,0.34977,0,0.57247,0,0.02551,1,0.01402,1,0.0143,1,0.92206,0,0.02224,0,0.0,1,0.01245,0.03068,3625,4.30115,842.79772,0.05316,0.0,1.0,0.01756
42019910500,19,0.00353,1,1.0,1,,1,0.0,1,0.98235,0,0.0053,1,0.04413,0,0.03177,1,0.86937,0,0.01538,0,1.0,0,0.01023,0.0,1898,1.42588,1331.10661,0.05316,0.0,1.0,0.01756
42019910600,19,0.0,1,0.95434,0,0.18157,0,0.172,0,0.07046,0,0.0,1,0.00047,1,0.01281,1,0.96323,0,0.02275,0,0.22179,0,0.00601,0.02147,4400,127.99697,34.37581,0.03881,0.0,,0.072
42019910700,19,0.00657,1,0.98706,0,0.06952,0,0.03655,0,0.07432,0,0.01659,1,0.00173,1,0.0,1,0.95403,0,0.01582,0,0.21591,0,0.00279,0.01603,2987,62.18764,48.03205,0.03719,,,0.06364
42019910800,19,0.0,1,0.95861,0,0.22296,0,0.05677,0,0.05428,0,0.0,1,0.00688,1,0.01109,1,0.97248,0,0.01555,0,0.0,1,0.00325,0.02779,2847,45.7485,62.23155,0.06433,0.25,,0.08824
42019910900,19,0.00902,1,0.89756,0,0.11852,0,0.04499,0,0.04229,0,0.01312,1,0.00274,1,0.0,1,0.95849,0,0.02728,0,0.31525,0,0.02403,0.0232,5051,17.54825,287.835,0.07554,0.05581,,0.13532
42019911000,19,0.00034,1,0.95755,0,0.09785,0,0.06505,0,0.06695,0,0.00269,1,0.00016,1,0.01725,0,0.97088,0,0.03489,0,0.19254,0,0.01955,0.0372,6278,135.07273,46.47866,0.0503,0.0,0.5,0.07981
42019911100,19,0.00279,1,0.96994,0,0.05534,0,0.08824,0,0.06648,0,0.0,1,0.0,1,0.00506,1,0.96632,0,0.02548,0,0.20238,0,0.0117,0.02619,4698,62.43068,75.25147,0.07072,0.0,0.0,0.1
42019911200,19,0.00509,1,0.96392,0,0.10829,0,0.10823,0,0.05634,0,0.0,1,0.02022,1,0.01011,1,0.95757,0,0.02831,0,0.23822,0,0.03793,0.02788,5616,61.06902,91.96152,0.03432,0.0,,0.05946
42019911300,19,0.00218,1,0.93408,0,0.10445,0,0.08527,0,0.09142,0,0.00262,1,0.00375,1,0.01274,1,0.97059,0,0.02896,0,0.25024,0,0.00982,0.02657,5552,122.7246,45.2395,0.04915,0.5,,0.09357
42019911400,19,0.0041,1,0.91495,0,0.12326,0,0.12467,0,0.081,0,0.0,1,0.01038,1,0.0,1,0.97982,0,0.01982,0,0.19625,0,0.00903,0.02049,3535,62.33357,56.71102,0.05797,,,0.06612
42019911501,19,0.00696,1,0.889,0,0.09989,0,0.04393,0,0.0492,0,0.0,1,0.0,1,0.0,1,1.0,0,0.02892,0,1.0,0,0.02619,0.0,5504,59.4781,92.53827,,,,
42019911502,19,0.00745,0,0.93027,0,0.09888,0,0.05585,0,0.04503,0,0.00436,1,0.00023,1,0.01355,1,0.97841,0,0.02408,0,0.12838,0,0.03381,0.02635,4389,63.36703,69.26315,0.05949,0.0,,0.12593
42019911600,19,0.00378,1,0.95341,0,0.08763,0,0.04314,1,0.04193,0,0.00567,1,0.0002,1,0.00871,1,0.98299,0,0.02773,0,0.10947,0,0.01777,0.03232,5071,62.90754,80.61037,0.07389,0.25,,0.17972
42019911700,19,0.00212,1,0.94485,0,0.09121,0,0.05735,0,0.07667,0,0.00289,1,0.00089,1,0.008,1,0.978,0,0.02428,0,0.45174,0,0.01572,0.01583,4364,61.79092,70.62526,0.06702,1.0,0.0,0.17021
42019911800,19,0.00248,1,0.9921,0,0.06005,0,0.05362,0,0.07448,0,0.0,1,0.0,1,0.01874,0,0.96924,0,0.03417,0,0.04543,0,0.05025,0.04155,6189,115.869,53.41377,0.06959,0.2,0.0,0.12741
42019911900,19,0.00068,1,0.92579,0,0.09607,0,0.05141,0,0.04532,0,0.00064,1,0.00064,1,0.00663,1,0.97777,0,0.02517,0,0.02636,0,0.03859,0.03009,4702,6.46266,727.56462,0.09332,0.5,,0.09459
42019912001,19,0.01249,1,0.98492,0,0.03393,0,0.01854,0,0.03997,0,0.01699,0,0.0141,1,0.02954,1,0.92721,0,0.0252,0,0.0,1,0.04642,0.03335,4938,13.6127,362.74947,0.09431,0.14045,0.28571,0.17111
42019912002,19,0.04045,0,0.93137,0,0.03296,0,0.04565,0,0.04867,0,0.09483,0,0.02263,1,0.01994,1,0.8556,0,0.02681,0,0.0,1,0.08451,0.03484,4268,9.51254,448.67111,0.09764,0.0169,0.1104,0.2047
42019912101,19,0.02928,1,0.96529,0,0.03985,0,0.054,0,0.03505,0,0.04098,1,0.00545,1,0.00758,1,0.93036,0,0.02084,0,0.0,1,0.00438,0.02899,3962,3.34883,1183.0984,0.078,0.22426,0.11591,0.15793
42019912102,19,0.07384,1,0.99364,0,0.10437,0,0.05774,0,0.03948,0,0.02749,1,0.00493,1,0.02679,1,0.89461,0,0.0134,0,0.67919,0,0.0091,0.00525,2659,1.91348,1389.61587,0.06678,0.2,0.18182,0.12644
42019912200,19,0.01558,1,0.97601,0,0.03448,1,0.02955,0,0.0772,0,0.00891,1,0.03741,1,0.0193,1,0.89935,0,0.01811,0,0.06166,0,0.04377,0.02203,3299,4.37881,753.40062,0.07981,0.14419,0.20359,0.205
42019912301,19,0.01118,1,0.98167,0,0.04385,0,0.02235,1,0.06477,0,0.02349,1,0.00212,1,0.06151,0,0.8959,0,0.028,0,0.0,1,0.01595,0.03887,5515,17.00097,324.39325,0.12527,0.09328,0.17172,0.26112
42019912303,19,0.01045,1,0.97903,0,0.02488,0,0.03054,1,0.03583,0,0.03117,1,0.00394,1,0.02759,1,0.90828,0,0.01371,0,0.0,1,0.01338,0.01871,2888,2.09876,1376.05298,0.11041,0.22216,0.26267,0.18587
42019912304,19,0.03129,1,1.0,0,0.07334,0,0.00277,1,0.0474,0,0.01477,1,0.0,1,0.02093,1,0.9643,0,0.01637,0,0.02625,0,0.08533,0.02153,3456,9.34479,369.83158,0.08451,0.17248,0.01708,0.21024
42019912401,19,0.01165,1,0.97164,0,0.0356,0,0.00573,1,0.05517,0,0.06686,0,0.00416,1,0.01236,1,0.91055,0,0.044,0,0.0,1,0.02708,0.06156,7813,25.56221,305.64656,0.11747,0.30664,0.12868,0.2806
