geoid,countyfp,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pop10,areakm,popdens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
42077001402,77,0.0,1,0.02007,2143,4.74541,451.59423,0.08314,0,0.98005,0,0.10419,0,0.03696,1,0.06547,0,0.0359,0,0.08606,1,0.27086,0,0.56494,0,0.00573,0,0.00833,0.05686,0.027,0.32914,0.07754
42077001501,77,0.15614,0,0.01849,6625,3.5645,1858.60806,0.32578,0,0.86472,0,0.20884,0,0.26711,0,0.09265,0,0.01682,1,0.08471,0,0.6322,0,0.26627,0,0.01608,0,0.01528,0.04537,0.03074,0.0521,0.01332
42077001502,77,0.16056,0,0.00181,6612,3.29838,2004.61787,0.15262,0,0.92659,0,0.1312,0,0.14609,0,0.08131,0,0.04037,1,0.07492,0,0.40337,0,0.44519,0,0.01753,0,0.01854,0.04416,0.02596,0.10178,0.03539
42077001600,77,0.00157,0,0.00102,3822,0.33866,11285.76017,0.30384,0,0.72414,0,0.26897,0,0.5153,0,0.11881,0,0.0,1,0.10014,0,0.7364,0,0.14154,0,0.00727,0,0.00656,0.02843,0.02344,0.0,0.01226
42077001700,77,0.23522,0,0.00141,4872,0.43751,11135.63736,0.34127,0,0.84637,0,0.18271,0,0.34565,0,0.10998,0,0.01431,1,0.08155,0,0.77887,0,0.11606,0,0.00973,0,0.00841,0.03196,0.01983,0.0,0.01553
42077001800,77,0.08904,0,0.0019,4621,0.50971,9065.93152,0.22041,0,0.58333,0,0.29005,0,0.37847,0,0.13041,0,0.00606,1,0.16176,0,0.64033,0,0.1582,0,0.00996,0,0.00798,0.04725,0.01957,0.0,0.01988
42077001900,77,0.15686,0,0.01195,4459,1.4212,3137.47894,0.23516,0,0.69751,0,0.19511,0,0.25508,0,0.1082,0,0.02062,1,0.06744,0,0.49224,0,0.40272,0,0.01051,0,0.0106,0.06102,0.04536,0.0,0.05248
42077002000,77,0.12954,0,0.00332,5151,0.56285,9151.71806,0.29799,0,0.71089,0,0.12492,0,0.31533,0,0.07368,0,0.00728,1,0.07695,0,0.6469,0,0.25669,0,0.01141,0,0.01031,0.03332,0.02093,0.0,0.0136
42077002100,77,0.22931,0,0.01021,7023,1.27626,5502.81438,0.22446,0,0.77707,0,0.1868,0,0.1968,0,0.17123,0,0.07262,1,0.13316,0,0.50358,0,0.26984,0,0.01861,0,0.01609,0.04643,0.01713,0.1093,0.03252
42077002201,77,0.04223,0,0.00484,4379,1.26624,3458.28218,0.11662,0,0.96108,0,0.11051,0,0.17189,0,0.06261,0,0.02569,1,0.06307,0,0.30528,0,0.59128,0,0.01153,0,0.01468,0.05581,0.02493,0.0,0.0341
42077002202,77,0.28722,0,0.02123,4183,1.26381,3309.83841,0.06199,1,0.74372,0,0.07273,0,0.17447,0,0.50466,0,0.02169,0,0.06723,0,0.20711,0,0.69096,0,0.01591,0,0.01014,0.10009,0.04097,0.0,0.06717
42077002301,77,0.44388,0,0.00783,7134,4.89226,1458.22313,0.05556,1,0.96331,0,0.06462,0,0.127,0,0.06293,0,0.09537,0,0.04709,0,0.1238,0,0.7142,0,0.01901,0,0.01539,0.08202,0.02714,0.11769,0.21766
42077002302,77,0.0,1,0.00441,3034,2.34731,1292.54415,0.07687,1,0.96942,0,0.11821,0,0.09851,0,0.19913,0,0.01501,1,0.10707,0,0.18946,0,0.65143,0,0.00856,0,0.01244,0.07545,0.04134,0.00231,0.08776
42077005100,77,0.36493,0,0.00423,4232,3.56873,1185.8572,0.01684,1,0.85526,0,0.19912,0,0.15525,0,0.07201,0,0.00234,1,0.00912,1,0.06243,0,0.89479,0,0.0127,0,0.01047,0.03646,0.02041,1.0,0.06742
42077005200,77,0.22214,0,0.00254,6624,61.48318,107.73678,0.0,1,0.97122,0,0.10638,0,0.10683,0,0.07524,0,0.0,1,0.00208,1,0.01517,1,0.96729,0,0.01958,0,0.02172,0.05218,0.07843,0.0,0.07429
42077005301,77,0.19815,0,0.00444,3416,64.05264,53.33114,0.0,1,1.0,0,0.10691,0,0.02971,1,0.06457,0,0.0,1,0.0,1,0.03314,1,0.94943,0,0.01043,0,0.0117,0.05411,0.42857,0.0,0.13793
42077005302,77,0.19827,0,0.0018,4229,107.59556,39.3046,0.02101,1,0.97206,0,0.10534,0,0.06073,0,0.05452,0,0.0,1,0.00207,1,0.02277,1,0.93628,0,0.01285,0,0.01547,0.05784,0.0,0.0,0.17687
42077005401,77,0.08746,0,0.00206,2173,36.57412,59.4136,0.00567,1,0.98696,0,0.07137,0,0.02537,1,0.06596,0,0.00369,1,0.01015,1,0.01707,1,0.95756,0,0.00648,0,0.00869,0.07491,0.0,0.25,0.24706
42077005402,77,0.14104,0,0.01314,4923,69.47081,70.8643,0.0276,1,0.97043,0,0.06596,0,0.02268,0,0.06809,0,0.00233,1,0.0,1,0.07004,0,0.91926,0,0.01504,0,0.01891,0.06074,0.03704,0.28571,0.17801
42077005503,77,0.40744,0,0.00228,4092,28.62195,142.96719,0.00778,1,0.98585,0,0.07426,0,0.0589,1,0.07286,0,0.0,1,0.00182,1,0.03064,1,0.96096,0,0.01338,0,0.01124,0.06581,0.06564,0.16655,0.16315
42077005504,77,0.56508,0,0.00274,4556,22.221,205.03125,0.01937,1,0.99436,0,0.08743,0,0.0534,0,0.10491,0,0.00441,1,0.0042,1,0.05078,0,0.91607,0,0.01406,0,0.00883,0.05509,0.02677,0.22973,0.1257
42077005505,77,0.20076,0,0.00284,3261,7.40669,440.27747,0.02366,1,0.98291,0,0.09701,0,0.01871,1,0.09775,0,0.00467,1,0.0,1,0.10943,1,0.88386,0,0.00998,0,0.01174,0.0652,0.07407,0.0,0.19018
42077005506,77,0.26314,0,0.02141,3794,15.69539,241.7271,0.06502,1,0.96838,0,0.08803,0,0.03625,1,0.05713,0,0.01143,1,0.01867,1,0.11399,0,0.8403,0,0.01017,0,0.01026,0.0734,0.05172,0.10714,0.17419
42077005601,77,0.0,1,0.00584,4912,15.21629,322.81198,0.03779,1,0.94447,0,0.08682,0,0.0326,0,0.06909,0,0.04059,1,0.02009,1,0.08549,0,0.8157,0,0.01423,0,0.02143,0.05637,0.03337,0.09008,0.10498
42077005602,77,0.03427,0,0.01258,5170,5.64963,915.10471,0.05511,1,0.9684,0,0.11024,0,0.01284,1,0.09213,0,0.05818,1,0.00497,1,0.08447,0,0.84513,0,0.0147,0,0.0197,0.0411,0.05405,0.07119,0.11891
42077005702,77,0.30337,0,0.0237,4488,3.46921,1293.66584,0.10003,0,0.91964,0,0.12529,0,0.1362,0,0.12409,0,0.00555,1,0.04363,1,0.10794,0,0.81311,0,0.01153,0,0.01078,0.04785,0.0387,0.14754,0.08464
42077005703,77,0.20744,0,0.00302,3440,1.77652,1936.3658,0.23361,0,0.89716,0,0.09072,0,0.11193,0,0.07417,0,0.02874,1,0.11905,0,0.31637,0,0.51888,0,0.00981,0,0.00951,0.05067,0.02912,0.05831,0.06979
42077005704,77,0.35655,0,0.00154,3201,1.13473,2820.93205,0.09632,0,0.96538,0,0.08902,0,0.08816,0,0.07309,0,0.09843,0,0.18432,0,0.26567,0,0.42705,0,0.00956,0,0.00748,0.06001,0.01984,0.05556,0.09174
42077005705,77,0.33321,0,0.01494,5527,6.08161,908.80584,0.10647,0,0.93957,0,0.10491,0,0.07957,0,0.1024,0,0.06448,0,0.02908,1,0.19516,0,0.6871,0,0.01772,0,0.01614,0.07792,0.04755,0.08756,0.11103
42077005800,77,0.22879,0,0.0023,3192,1.62383,1965.72577,0.06462,1,0.87527,0,0.13926,0,0.09298,0,0.08085,0,0.00311,1,0.074,1,0.14272,0,0.76088,0,0.00962,0,0.01045,0.03228,0.01449,0.0,0.04444
42077005901,77,1.0,0,0.00471,6436,3.44078,1870.50714,0.03892,1,0.89297,0,0.09972,0,0.14426,0,0.09847,0,0.01069,1,0.04366,1,0.15267,0,0.77115,0,0.0191,0,0.0,,,,
42077005902,77,0.30833,0,0.04667,1571,10.97813,143.10268,0.06091,0,0.97262,0,0.12441,0,0.14311,0,0.09436,0,0.02552,1,0.1181,0,0.22671,0,0.60059,0,0.00489,0,0.00465,0.05153,0.07246,0.0,0.02273
42077006001,77,0.0,1,0.01555,4529,11.46929,394.88074,0.0281,0,0.94592,0,0.08241,0,0.03724,0,0.07495,0,0.06991,0,0.01134,1,0.10057,0,0.78123,0,0.01349,0,0.02007,0.05992,0.04768,0.09621,0.12614
42077006002,77,0.20106,0,0.03003,5778,22.63079,255.31588,0.05143,0,0.98746,0,0.03952,0,0.02384,1,0.0858,0,0.10454,0,0.06759,1,0.01009,1,0.81777,0,0.0167,0,0.01953,0.10934,0.05125,0.1314,0.24195
42077006101,77,0.01896,0,0.03312,3688,6.60145,558.66495,0.02546,0,0.85584,0,0.08904,0,0.05628,0,0.05059,0,0.06097,0,0.03514,1,0.06869,1,0.82135,0,0.01185,0,0.01515,0.09808,0.0626,0.09408,0.16662
42077006102,77,0.24339,0,0.01073,5185,3.97188,1305.42616,0.09064,0,0.96163,0,0.0836,0,0.03666,1,0.05998,0,0.0767,0,0.03186,1,0.10447,0,0.77718,0,0.01559,0,0.01591,0.08263,0.04902,0.10144,0.12251
42077006202,77,0.64662,0,0.07527,8616,37.77682,228.07638,0.02744,1,0.98376,0,0.03398,0,0.03421,1,0.05152,0,0.10904,0,0.06988,0,0.06805,1,0.71961,0,0.03106,0,0.01506,0.07992,0.06303,0.08207,0.18053
42077006203,77,0.86397,0,0.01372,7329,9.58811,764.38435,0.09123,0,0.90513,0,0.07398,0,0.02279,0,0.03916,0,0.12862,0,0.00158,1,0.07031,0,0.78737,0,0.02232,0,0.00426,0.09596,0.07281,0.12196,0.27072
42077006204,77,0.0,1,0.08634,4118,20.65163,199.40316,0.02035,0,0.98845,0,0.05197,0,0.00778,1,0.07882,0,0.07493,0,0.02074,1,0.05367,1,0.8294,0,0.01145,0,0.02289,0.10291,0.07403,0.10732,0.2869
42077006302,77,0.12219,0,0.01873,6899,25.54322,270.09122,0.04133,0,0.97486,0,0.09064,0,0.04854,0,0.05665,0,0.02476,0,0.05531,0,0.07401,0,0.79922,0,0.01944,0,0.02396,0.0557,0.04736,0.03524,0.08365
42077006303,77,0.17847,0,0.00367,3074,2.56311,1199.32507,0.0379,0,1.0,0,0.07835,0,0.04734,0,0.1126,0,0.01368,1,0.0,1,0.07793,0,0.87818,0,0.00962,0,0.0114,0.06236,0.07246,0.28571,0.07216
42077006304,77,0.20197,0,0.00482,3946,8.48203,465.21902,0.01019,1,0.97673,0,0.04178,0,0.06399,0,0.07001,0,0.04617,0,0.01982,1,0.08356,1,0.81757,0,0.01168,0,0.01366,0.0976,0.05626,0.1773,0.20267
42077006305,77,0.09735,0,0.01928,6617,7.71467,857.71663,0.04676,0,0.97516,0,0.09262,0,0.03659,1,0.06878,0,0.05072,0,0.03439,1,0.07745,0,0.80798,0,0.01922,0,0.02474,0.08627,0.07639,0.0996,0.20742
42077006307,77,0.00781,0,0.00548,8327,11.47265,725.81289,0.01834,0,0.95973,0,0.0604,0,0.01529,0,0.05469,0,0.07139,0,0.02705,1,0.05692,0,0.83276,0,0.02485,0,0.0349,0.09115,0.07401,0.12204,0.19586
42077006308,77,0.08131,0,0.00334,7205,6.79652,1060.10179,0.02226,1,0.96327,0,0.06844,0,0.01358,0,0.03198,0,0.05522,0,0.03159,1,0.05392,0,0.83133,0,0.02075,0,0.02651,0.09062,0.08579,0.08844,0.14731
42077006401,77,0.21463,0,0.00563,2789,11.14681,250.20615,0.0198,1,0.95874,0,0.06217,0,0.07218,1,0.09103,0,0.05206,1,0.00798,1,0.03481,1,0.89428,0,0.00977,0,0.01055,0.07265,0.0699,0.12,0.11066
42077006402,77,0.0181,0,0.0014,4792,35.74065,134.07702,0.00766,1,0.99528,0,0.04355,0,0.01579,0,0.0583,0,0.00729,1,0.0,1,0.01923,1,0.95931,0,0.01476,0,0.02095,0.07525,0.05685,0.02337,0.14318
42077006500,77,0.29411,0,0.0178,5626,3.87692,1451.15045,0.0662,0,0.88657,0,0.11873,0,0.12018,0,0.07175,0,0.03501,1,0.01057,1,0.07938,0,0.8364,0,0.01663,0,0.01653,0.044,0.01881,0.17491,0.05502
42077006600,77,0.05397,0,0.00899,5296,3.38499,1564.55429,0.01248,1,0.97744,0,0.04188,0,0.01086,1,0.05118,0,0.02908,1,0.0064,1,0.01861,1,0.93583,0,0.01548,0,0.02017,0.06466,0.09383,0.07251,0.14986
42077006701,77,0.51242,0,0.00243,4917,8.18621,600.6443,0.04861,0,0.95462,0,0.08181,0,0.10636,0,0.08436,0,0.00896,1,0.03039,0,0.14163,0,0.7896,0,0.01542,0,0.01042,0.04263,0.03982,0.0,0.03199
42077006702,77,0.0,1,0.00379,2793,13.19045,211.74404,0.01636,1,0.99277,0,0.06438,0,0.07621,1,0.08322,0,0.02233,1,0.01759,1,0.05413,1,0.86604,0,0.00886,0,0.01618,0.0454,0.05845,1e-05,0.05198
42077006703,77,0.12776,0,0.0685,5795,7.81959,741.08768,0.0,1,0.96928,0,0.05729,0,0.09097,0,0.06674,0,0.01425,1,0.0113,1,0.05092,1,0.91814,0,0.0175,0,0.02212,0.09134,0.14342,0.03989,0.21117
42077006800,77,0.26865,0,0.0388,4597,1.95345,2353.27034,0.0947,0,0.87332,0,0.16251,0,0.13626,0,0.08471,0,0.01925,1,0.07444,0,0.25305,0,0.6293,0,0.01425,0,0.01353,0.04988,0.02465,0.0,0.0303
42077006902,77,0.18785,0,0.00766,2386,2.47934,962.35177,0.01347,1,0.91793,0,0.09098,0,0.11695,0,0.08837,0,0.00608,1,0.03527,1,0.04824,0,0.89258,0,0.00769,0,0.00812,0.04935,0.09588,0.002,0.13556
42077006903,77,0.11714,0,0.04486,6395,32.93107,194.19349,0.03992,1,0.97656,0,0.0657,0,0.02519,0,0.17709,0,0.0334,0,0.00264,1,0.07719,0,0.88282,0,0.01984,0,0.02426,0.09153,0.14631,0.07619,0.18989
42077006905,77,0.63489,0,0.00223,4447,15.20035,292.55899,0.02907,1,0.98839,0,0.07198,0,0.02081,0,0.06733,0,0.00561,1,0.02389,1,0.0409,0,0.87258,0,0.01578,0,0.00788,0.07493,0.00396,0.13132,0.18373
42077006906,77,0.44033,0,0.00168,3966,15.55559,254.95663,0.01838,1,1.0,0,0.06907,0,0.03679,1,0.0699,0,0.03066,1,0.0,1,0.06328,1,0.89281,0,0.0123,0,0.00976,0.07395,0.01703,0.10035,0.19093
42077007000,77,0.12156,0,0.0023,3775,51.07129,73.91628,0.0,1,0.98802,0,0.0613,0,0.01937,1,0.06704,0,0.00459,1,0.00433,1,0.0,1,0.97808,0,0.01171,0,0.01484,0.07456,0.11111,0.0,0.17722
42077009100,77,0.0,1,0.04773,3717,4.20919,883.06821,0.07167,0,0.86989,0,0.16084,0,0.06751,0,0.07932,0,0.01369,1,0.03367,1,0.13752,0,0.78146,0,0.01136,0,0.01669,0.08182,0.04472,0.10311,0.04095
42077009200,77,0.44299,0,0.00113,3768,1.87342,2011.29271,0.08279,0,0.94671,0,0.06818,0,0.08597,0,0.06872,0,0.02378,1,0.05879,1,0.15155,0,0.7421,0,0.01153,0,0.00939,0.06254,0.01999,0.18056,0.15417
42077009300,77,0.25389,0,0.00925,3246,1.81405,1789.36416,0.06271,0,0.88954,0,0.05099,0,0.04795,0,0.0357,0,0.00747,1,0.00487,1,0.14184,0,0.81986,0,0.00933,0,0.01008,0.04854,0.0136,0.30263,0.12155
42077009400,77,0.28444,0,0.00645,3972,2.0747,1914.49286,0.13922,0,0.89657,0,0.19368,0,0.16809,0,0.09077,0,0.00517,1,0.10198,1,0.33312,0,0.54204,0,0.0124,0,0.01178,0.0474,0.0212,0.04182,0.07168
42077009500,77,0.26531,0,0.00561,4640,1.42147,3264.2256,0.04941,1,0.94051,0,0.16077,0,0.08351,0,0.12559,0,0.00661,1,0.0339,1,0.24627,0,0.7032,0,0.0143,0,0.01418,0.04451,0.01768,0.18515,0.07776
42077009600,77,0.00187,0,0.01074,7344,4.58588,1601.43578,0.17685,0,0.87028,0,0.18026,0,0.3268,0,0.11584,0,0.00509,1,0.11897,0,0.5724,0,0.28959,0,0.01946,0,0.02011,0.04142,0.02432,0.00111,0.02349
42077009700,77,0.0,1,0.03674,3551,0.8258,4300.06276,0.28972,0,0.57784,0,0.25505,0,0.52206,0,0.11436,0,0.0,1,0.08451,0,0.65033,0,0.24537,0,0.0079,0,0.00843,0.04187,0.02564,0.02944,0.02217
