name,address,lat,lon
,1115 N ABINGTON RD  WAVERLY PA 18471,41.52619,-75.70601
,435 MAIN ST  ARCHBALD PA 18403,41.49657,-75.57394
,208 MCANDREW DR  ARCHBALD PA 18403,41.48803,-75.55137
,400 CHURCH ST  ARCHBALD PA 18403,41.49712,-75.53991
,441 THOMAS ST  EYNON PA 18403,41.49804,-75.57584
,ROUTE 407  FLEETVILLE PA 18420,41.56309,-75.70526
,700 ERIE ST  PECKVILLE PA 18452,41.47918,-75.57866
,315 SECOND ST  BLAKELY PA 18447,41.47575,-75.60758
,123 ELECTRIC ST  PECKVILLE PA 18452,41.4792,-75.59321
,500 ACADEMY ST  PECKVILLE PA 18452,41.48176,-75.58942
,6 N CHURCH ST  CARBONDALE PA 18407,41.57186,-75.50115
,15 FALLBROOK ST  CARBONDALE PA 18407,41.57869,-75.50387
,2 GREENFIELD RD  CARBONDALE PA 18407,41.56266,-75.51944
,1 JOHN ST  CARBONDALE PA 18407,41.57483,-75.50181
,35 OLD GRAVITY RD  CARBONDALE PA 18407,41.5825,-75.47042
,100 MAIN ST  CHILDS PA 18407,41.55111,-75.53001
,104 N ABINGTON RD  CLARKS GREEN PA 18411,41.49859,-75.69584
,1310 MORGAN HWY  CLARKS SUMMIT PA 18411,41.48695,-75.71821
,321 BEDFORD ST  CLARKS SUMMIT PA 18411,41.49215,-75.70453
,361 STATE ROUTE 435  CLIFTON TOWNSHIP PA 18424,41.25591,-75.50489
,452 DALEVILLE HWY  COVINGTON TOWNSHIP PA 18444,41.30751,-75.51664
,109 S TURNPIKE RD  DALTON PA 18414,41.53249,-75.73561
,1 EAGLE LN  DICKSON CITY PA 18519,41.46282,-75.61813
,901 ENTERPRISE ST  DICKSON CITY PA 18519,41.4626,-75.61622
,2 EAGLE LN  DICKSON CITY PA 18519,41.46315,-75.61762
,1414 MONROE AVE  DUNMORE PA 18509,41.41982,-75.64213
,700 SHERWOOD AVE  DUNMORE PA 18512,41.42207,-75.61549
,706 N BLAKELY ST  DUNMORE PA 18512,41.42875,-75.62208
,137 CHESTNUT ST  DUNMORE PA 18512,41.42031,-75.62949
,112 MUNICIPAL LN  ELMHURST TOWNSHIP PA 18414,41.37544,-75.5463
,FORTY THIRD ST  CARBONDALE PA 18407,41.58482,-75.50772
,700 HOMESTEAD ST  SIMPSON PA 18407,41.59443,-75.48289
