name,address,lat,lon
,327 N 4TH ST  APOLLO PA 15613,40.58421,-79.56641
,8 HICKORY ST  KITTANNING PA 16201,40.80607,-79.52019
,198 HOLLOW RD  CREEKSIDE PA 15732,40.74744,-79.25891
,113 BETHEL CHURCH RD  VANDERGRIFT PA 15690,40.69747,-79.53399
,1169 STATE ROUTE 1035  TEMPLETON PA 16259,40.86265,-79.39617
,1004 STATE ROUTE 68  EAST BRADY PA 16028,40.99916,-79.62525
,110 COCHRANS MILL  FORD CITY PA 16226,40.67035,-79.47215
,324 A 1ST AVE  CADOGAN PA 16212,40.75334,-79.58188
,111 S CENTER ST  NUMINE PA 16244,39.79637,-76.96492
,119 2ND ST  YATESBORO PA 16263,40.80121,-79.3346
,204 S POPLAR ST  DAYTON PA 16222,40.87827,-79.24358
,106 CHERRY ORCHARD AVE  KITTANNING PA 16201,40.85261,-79.55249
,143 REED RD  KITTANNING PA 16201,40.82055,-79.54128
,211 S LYTLE ST  ELDERTON PA 15736,40.69469,-79.34121
,412 9TH ST  FORD CITY PA 16226,40.76947,-79.53142
,1024 4TH AVE  FORD CITY PA 16226,40.77183,-79.52983
,609 NEALE AVE  FORD CLIFF PA 16228,40.76147,-79.53337
,608 HIGH ST  FREEPORT PA 16229,40.67399,-79.68302
,113 FIREHALL RD  LEECHBURG PA 15656,40.66198,-79.60498
,204 S WAYNE AVE  PARKER PA 16049,41.0908,-79.68222
,192 WILSON RD  AVONMORE PA 15618,40.59103,-79.43273
,1037 STATE ROUTE 56 RD  APOLLO PA 15613,40.58694,-79.52609
,1037 STATE ROUTE 56  APOLLO PA 15613,40.58694,-79.52609
,1921 STATE ROUTE 56  SPRING CHURCH PA 15686,40.60044,-79.46865
,300 S MCKEAN ST  KITTANNING PA 16201,40.81225,-79.51546
,200 QUEEN ST  KITTANNING PA 16201,40.82031,-79.52014
,332 N WATER ST  KITTANNING PA 16201,40.81692,-79.52394
,1143 ORR AVE  KITTANNING PA 16201,40.82846,-79.52704
,228 RUPP CHURCH RD  KITTANNING PA 16201,40.78683,-79.45525
,268 CANAL ST  LEECHBURG PA 15656,40.62507,-79.60432
,107 LAWSONHAM RD  TEMPLETON PA 16259,40.9615,-79.47011
,2239 MADISON RD  DISTANT PA 16223,40.96846,-79.36008
,163 BYRON ST  MCGRANN PA 16236,40.78203,-79.52315
,2125 BAILEY AVE  FORD CITY PA 16226,40.77148,-79.52128
,2230 CENTER AVE  FORD CITY PA 16226,40.76468,-79.5204
,600 CENTER LN  MANORVILLE PA 16238,40.78649,-79.5207
,507 20TH AVE  NORTH APOLLO PA 15673,40.5966,-79.55236
,2039 FREEPORT RD  KITTANNING PA 16201,40.79703,-79.57607
,149 MCHADDON RD  KITTANNING PA 16201,40.78245,-79.5907
,1127 DALMATION DR  VANDERGRIFT PA 15690,40.60592,-79.57461
,1595 DIME RD  VANDERGRIFT PA 15690,40.63704,-79.53791
,758 QUEENSTOWN RD  KARNS CITY PA 16041,41.02675,-79.66694
,400 CLAY AVE  TEMPLETON PA 16259,40.9152,-79.46174
,849 STATE ROUTE 210  SHELOCTA PA 15774,40.68816,-79.34026
,102 WATER TOWER RD  KITTANNING PA 16201,40.82034,-79.51536
,135 SUGAR VALLEY RD  MAYPORT PA 16240,40.99635,-79.27804
,730 W MAIN ST  RURAL VALLEY PA 16249,40.79891,-79.31465
,219 GIRTY RD  SPRING CHURCH PA 15686,40.6413,-79.41573
,200 HAMILTON ST  NEW BETHLEHEM PA 16242,40.99879,-79.34035
,695 FREEPORT RD  FREEPORT PA 16229,40.72233,-79.65929
,1807 STATE ROUTE 268  EAST BRADY PA 16028,40.94065,-79.64337
,770 ANDERSON CREEK RD  KITTANNING PA 16201,40.83598,-79.42367
,1124 REESEDALE RD  ADRIAN PA 16210,40.89781,-79.5024
,104 FAIRGROUND RD  DAYTON PA 16222,40.87324,-79.23866
,218 E MAIN ST BLD A  WORTHINGTON PA 16262,40.83657,-79.62536
,401 ARTHUR ST  KITTANNING PA 16201,40.80842,-79.52812
,171 LINTON ST  WORTHINGTON PA 16262,40.83654,-79.6293
