,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,357378203,2005,post_office,Aliquippa Post Office,-80.2489364000,40.6150315000,-80.24894,40.61503
1,357378227,2005,post_office,United States Post Office,-80.2284489000,40.6356720000,-80.22845,40.63567
2,357378340,2005,post_office,Conway Post Office,-80.2379595000,40.6615170000,-80.23796,40.66152
3,357378466,2005,post_office,Freedom Post Office,-80.2520308000,40.6861252000,-80.25203,40.68613
4,357378581,2005,post_office,MacArthur Post Office,-80.2789201000,40.6062291000,-80.27892,40.60623
5,357378634,2005,post_office,Monaca Post Office,-80.2789732000,40.6911045000,-80.27897,40.6911
6,357378730,2005,post_office,Rochester Post Office,-80.2830160000,40.7013558000,-80.28302,40.70136
7,357378777,2005,post_office,South Heights Post Office,-80.2353995000,40.5737226000,-80.2354,40.57372
8,367964182,2007,library,Freedom Public Library,-80.2531119000,40.6841288000,-80.25311,40.68413
9,367964301,2007,library,Beaver Area Memorial Library,-80.3018975000,40.6920966000,-80.3019,40.6921
10,367964313,2007,library,Baden Memorial Library,-80.2284345000,40.6346841000,-80.22843,40.63468
11,367964319,2007,library,B F Jones Memorial Library,-80.2512160000,40.6134759000,-80.25122,40.61348
12,367964599,2007,library,Rochester Public Library,-80.2834210000,40.7017823000,-80.28342,40.70178
13,367964948,2007,library,Carnegie Free Library of Midland,-80.4509695000,40.6363471000,-80.45097,40.63635
14,367965277,2001,police,Beaver Police Department,-80.3023680000,40.6959920000,-80.30237,40.69599
15,367965282,2001,police,Baden Police Department,-80.2285040000,40.6347730000,-80.2285,40.63477
16,367966248,2099,public_building,Beaver County Board of Commissioners,-80.3190849000,40.7507918000,-80.31908,40.75079
17,367966492,2001,police,Conway Police Department,-80.2378810000,40.6612870000,-80.23788,40.66129
18,367966564,2001,police,Harmony Police Department,-80.2193690000,40.6073260000,-80.21937,40.60733
19,367966634,2001,police,Brighton Police Department,-80.3649750000,40.7104340000,-80.36498,40.71043
20,367966714,2001,police,Monaca Police Department,-80.2797081000,40.6909825000,-80.27971,40.69098
21,367966896,2001,police,Vanport Police Department,-80.3306060000,40.6836390000,-80.33061,40.68364
22,367967422,2008,town_hall,Independence Township Hall,-80.3277560000,40.5451200000,-80.32776,40.54512
23,367967425,2008,town_hall,Hopewell Township Hall,-80.2629053000,40.5924558000,-80.26291,40.59246
24,367967429,2008,town_hall,Harmony Township Hall,-80.2193690000,40.6073260000,-80.21937,40.60733
25,367967446,2008,town_hall,Findlay Township Hall,-80.4131850000,40.5421080000,-80.41318,40.54211
26,367967632,2008,town_hall,Pulaski Township Hall,-80.2970910000,40.7306690000,-80.29709,40.73067
27,367967688,2008,town_hall,Brighton Township Hall,-80.3649750000,40.7104340000,-80.36498,40.71043
28,367967698,2008,town_hall,Center Township Hall,-80.2995723000,40.6484654000,-80.29957,40.64847
29,367967743,2008,town_hall,New Sewickley Township Hall,-80.1897420000,40.7265160000,-80.18974,40.72652
30,676998841,2002,fire_station,CTFD #2,-80.2980901000,40.6849758000,-80.29809,40.68498
31,676998851,2002,fire_station,CTFD #3,-80.2646354000,40.6634916000,-80.26464,40.66349
32,1254052981,2008,town_hall,New Brighton Borough Building,-80.3161203000,40.7365392000,-80.31612,40.73654
33,1760080949,2001,police,Hopewell Township Police,-80.2636211000,40.5925073000,-80.26362,40.59251
34,1888365833,2001,police,Aliquippa Police Station,-80.2462012000,40.6179529000,-80.2462,40.61795
35,1888370512,2002,fire_station,Aliquippa Fire Department,-80.2625251000,40.6117632000,-80.26253,40.61176
36,2439667311,2001,police,New Brighton Area Police Department,-80.3162436000,40.7364497000,-80.31624,40.73645
37,2441912800,2005,post_office,United States Post Office,-80.3097421000,40.7330862000,-80.30974,40.73309
38,2441913901,2007,library,New Brighton Public Library,-80.3116761000,40.7327629000,-80.31168,40.73276
39,2441917558,2002,fire_station,New Brighton Fire Co 3 & 4,-80.3162358000,40.7368196000,-80.31624,40.73682
40,2784839668,2005,post_office,United States Post Office,-80.4520631000,40.6365143000,-80.45206,40.63651
41,2842085510,2002,fire_station,,-80.2346338000,40.6682236000,-80.23463,40.66822
42,3951548024,2005,post_office,US Post Office - Chippewa,-80.3723414000,40.7747845000,-80.37234,40.77478
43,6830670213,2002,fire_station,Raccoon TWP Volunteer Fire Department,-80.3694958000,40.6186011000,-80.3695,40.6186
44,7188746785,2002,fire_station,Hopewell Township Volunteer Fire Department,-80.2712053000,40.5636528000,-80.27121,40.56365
