name,address,lat,lon
,12068 BROOKS RD  MEADVILLE PA 16335,41.6322,-80.23544
,35681 CENTERVILLE RD  CENTERVILLE PA 16404,41.73991,-79.83891
,24036 S BEAVER RD  SPRINGBORO PA 16435,41.80054,-80.46703
,22978 SHREVE RIDGE RD  UNION CITY PA 16438,41.79813,-79.8416
,15244 MILL ST  SAEGERTOWN PA 16433,41.68217,-80.04101
,22530 ELECTRIC DR  CAMBRIDGE SPRINGS PA 16403,41.78552,-80.06509
,158 MCCLELLAND ST  CAMBRIDGE SPRINGS PA 16403,41.806,-80.05416
,39567 CENTERVILLE RD  CENTERVILLE PA 16404,41.73556,-79.7643
,113 E ADAMS ST  COCHRANTON PA 16314,41.52052,-80.0476
,4026 W CENTER RD  LINESVILLE PA 16424,41.71267,-80.45078
,395 HIGH ST  CONNEAUT LAKE PA 16316,41.60191,-80.30577
,1015 STRAWBERRY ALLEY  CONNEAUTVILLE PA 16406,41.75558,-80.36577
,23748 N MOSIERTOWN RD  SAEGERTOWN PA 16433,41.80119,-80.21943
,6760 FRANKLIN PIKE  COCHRANTON PA 16314,41.55862,-80.07696
,9375 ATLANTIC RD  ATLANTIC PA 16111,41.50483,-80.34134
,23876 ST.HWY. 27  MEADVILLE PA 16335,41.62885,-80.06358
,22101 STEIN HILL RD  COCHRANTON PA 16314,41.50426,-80.09979
,14743 F RD  ATLANTIC PA 16111,41.50156,-80.23785
,17882 TOWNHOUSE RD  SAEGERTOWN PA 16433,41.71682,-80.19158
,12666 MAIN ST  HYDETOWN PA 16328,41.65012,-79.72297
,302 W SCHOOL DR  LINESVILLE PA 16424,41.65429,-80.41741
," CHURCH ANNEX, N.MAIN ST.  MEADVILLE PA 16335",41.64495,-80.14807
,503 N MAIN ST  MEADVILLE PA 16335,41.6598,-80.1374
,930 NORTH ST EXT  MEADVILLE PA 16335,41.63483,-80.12957
,890 LIBERTY ST  MEADVILLE PA 16335,41.63811,-80.14822
,503 N MAIN ST EXT  MEADVILLE PA 16335,41.65974,-80.13767
,1034 PARK AVE  MEADVILLE PA 16335,41.63537,-80.15446
,383 ARCH ST  MEADVILLE PA 16335,41.63633,-80.14901
,1120 MARKET ST  MEADVILLE PA 16335,41.63322,-80.1559
,339 WADSWORTH AVE  MEADVILLE PA 16335,41.65248,-80.16072
,11586 LINN RD  LINESVILLE PA 16424,41.61933,-80.48703
,127 MCKINNEY RD  TITUSVILLE PA 16354,41.63388,-79.69287
,11475 STATE HWY 198  GUYS MILLS PA 16327,41.63081,-79.97737
,30348 STATE HWY 408  TOWNVILLE PA 16360,41.71329,-79.93773
,29393 MILLER STATION RD  CAMBRIDGE SPRINGS PA 16403,41.79487,-79.96279
,44466 HARRISON RD  SPARTANSBURG PA 16434,41.73796,-79.66868
,10833 STATE HWY 18  CONNEAUT LAKE PA 16316,41.6134,-80.28984
,603 ERIE ST  SAEGERTOWN PA 16433,41.71776,-80.14028
,6865 COLLINS RD  JAMESTOWN PA 16134,41.55127,-80.47592
,43262 STATE HWY 77  SPARTANSBURG PA 16434,41.80092,-79.7183
,330 MAIN ST  SPARTANSBURG PA 16434,41.82393,-79.68703
,23578 N CENTER RD  SPRINGBORO PA 16435,41.79727,-80.3264
,117 MAIN ST  SPRINGBORO PA 16435,41.80171,-80.36974
,35741 TRYONVILLE RD  CENTERVILLE PA 16404,41.68407,-79.83661
,9352 CROZIER RD  CONNEAUTVILLE PA 16406,41.74208,-80.34877
,10956 PLUM ST  HARMONSBURG PA 16422,41.66099,-80.31474
,415 WATER ST  TITUSVILLE PA 16354,41.62487,-79.66704
,33441 N MAIN ST  TOWNVILLE PA 16360,41.67766,-79.88057
,36431 BOWMASTER RD  CENTERVILLE PA 16404,41.64138,-79.82138
,7474 MERCER PIKE  MEADVILLE PA 16335,41.56717,-80.15686
,22506 CEMETARY RD  VENANGO PA 16440,41.78582,-80.12138
,21622 ERIE ST  VENANGO PA 16440,41.77318,-80.11099
,13216 DUNHAM RD  MEADVILLE PA 16335,41.64986,-80.1711
,16678 MCMATH RD  MEADVILLE PA 16335,41.61705,-80.20681
,7230 N ALLEN RD  COCHRANTON PA 16314,41.5858,-79.99268
,6817 MAIN ST  HARTSTOWN PA 16131,41.5531,-80.38007
,1150 MORGAN VILLAGE RD  MEADVILLE PA 16335,41.62709,-80.13378
,13226 LESLIE RD  MEADVILLE PA 16335,41.65159,-80.11171
,2179 WEST LAKE RD  JAMESTOWN PA 16134,41.51147,-80.47855
,16164 STATE HWY 86  SAEGERTOWN PA 16433,41.70861,-80.10836
,23366 GRAVEL RUN RD  SAEGERTOWN PA 16433,41.74797,-80.07468
