name,address,lat,lon
,2250 LANGHORNE/YARDLEY RD  LANGHORNE PA 19047,40.20602,-74.89869
,1911 KLINES MILL RD  PENNSBURG PA 18073,40.42191,-75.44903
,2405 E SWAMP RD  QUAKERTOWN PA 18951,40.45483,-75.38218
,2100 KRAMMES RD  SPINNERSTOWN PA 18968,40.43214,-75.42704
,1875 FREIER RD  QUAKERTOWN PA 18951,40.4269,-75.3726
,31 E CLEVELAND AVE  MORRISVILLE PA 19067,40.20173,-74.77124
,300 N PENNSYLVANIA AVE  MORRISVILLE PA 19067,40.21235,-74.77862
,"550 PALMER ST W,  MORRISVILLE PA 19067",40.20545,-74.78994
,80 GRANDVIEW AVE  MORRISVILLE PA 19067,40.20541,-74.78996
,321 W BUTLER AVE  NEW BRITAIN PA 18901,40.29497,-75.19293
,207 PARK AVE  NEW BRITAIN PA 18901,40.2966,-75.20392
,300 HIGHPOINT DR  CHALFONT PA 18914,40.26096,-75.2134
,4355 COUNTY LINE RD  CHALFONT PA 18914,40.27234,-75.23569
,200 BRITTANY DR  CHALFONT PA 18914,40.26943,-75.21153
,125 NEW ST  NEW HOPE PA 18938,40.36133,-74.95264
,14 LIBERTY ST  NEWTOWN PA 18940,40.22961,-74.93563
,"15 CONGRESS ST S,  NEWTOWN PA 18940",40.22859,-74.93396
,116 RICHBORO RD  NEWTOWN PA 18940,40.22579,-74.95178
,41 LINDEN AVE  NEWTOWN PA 18940,40.22816,-74.94412
,298 FROST LN  NEWTOWN PA 18940,40.23432,-74.92554
,4 FREEDOM DR  NEWTOWN PA 18940,40.21861,-74.9343
,360 EAGLE RD  NEWTOWN PA 18940,40.25748,-74.9471
,100 MUNICIPAL DR  NEWTOWN PA 18940,40.25617,-74.96102
,35 CHURCH HILL RD  KINTNERSVILLE PA 18930,40.5213,-75.19775
,45 WORTHINGTON MILL RD  RICHBORO PA 18954,40.22874,-75.0085
,100 NEW RD  CHURCHVILLE PA 18966,40.19279,-75.01794
,420 E HOLLAND RD  HOLLAND PA 18966,40.19384,-74.96791
,750 NEW RD  CHURCHVILLE PA 18966,40.20363,-75.03729
,597 BEVERLY RD  HOLLAND PA 18966,40.18676,-74.9825
,98 UPPER HOLLAND RD  RICHBORO PA 18954,40.20764,-75.00781
,165 TOWNSHIP RD  RICHBORO PA 18954,40.20954,-75.00752
,400 E HOLLAND RD  HOLLAND PA 18966,40.19359,-74.96955
,100 INDEPENDENCE DR  HOLLAND PA 18966,40.21129,-74.96473
,944 SECOND STREET PIKE  RICHBORO PA 18954,40.21308,-75.01174
,283 HATBORO RD  CHURCHVILLE PA 18966,40.20739,-75.04236
,3001 VILLAGE DR  HOLLAND PA 18966,40.20103,-74.97223
,55 TOWNSHIP RD  RICHBORO PA 18954,40.21445,-75.00832
,300 BELLEVUE AVE  PENNDEL PA 19047,40.15576,-74.91215
,100 N FIFTH ST  PERKASIE PA 18944,40.37426,-75.29234
,620 W CHESTNUT ST  PERKASIE PA 18944,40.37385,-75.29698
,20 DILL AVE  PERKASIE PA 18944,40.36803,-75.2849
,6500 POINT PLEASANT PIKE  POINT PLEASANT PA 18950,40.40347,-75.08986
,5064 STUMP RD  PLUMSTEADVILLE PA 18949,40.38878,-75.14456
,5051 OLD EASTON RD  DOYLESTOWN PA 18902,40.36201,-75.13187
