,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,34610380,2007,library,Joeseph T. Simpson Public Library,-77.0028533000,40.2158184000,-77.00285,40.21582
1,177006433,2005,post_office,Mechanicsburg Post Office,-76.9935028000,40.2151626000,-76.9935,40.21516
2,367796708,2002,fire_station,Hampstead Volunteer Fire Engine and Hose Company Number 1,-77.4222222000,40.0177778000,-77.42222,40.01778
3,367796860,2002,fire_station,Vigilant Hose Company Number 6,-77.5530556000,40.1797222000,-77.55306,40.17972
4,367796975,2002,fire_station,Maryland Line Volunteer Fire Protective Association Station 45,-77.0986111000,40.2055556000,-77.09861,40.20556
5,367797352,2002,fire_station,Lineboro Volunteer Fire Department Station 7,-77.4141667000,40.2063889000,-77.41417,40.20639
6,367797354,2002,fire_station,Taneytown Volunteer Fire Company Number 1,-77.2980556000,40.1083333000,-77.29806,40.10833
7,367798267,2001,police,Hampstead Police Department,-77.4275000000,40.0141667000,-77.4275,40.01417
8,367798272,2001,police,Taneytown Police Department,-77.2991667000,40.1094444000,-77.29917,40.10944
9,367964109,2007,library,Charles T Jones Library,-76.9333333000,40.3038889000,-76.93333,40.30389
10,429774612,2005,post_office,Camp Hill Post Office,-76.9165057000,40.2500937000,-76.91651,40.25009
11,622515837,2005,post_office,Lemoyne Post Office,-76.8952994000,40.2463351000,-76.8953,40.24634
12,805693536,2002,fire_station,Summerdale Fire Company,-76.9282365000,40.3083468000,-76.92824,40.30835
13,2707951415,2002,fire_station,,-77.5054310000,40.0581730000,-77.50543,40.05817
14,3446832905,2005,post_office,Shiremanstown Post Office,-76.9551945000,40.2228199000,-76.95519,40.22282
15,3446832942,2005,post_office,New Kingstown Post Office,-77.0774824000,40.2342878000,-77.07748,40.23429
16,3446832943,2002,fire_station,New Kingstown Fire 33,-77.0790843000,40.2310578000,-77.07908,40.23106
17,3446832964,2005,post_office,Grantham Post Office,-76.9945859000,40.1555933000,-76.99459,40.15559
18,3454276840,2005,post_office,The UPS Store,-76.9814780000,40.1949934000,-76.98148,40.19499
19,3455664018,2005,post_office,Messiah Campus Post Office,-76.9891472000,40.1581468000,-76.98915,40.15815
20,6925119253,2008,town_hall,Upper Allen Township Office,-76.9862589000,40.1850309000,-76.98626,40.18503
21,6928974874,2002,fire_station,Citizens Fire Co.,-77.0133844000,40.2100440000,-77.01338,40.21004
22,6928974875,2009,courthouse,District Court 09-3-05,-77.0150044000,40.2181305000,-77.015,40.21813
23,7667594439,2005,post_office,The UPS Store,-76.9694459000,40.2369847000,-76.96945,40.23698
24,7818137181,2001,police,Upper Allen Township Police Department,-76.9864508000,40.1848113000,-76.98645,40.18481
25,7818144096,2002,fire_station,Upper Allen Fire Department,-76.9874477000,40.1850394000,-76.98745,40.18504
