name,address,lat,lon
,241 HIGH ST  ABBOTTSTOWN PA 17301,39.88695,-76.989
,5865 HANOVER RD  HANOVER PA 17331,39.79613,-77.03495
,5685 FAIRFIELD RD  FAIRFIELD PA 17320,39.76085,-77.38147
,492 LAKE MEADE DR  EAST BERLIN PA 17316,39.97398,-77.0367
,900 BIGLERVILLE RD  GETTYSBURG PA 17325,39.84957,-77.23405
,2005 TANEYTOWN RD  GETTYSBURG PA 17325,39.762,-77.2325
,1370 FAIRFIELD RD  GETTYSBURG PA 17325,39.82289,-77.26193
,405 NORTH AVE  EAST BERLIN PA 17316,39.94082,-76.98208
,108 W MAIN ST  FAIRFIELD PA 17320,39.78568,-77.37087
,3425 CHAMBERSBURG RD  BIGLERVILLE PA 17307,39.8854,-77.34066
,2184 PUMPING STATION RD  FAIRFIELD PA 17320,39.76267,-77.31312
,48 PEARL ST  ARENDTSVILLE PA 17303,39.92451,-77.29973
,427 MENGUS MILL RD  LITTLESTOWN PA 17340,39.73237,-77.09488
,35 N STRATTON ST  GETTYSBURG PA 17325,39.83176,-77.22821
,W LINCOLN AVE  GETTYSBURG PA 17325,39.83688,-77.23573
,545 LONG LN  GETTYSBURG PA 17325,39.82501,-77.23823
,272 MUMMERTS CHURCH RD  ABBOTTSTOWN PA 17301,39.91348,-76.99117
,23 CARROLLS TRACT RD  FAIRFIELD PA 17320,39.79422,-77.36427
,3641 FAIRFIELD RD  GETTYSBURG PA 17325,39.80333,-77.3455
,750 TROLLEY RD  YORK SPRINGS PA 17372,40.00605,-77.12366
,144 PARK ST  BENDERSVILLE PA 17306,39.98312,-77.24539
,559 OLD ROUTE 15  YORK SPRINGS PA 17372,40.01446,-77.09775
,39 TOPPER RD  FAIRFIELD PA 17320,39.73375,-77.35967
,95 KEYSTONE ST  LITTLESTOWN PA 17340,39.74471,-77.07781
,10 E LOCUST ST  LITTLESTOWN PA 17340,39.74575,-77.08842
,342 MAIN ST  MCSHERRYSTOWN PA 17344,39.80381,-77.01871
,170 MEMORY LN  ASPERS PA 17304,39.99983,-77.29721
,902 HOFFMAN HOME RD  GETTYSBURG PA 17325,39.75146,-77.16554
,85 MUNICIPAL RD  HANOVER PA 17331,39.84884,-77.00854
,1035 BECK RD  GETTYSBURG PA 17325,39.83228,-77.11036
,1016 BECK RD  GETTYSBURG PA 17325,39.83161,-77.11072
,21 N BOLTON ST  NEW OXFORD PA 17350,39.86408,-77.05793
,780 HANOVER ST  NEW OXFORD PA 17350,39.8487,-77.03868
,934 IRISHTOWN RD  NEW OXFORD PA 17350,39.8356,-77.04867
,5371 CARLISLE PIKE  NEW OXFORD PA 17350,40.24061,-76.98197
,230 GREENAMYER LANE  GETTYSBURG PA 17325,39.86381,-77.15369
,1745 GRANITE STATION RD  GETTYSBURG PA 17325,39.86054,-77.1606
,2720 HEIDLERSBURG RD  GETTYSBURG PA 17325,39.95107,-77.14847
,300 E YORK ST  BIGLERVILLE PA 17307,39.93259,-77.23948
,1144 BOLLINGER RD  LITTLESTOWN PA 17340,39.75023,-77.04255
,312 MAIN ST  YORK SPRINGS PA 17372,40.01022,-77.11466
,46 E HANOVER ST  GETTYSBURG PA 17325,39.81052,-77.13137
,2880 TABLE ROCK RD  BIGLERVILLE PA 17307,39.92089,-77.23836
