name,address,lat,lon
,1202 AG. CENTER DR  POTTSVILLE PA 17901,40.66339,-76.22348
,27 MUNICIPAL RD  NEW RINGGOLD PA 17960,40.75034,-75.90127
,10 MUNICIPAL RD  SCHUYLKILL HAVEN PA 17972,40.59661,-76.21709
,35 N 9TH ST  ASHLAND PA 17921,40.783,-76.34272
,2400 CENTER ST  ASHLAND PA 17921,40.77961,-76.3578
,195 WATER ST  CUMBOLA PA 17930,40.71329,-76.13582
,46 PHOENIX PARK RD  LLEWELLYN PA 17944,40.67523,-76.28092
,147 N 7TH ST  FRACKVILLE PA 17931,40.78472,-76.24349
,2 FOUNTAIN ST  ASHLAND PA 17921,40.77023,-76.32555
,409 MAIN ST  LAVELLE PA 17943,40.76384,-76.38044
,4 and B ST  GIRARDVILLE PA 17935,40.79359,-76.27909
,8 CLOVER RD  POTTSVILLE PA 17901,40.71946,-76.27616
,14 WATER LN  POTTSVILLE PA 17901,40.69866,-76.28169
,1 BIRCH & BEECH STS  DELANO PA 18220,40.83979,-76.0714
,593 PT CARBON-ST CLAIR HWY  POTTSVILLE PA 17901,40.7056,-76.17612
,130 E FRACK ST  FRACKVILLE PA 17931,40.78565,-76.22822
,225 S BALLIET ST  FRACKVILLE PA 17931,40.78145,-76.23036
,2315 HIGH RD  MAHANOY PLANE PA 17949,40.79477,-76.24263
,4 AND B STS  GIRARDVILLE PA 17935,40.79359,-76.27909
,E PLANE & OTTO ST  GORDON PA 17936,40.74973,-76.34171
,700 W MAHANOY ST  MAHANOY CITY PA 17948,40.80956,-76.14891
,138 W CENTRE ST  MAHANOY CITY PA 17948,40.81207,-76.14355
,239 E PINE ST  MAHANOY CITY PA 17948,40.81248,-76.13865
,738 E MAHANOY ST  MAHANOY CITY PA 17948,40.81261,-76.1332
,1010 W CENTRE ST  MAHANOY CITY PA 17948,40.80986,-76.15385
,29 WASHINGTON ST  MIDDLEPORT PA 17953,40.7282,-76.08516
,N DELAWARE AVE & CARBON ST  MINERSVILLE PA 17954,40.69198,-76.25711
,3 SOUTH ST  MINERSVILLE PA 17954,40.6898,-76.25944
,511 SUNBURY ST  MINERSVILLE PA 17954,40.69194,-76.26633
,500 LINE ST  MINERSVILLE PA 17954,40.68732,-76.26098
,248-250 BROAD ST  ST CLAIR PA 17970,40.71901,-76.20036
,15 MCCOMB ST  NEW PHILADELPHIA PA 17959,40.7209,-76.11658
,MAIN ST  SELTZER PA 17974,40.69588,-76.23562
,506 MAPLE AVE  MARLIN PA 17951,40.67749,-76.24144
,239 W BACON ST  PALO ALTO PA 17901,40.68484,-76.17968
,142 E BACON ST  PALO ALTO PA 17901,40.68802,-76.17129
,WASHINGTON & PIKE ST  PORT CARBON PA 17965,40.69547,-76.16761
,WASHINGTON & PIKE STS  PORT CARBON PA 17965,40.69547,-76.16761
,28 WOOD ST  TREMONT PA 17981,40.65061,-76.34701
,945 BARNESVILLE DR  BARNESVILLE PA 18214,40.81783,-76.06202
,16 S 3RD ST  ST CLAIR PA 17970,40.71862,-76.19098
,115 N MILL ST  ST CLAIR PA 17970,40.72166,-76.18963
,250 E HANCOCK ST  ST CLAIR PA 17970,40.72147,-76.1892
,320 E LLOYD ST  SHENANDOAH PA 17976,40.82194,-76.19668
,33 S MAIN ST  SHENANDOAH PA 17976,40.81974,-76.20063
,105 S JARDIN ST  SHENANDOAH PA 17976,40.81908,-76.2019
,115 W CENTER ST  SHENANDOAH PA 17976,40.82036,-76.20316
,742 W CENTER ST  SHENANDOAH PA 17976,40.81812,-76.21174
,300 TURKEY RUN  SHENANDOAH PA 17976,40.80814,-76.20327
,209 S GREEN ST  FRACKVILLE PA 17931,40.78387,-76.22172
