name,address,lat,lon
,1033 BEACH LAKE HWY  BEACH LAKE PA 18405,41.59888,-75.15267
,294 BETHEL SCHOOL RD  HONESDALE PA 18431,41.57072,-75.18955
,3 COURT ST  BETHANY PA 18431,41.61434,-75.28534
,1768 O & W RD  STARLIGHT PA 18461,41.90335,-75.3312
,279 OWEGO TPKE  WAYMART PA 18472,41.5678,-75.4037
,2892 LAKE ARIEL HWY  HONESDALE PA 18431,41.51561,-75.27167
,1799 WHITE OAK DR  FOREST CITY PA 18421,41.64638,-75.36451
,620 MARION ST  BROWNDALE PA 18421,41.65345,-75.45509
,554 GALILEE RD  DAMASCUS PA 18415,41.73454,-75.14366
,469 CALKINS RD  MILANVILLE PA 18443,41.65659,-75.15397
,441 CRESTMONT DR  NEWFOUNDLAND PA 18445,41.30744,-75.32352
,270 MILLER DR  HONESDALE PA 18431,41.60185,-75.2677
,98 MAIN AVE  HAWLEY PA 18428,41.47961,-75.18404
,323 10TH ST  HONESDALE PA 18431,41.5758,-75.25379
,648 PARK ST  HONESDALE PA 18431,41.57419,-75.26131
,32 COMMERCIAL ST  HONESDALE PA 18431,41.57145,-75.25616
,1428 EASTON TPKE  LAKE ARIEL PA 18436,41.45773,-75.39803
,2263 A GREAT BEND TPKE  HONESDALE PA 18431,41.73193,-75.25591
,32 SECOND ST  GOULDSBORO PA 18424,41.24283,-75.455
,3881 HANCOCK HWY  EQUINUNK PA 18417,41.8337,-75.2087
,128 PLEASANT VIEW  PLEASANT MOUNT PA 18453,41.73916,-75.41096
,810 TORREY RD  HONESDALE PA 18431,41.63238,-75.19172
,219 OAK ST  HAWLEY PA 18428,41.47874,-75.19008
,25 DANIELS RD  LAKEVILLE PA 18438,41.44203,-75.2724
,1633 CROSSTOWN HWY  LAKEWOOD PA 18439,41.86062,-75.3716
,1220 BRIDGE ST  HONESDALE PA 18431,41.56284,-75.28744
,15 TOWNSHIP BUILDING RD  HAMLIN PA 18427,41.40517,-75.40927
,913 FAIRMOUNT RD  STARRUCCA PA 18462,41.90626,-75.44981
,2238 EASTON TPKE  SOUTH CANAAN PA 18459,41.51019,-75.41465
,322 STARRUCCA CREEK RD  STARRUCCA PA 18462,41.89714,-75.47132
,1066 MAPLE GROVE RD  STERLING PA 18463,41.34187,-75.39917
,1200 BRIDGE ST  HONESDALE PA 18431,41.57709,-75.28058
,506 OLD WILLOW AVE  HONESDALE PA 18431,41.55463,-75.24139
,695 TEXAS PALMYRA HWY  WHITE MILLS PA 18473,41.52712,-75.20638
,36 WATER ST  WAYMART PA 18472,41.58169,-75.40741
