name,address,lat,lon
,4225 EASTON AVE  BETHLEHEM PA 18020,40.66619,-75.31416
,3605 ALLEN ST  BETHLEHEM PA 18020,40.64842,-75.32676
,2900 FARMERSVILLE RD  BETHLEHEM PA 18020,40.65915,-75.3091
,4411 GREEN POND RD  EASTON PA 18045,40.68563,-75.28003
,3530 HOWERTOWN RD  NORTHAMPTON PA 18067,40.71374,-75.48176
,197 PENNSYLVANIA AVE  BANGOR PA 18013,40.86918,-75.20793
,517 S NORTHAMPTON ST  BANGOR PA 18013,40.86054,-75.20305
,404 BROADWAY  BANGOR PA 18013,40.86566,-75.21003
,206 E MAIN ST  BATH PA 18014,40.72465,-75.39099
,321 WYANDOTTE ST  BETHLEHEM PA 18015,40.61126,-75.38366
,114 W MORTON ST  BETHLEHEM PA 18015,40.60957,-75.38037
,25 W 3RD ST  BETHLEHEM PA 18015,40.61251,-75.37956
,617 E 4TH ST  BETHLEHEM PA 18015,40.61086,-75.37005
,10 E CHURCH ST  BETHLEHEM PA 18018,40.61847,-75.37804
,512 ELM ST  BETHLEHEM PA 18018,40.6208,-75.36636
,72 W LAUREL ST  BETHLEHEM PA 18018,40.62925,-75.38072
,1115 LINDEN ST  BETHLEHEM PA 18018,40.62914,-75.37246
,521 PEMBROKE RD  BETHLEHEM PA 18018,40.62711,-75.36595
,2540 CENTER ST  BETHLEHEM PA 18017,40.64853,-75.376
,1500 LINDEN ST  BETHLEHEM PA 18017,40.63404,-75.3685
,901 NORTH BLVD  BETHLEHEM PA 18017,40.64731,-75.36026
,1920 BUTZTOWN RD  BETHLEHEM PA 18017,40.65272,-75.34354
,2005 CHESTER AVE  BETHLEHEM PA 18017,40.66401,-75.34486
,3235 LINDEN ST  BETHLEHEM PA 18017,40.66198,-75.35352
,1170 FERNWOOD ST  BETHLEHEM PA 18017,40.63043,-75.36273
,1516 SYCAMORE ST  BETHLEHEM PA 18017,40.63306,-75.36046
,1425 LIVINGSTON ST  BETHLEHEM PA 18017,40.6335,-75.34477
,1210 E 4TH ST  BETHLEHEM PA 18015,40.61067,-75.3602
,3245 OAKLAND RD  BETHLEHEM PA 18020,40.66836,-75.33598
,3245 OAKLAND RD  BETHLEHEM PA 18017,40.66836,-75.33598
,1919 8TH ST  BETHLEHEM PA 18020,40.64393,-75.32543
,3300 CHESTER AVE  BETHLEHEM PA 18020,40.66437,-75.33429
,3771 EASTON AVE  BETHLEHEM PA 18020,40.66268,-75.32567
,2740 5TH ST  BETHLEHEM PA 18020,40.655,-75.33018
,7036 WILLIAM PENN HWY  EASTON PA 18045,40.66546,-75.29903
,960 BUSHKILL CENTER RD  NAZARETH PA 18064,40.79208,-75.32143
,1114 BUSHKILL CENTER RD  NAZARETH PA 18064,40.79906,-75.33224
,1433 MAIN ST  BATH PA 18014,40.7611,-75.40559
,63A GREEN BRIAR DR N  BATH PA 18014,40.71737,-75.38627
,5354 NOR-BATH BLVD  NORTHAMPTON PA 18067,40.70004,-75.4392
,30 E CENTRAL AVE  BANGOR PA 18013,40.87941,-75.18278
,234 SPRING GARDEN ST  EASTON PA 18042,40.69291,-75.20848
,501 BRODHEAD ST  EASTON PA 18042,40.70375,-75.20353
,411 MARCH ST  EASTON PA 18042,40.69997,-75.20489
,510 W BURKE ST  EASTON PA 18042,40.70371,-75.20818
,225 N 10TH ST  EASTON PA 18042,40.69343,-75.22235
,215 MICHAEL J. KOURY PL  EASTON PA 18042,40.68778,-75.21189
,901 WASHINGTON ST  EASTON PA 18042,40.68717,-75.22097
,1451 NORTHAMPTON ST  EASTON PA 18042,40.69067,-75.23141
,902 PHILADELPHIA RD  EASTON PA 18042,40.67482,-75.21416
,723 COAL ST  EASTON PA 18042,40.67641,-75.21846
,610 BERWICK ST  EASTON PA 18042,40.67818,-75.21994
,201 THOMAS BRIGHT AVE  EASTON PA 18042,40.68112,-75.22033
,2012 SULLIVAN TRL  EASTON PA 18040,40.72042,-75.22457
,1709 RICHMOND RD  EASTON PA 18040,40.71541,-75.21363
,1606 SULLIVAN TRAIL  EASTON PA 18040,40.71516,-75.22064
,1606 SULLIVAN  EASTON PA 18040,40.71516,-75.22064
,600 MONROE ST  FREEMANSBURG PA 18017,40.62554,-75.34088
,24 FRANKLIN ST  EASTON PA 18042,40.6654,-75.2352
,3730 JACKSONVILLE RD  BETHLEHEM PA 18017,40.66746,-75.39972
,1650 KENWOOD DR  BETHLEHEM PA 18017,40.65641,-75.41098
,3890 JACKSONVILLE RD  BETHLEHEM PA 18017,40.66837,-75.40197
,3660 JACKSONVILLE RD  BETHLEHEM PA 18017,40.66672,-75.39846
,1375 3RD AVE  HELLERTOWN PA 18055,40.58855,-75.3371
,735 DELAWARE AVE  HELLERTOWN PA 18055,40.57987,-75.33755
,323 NORTHAMPTON ST  HELLERTOWN PA 18055,40.57635,-75.33871
,675 BLUE MOUNTAIN DR  CHERRYVILLE PA 18035,40.75574,-75.53822
,4190 WOOD DR  WALNUTPORT PA 18088,40.77864,-75.54355
,4131 LEHIGH DR  CHERRYVILLE PA 18035,40.75208,-75.53409
,1152 OAK RD  WALNUTPORT PA 18088,40.77869,-75.56069
,6984 S DELAWARE DR  MARTINS CREEK PA 18063,40.78523,-75.17784
,4415 NEWBURG RD  NAZARETH PA 18064,40.70425,-75.33452
,306 BUTZTOWN RD  BETHLEHEM PA 18020,40.69669,-75.33188
,2100 POLK VALLEY RD  HELLERTOWN PA 18055,40.57199,-75.32755
,1995 LEITHSVILLE RD  HELLERTOWN PA 18055,40.55429,-75.33652
,2190 EASTON AVE  BETHLEHEM PA 18015,40.64085,-75.35431
