idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
134,-80.42102,40.52114,0.69284,0.90778,0.29225,0.04125,0.4935,0.13365,0.0,0.0,0.38048,0.62333,0.33177,0.92824,0.40864,0.40573
247,-80.35549,40.55071,0.23314,0.75438,0.30751,0.14006,0.67603,0.31132,0.3654,0.60548,0.52539,0.7419,0.2926,0.91437,0.49051,0.48354
295,-80.4597,40.56389,0.25204,0.75438,0.34148,0.28376,0.09378,0.5715,0.5878,0.92529,0.49281,0.39487,0.60669,0.88092,0.53782,0.56275
315,-80.27074,40.56605,0.81245,0.98301,0.50078,0.17161,0.72474,0.04299,0.98908,0.29312,0.07956,0.00589,0.41064,0.99359,0.4771,0.46762
326,-80.45985,40.57109,0.25204,0.8771,0.35691,0.28376,0.09378,0.5715,0.5878,0.92529,0.49281,0.39487,0.60478,0.85283,0.54674,0.57372
348,-80.25197,40.57345,0.79442,0.95441,0.43422,0.20593,0.16675,0.27838,0.34148,0.84295,0.47478,0.76079,0.78662,0.98145,0.60815,0.63703
383,-80.22375,40.58095,0.30421,0.0,0.81383,0.9116,0.97001,0.96031,0.95545,0.90154,0.70341,0.8771,1.0,0.0,0.78065,0.77563
389,-80.47905,40.58526,0.25204,0.89114,0.32137,0.28376,0.09378,0.5715,0.5878,0.92529,0.49281,0.39487,0.60478,0.92061,0.54822,0.57493
415,-80.23333,40.58805,0.30421,0.99289,0.0,0.9116,0.97001,0.96031,0.95545,0.90154,0.70341,0.8771,0.0494,0.12498,0.60156,0.60456
416,-80.22388,40.58815,0.30421,0.0,0.98648,0.9116,0.97001,0.96031,0.95545,0.90154,0.70341,0.8771,1.0,0.0,0.78648,0.78146
424,-80.47921,40.59247,0.25204,0.89114,0.32137,0.28376,0.09378,0.5715,0.5878,0.92529,0.49281,0.39487,0.60478,0.92061,0.54822,0.57493
445,-80.28072,40.59476,0.77448,0.88525,0.4025,0.40128,0.07384,0.37702,0.39383,0.79563,0.2529,0.42746,0.69093,0.96187,0.54803,0.57571
447,-80.26182,40.59496,0.79442,0.81002,0.70809,0.20593,0.16675,0.27838,0.34148,0.84295,0.47478,0.76079,0.41584,0.74051,0.52558,0.5437
450,-80.23346,40.59525,0.04958,0.0,0.86011,0.80066,0.92945,0.65939,0.9792,0.95788,0.7438,0.92858,1.0,0.0,0.7638,0.75638
