cluster,site,cost
24.0,1142.0,9.584997576646328
24.0,1143.0,9.512743609181403
24.0,1144.0,10.774550877434793
24.0,1145.0,11.302699808052312
24.0,1146.0,12.712147159140336
24.0,1174.0,45.09654376667115
24.0,1175.0,44.95646050272444
24.0,1180.0,33.07233921980439
24.0,1184.0,23.4155176656269
24.0,1205.0,6.258842258317075
24.0,1207.0,6.154016677644252
24.0,1208.0,10.145234692482633
24.0,1209.0,8.658178383685238
24.0,1211.0,8.71617923553077
24.0,1212.0,10.110369716778308
24.0,1213.0,10.194895863578182
24.0,1214.0,11.409884368182553
24.0,1215.0,11.892971935417908
24.0,1231.0,30.115619909686295
24.0,1232.0,31.331866072709648
24.0,1237.0,40.440960032175816
24.0,1244.0,45.86301648219428
24.0,1252.0,31.988531944772387
24.0,1280.0,13.413840704885232
24.0,1281.0,11.966900219965948
24.0,1283.0,9.634347699847597
24.0,1284.0,9.165858776663953
24.0,1285.0,10.16553392299723
24.0,1286.0,10.895970838412586
24.0,1287.0,11.3168913060916
24.0,1307.0,34.55710652701221
24.0,1308.0,34.76825022567129
24.0,1309.0,37.73062163258343
24.0,1316.0,46.66321039567887
24.0,1351.0,7.373468920630367
24.0,1352.0,11.654703915890986
24.0,1353.0,11.67558253694061
24.0,1355.0,10.89712374468585
24.0,1356.0,11.38741740544119
24.0,1357.0,10.208617920163773
24.0,1358.0,10.799074561339093
24.0,1359.0,12.350886676299826
24.0,1370.0,24.620611317796005
24.0,1371.0,25.18283533509502
24.0,1373.0,25.327554536755326
24.0,1380.0,35.22535015483479
24.0,1381.0,35.283479822897476
24.0,1388.0,44.88054818632595
24.0,1389.0,46.24458089538682
24.0,1390.0,47.43178384815006
24.0,1410.0,25.214078069270627
24.0,1424.0,10.682123919799988
24.0,1425.0,8.58098109106274
24.0,1427.0,10.412151068139734
24.0,1428.0,11.133790249419018
24.0,1430.0,12.487807876068903
24.0,1431.0,11.511269916408418
24.0,1432.0,10.634327838515397
24.0,1433.0,11.519188713159659
24.0,1434.0,12.794631068410878
24.0,1436.0,11.432366447227942
24.0,1445.0,26.05106578981559
24.0,1446.0,23.402621334324518
24.0,1447.0,24.231831072478048
24.0,1448.0,25.562809237440085
24.0,1466.0,48.448726197187554
24.0,1494.0,20.449294312631828
24.0,1502.0,10.865504436036456
24.0,1543.0,48.78949694793008
24.0,1503.0,11.501995103582837
24.0,1504.0,18.121228284435066
24.0,1505.0,14.812711184822238
24.0,1506.0,13.257307422466804
24.0,1507.0,14.900043202351725
24.0,1508.0,12.227022958027966
24.0,1509.0,13.552860156111427
24.0,1510.0,13.03409196542456
24.0,1513.0,12.182039729443012
24.0,1517.0,17.875344562480162
24.0,1522.0,26.291779125717266
24.0,1523.0,23.157740824301776
24.0,1524.0,24.19874595684058
24.0,1525.0,28.115412167833902
24.0,1533.0,35.5681053215491
24.0,1542.0,47.05845888263624
24.0,1544.0,54.27826248366071
24.0,1549.0,46.3593763903215
24.0,1573.0,20.858413827463995
24.0,1574.0,20.707794070296462
24.0,1582.0,12.56401537841035
24.0,1583.0,20.429093123437386
24.0,1585.0,15.285779218358288
24.0,1586.0,12.600022437204636
24.0,1588.0,13.13673429084989
24.0,1589.0,14.381473376437771
24.0,1595.0,14.962448344154634
24.0,1596.0,17.42648030756821
24.0,1605.0,31.96070129256827
24.0,1606.0,32.72796936519431
24.0,1612.0,34.64080096075523
24.0,1621.0,51.32637194016293
24.0,1622.0,48.221083312526744
24.0,1623.0,49.499462026782275
24.0,1624.0,52.13847429268012
24.0,1630.0,46.623424757975314
24.0,1661.0,13.862757968540464
24.0,1666.0,17.54767341100869
24.0,1668.0,11.017004441120413
24.0,1669.0,14.298011177930645
24.0,1670.0,14.994492468397548
24.0,1671.0,15.641931452419227
24.0,1679.0,19.917649606784032
24.0,1680.0,21.1651075709184
24.0,1690.0,33.26130253282825
24.0,1704.0,52.32170791640162
24.0,1705.0,51.045356617111246
24.0,1706.0,53.74079201298782
24.0,1743.0,15.319286731884445
24.0,1751.0,13.853112275274901
24.0,1761.0,20.449740277493767
24.0,1762.0,23.884491914810926
24.0,1772.0,33.441263262071296
24.0,1779.0,42.78054893197324
24.0,1787.0,52.37821853566171
24.0,1788.0,52.22323127380281
24.0,1816.0,26.17766569468907
24.0,1818.0,27.82960127076373
24.0,1830.0,16.378881348311054
24.0,1843.0,23.358240295005178
24.0,1844.0,20.178092272721624
24.0,1847.0,21.259576359365834
24.0,1848.0,28.713108614824602
24.0,1864.0,41.68370177723901
24.0,1902.0,30.124360861651926
24.0,1903.0,27.54150726949613
24.0,1905.0,30.09907720499764
24.0,1917.0,17.15911796704917
24.0,1923.0,17.451936389508063
24.0,1932.0,21.25290132487965
24.0,1933.0,20.789319483876504
24.0,1934.0,20.699002459506264
24.0,1935.0,21.59719923582451
24.0,1937.0,28.27865101108642
24.0,1940.0,32.00702761267465
24.0,1941.0,33.054488559398145
24.0,1951.0,40.5890642239563
24.0,1952.0,41.58983721164069
24.0,1967.0,51.65345172555209
24.0,1968.0,51.53197260988977
24.0,1989.0,33.551309051593144
24.0,1990.0,28.755313674606306
24.0,1991.0,28.071731833603156
24.0,2006.0,18.525950333112277
24.0,2007.0,20.523530459126665
24.0,2009.0,19.07907273111394
24.0,2010.0,19.821691692924368
24.0,2015.0,18.237419337345518
24.0,2016.0,17.21892131952455
24.0,2020.0,21.23558764349474
24.0,2025.0,23.88936372561536
24.0,2028.0,29.45657686889148
24.0,2029.0,33.49512733057142
24.0,2032.0,39.45963601114856
24.0,2033.0,41.11370538120088
24.0,2039.0,40.52688221145428
24.0,2059.0,51.75833148992754
24.0,2072.0,37.72126866236525
24.0,2073.0,37.26029708395423
24.0,2074.0,36.43054824281438
24.0,2075.0,35.199050858793605
24.0,2076.0,34.58045292423658
24.0,2079.0,30.966698465887205
24.0,2080.0,29.53303746199741
24.0,2097.0,19.82635820217661
24.0,2098.0,21.003928386227216
24.0,2099.0,21.9561935384014
24.0,2100.0,21.261193351989576
24.0,2101.0,21.064619533473348
24.0,2104.0,16.402169585047286
24.0,2105.0,17.902487501934733
24.0,2106.0,20.48101385435249
24.0,2107.0,17.71356856622195
24.0,2109.0,19.028538926742417
24.0,2111.0,21.95885793950541
24.0,2118.0,26.430754606349076
24.0,2119.0,29.99797470899985
24.0,2121.0,31.337540742280574
24.0,2123.0,40.66040377930196
24.0,2142.0,56.098937836741655
24.0,2158.0,39.47788360445897
24.0,2164.0,42.87278014589832
24.0,2165.0,38.234838697286406
24.0,2166.0,41.6732288448003
24.0,2167.0,36.617495438559224
24.0,2196.0,18.587031227934208
24.0,2203.0,21.906603972040486
24.0,2205.0,24.214425563500342
24.0,2210.0,31.91357489292618
24.0,2211.0,27.976825666535238
24.0,2213.0,29.384226215828736
24.0,2226.0,45.2241444431766
24.0,2233.0,55.04973505796278
24.0,2234.0,56.702222413027584
24.0,2249.0,43.33564268582151
24.0,2298.0,26.615164002860574
24.0,2299.0,25.40019786767472
24.0,2300.0,24.982090320481465
24.0,2304.0,31.97130588824103
24.0,2306.0,29.67904148171413
24.0,2307.0,30.338612485976746
24.0,2311.0,35.34779140404254
24.0,2317.0,41.708119240298394
24.0,2318.0,43.57140058544609
24.0,2320.0,45.07837661288592
24.0,2327.0,55.841902281793665
24.0,2328.0,57.06543590427244
24.0,2344.0,45.62114472674852
24.0,2373.0,35.37024302452615
24.0,2374.0,33.60816813668393
24.0,2382.0,24.85023855064244
24.0,2392.0,27.397711631080835
24.0,2394.0,36.98257449411786
24.0,2401.0,30.532877215617468
24.0,2402.0,31.800545949384105
24.0,2418.0,50.73587347495361
24.0,2440.0,46.129460501594664
24.0,2469.0,32.599565852517735
24.0,2471.0,28.954015005586704
24.0,2472.0,28.924315377167602
24.0,2478.0,27.367420003909
24.0,2483.0,27.391616213083395
24.0,2484.0,26.883708872185885
24.0,2505.0,44.84759331041409
24.0,2513.0,49.17120597150498
24.0,2564.0,31.784427224260195
24.0,2565.0,30.655758328936646
24.0,2566.0,30.09534548889042
24.0,2567.0,28.840668664850753
24.0,2579.0,28.597851315672038
24.0,2580.0,31.04866568678069
24.0,2591.0,30.66842981368985
24.0,2592.0,32.02953386876834
24.0,2608.0,49.19082643703744
24.0,2639.0,39.4770915462804
24.0,2656.0,31.272203828333915
24.0,2657.0,34.921135937148705
24.0,2660.0,28.691375662750513
24.0,2670.0,30.923337291289375
24.0,2671.0,34.059750479304334
24.0,2674.0,34.81882239698487
24.0,2675.0,37.96409983991178
24.0,2683.0,33.21057454382767
24.0,2684.0,33.601026778905414
24.0,2688.0,41.333789029268914
24.0,2689.0,43.539107482796446
24.0,2727.0,45.532362402656304
24.0,2748.0,29.119549945375688
24.0,2749.0,30.855695694564798
24.0,2762.0,38.13522564303606
24.0,2769.0,37.04826751113104
24.0,2770.0,34.122364967231064
24.0,2777.0,42.1193652282076
24.0,2818.0,38.892070854568274
24.0,2832.0,30.119462953192556
24.0,2833.0,31.13826569220358
24.0,2853.0,36.04807364283721
24.0,2854.0,34.99854998717712
24.0,2860.0,40.21086584336661
24.0,2861.0,42.3965494155142
24.0,2865.0,46.31427941663269
24.0,2891.0,40.69323530707675
24.0,2892.0,41.36442772135838
24.0,2909.0,33.09216555177334
24.0,2925.0,36.64197027126874
24.0,2926.0,39.112014140183945
24.0,2930.0,42.14078295224354
24.0,2934.0,41.71860640782161
24.0,2935.0,41.581622799634395
24.0,2936.0,42.063304482808874
24.0,2938.0,43.95474693747974
24.0,2939.0,45.036983133684394
24.0,2992.0,40.72935988440207
24.0,2993.0,37.72817331102417
24.0,2994.0,37.28629204292668
24.0,2996.0,43.04970909588006
24.0,2997.0,44.612272631242384
24.0,3002.0,43.22408815810432
24.0,3048.0,41.654523491843634
24.0,3049.0,42.137567224056845
24.0,3057.0,40.398140378269126
24.0,3058.0,38.206021621511695
24.0,3059.0,39.07664013593376
24.0,3064.0,47.67609034533636
24.0,3092.0,37.698600487834085
24.0,3101.0,38.486982557502394
24.0,3117.0,39.548605537899775
24.0,3118.0,39.34904149301181
24.0,3121.0,45.96351247321036
24.0,3122.0,48.282770802711894
24.0,3128.0,47.721993634883624
24.0,3129.0,47.76395120755318
24.0,3147.0,38.29674780288249
24.0,3156.0,38.886366155747645
24.0,3176.0,42.81969649896004
24.0,3177.0,44.953506383757535
24.0,3198.0,45.28736084922447
24.0,3201.0,40.658747628898126
24.0,3202.0,39.15460033870463
24.0,3203.0,42.06166037573844
24.0,3204.0,40.19406844364206
24.0,3206.0,39.50104869641649
24.0,3233.0,51.0040802045333
24.0,3247.0,50.27584681241435
24.0,3248.0,45.97070507729312
24.0,3251.0,43.55863603035462
24.0,3252.0,41.528465401401135
24.0,3253.0,41.037624684088456
24.0,3254.0,41.696777877322944
24.0,3281.0,51.09287660554241
24.0,3282.0,52.96142992553695
24.0,3297.0,42.363446698081766
24.0,3298.0,42.35824668949553
24.0,3299.0,41.84977353788172
24.0,3301.0,43.73746511556968
24.0,3327.0,59.769366098129446
24.0,3328.0,52.5131050221604
24.0,3344.0,44.28111356773019
24.0,3352.0,50.53601625511079
24.0,3366.0,52.425236206372574
24.0,3391.0,47.051610541644976
24.0,3392.0,52.16413113450234
24.0,3433.0,50.23386781933192
24.0,3434.0,52.02552328057691
24.0,3587.0,56.24866241045171
24.0,3588.0,55.28532837289594
24.0,3589.0,56.056479279478765
24.0,3606.0,59.36976298584287
24.0,3607.0,58.54594328335613
24.0,3645.0,61.374870669738144
24.0,3659.0,62.06326591250847
24.0,3660.0,63.11516843155354
3.0,14.0,39.18089333063694
3.0,15.0,38.7347265338586
3.0,17.0,37.23200094448656
3.0,18.0,36.942781512918344
3.0,24.0,38.66425640324604
3.0,27.0,39.99579305802379
3.0,28.0,35.587081909354154
3.0,38.0,37.992948910733595
3.0,40.0,34.90313072439634
3.0,53.0,35.361838269104105
3.0,115.0,28.96547205686803
3.0,116.0,29.59131296059254
3.0,132.0,30.54782780518722
3.0,133.0,28.98883517466788
3.0,139.0,26.080369592503764
3.0,140.0,26.722806864926
3.0,141.0,28.170842954254535
3.0,153.0,36.13801931226466
3.0,167.0,25.995133408726563
3.0,168.0,29.900982266022094
3.0,182.0,35.28740353188264
3.0,197.0,28.328714628356963
3.0,246.0,38.44680428001539
3.0,247.0,38.31223408353735
3.0,296.0,24.683954167546943
3.0,303.0,17.33234294804081
3.0,304.0,17.314175500515738
3.0,336.0,26.810212136652293
3.0,343.0,14.84684901885245
3.0,344.0,15.914960170007582
3.0,384.0,15.972445847366
3.0,387.0,11.846352169212222
3.0,388.0,11.903363863447126
3.0,394.0,4.570796227024743
3.0,396.0,7.750082394024879
3.0,403.0,43.05811757953853
3.0,426.0,18.731978823617133
3.0,427.0,15.797188909739397
3.0,428.0,13.965564020033057
3.0,430.0,11.310336162650525
3.0,431.0,9.401250450495233
3.0,432.0,8.13418991636323
3.0,433.0,6.900210521083177
3.0,436.0,1.0259795941193284
3.0,437.0,3.131606497073334
3.0,449.0,38.01916471687434
3.0,450.0,38.37360205256361
3.0,469.0,17.28645283159556
3.0,472.0,14.464273553133584
3.0,478.0,7.363220699168604
3.0,479.0,4.610963252016354
3.0,481.0,0.0
3.0,496.0,42.105771151810394
3.0,501.0,37.507594169038235
3.0,502.0,35.58217878136379
3.0,507.0,30.35797891173908
3.0,513.0,25.527982899822284
3.0,514.0,21.681618054606233
3.0,528.0,1.3166801297426276
3.0,540.0,45.53931978891403
3.0,541.0,46.36688885449371
3.0,545.0,42.18885639172241
3.0,546.0,37.92475359181686
3.0,549.0,38.14422409186374
3.0,550.0,36.55910994569203
3.0,551.0,35.42097480954924
3.0,556.0,30.829165744963767
3.0,561.0,21.886299973902343
3.0,562.0,21.96842258317074
3.0,563.0,22.870499956503906
3.0,565.0,19.150350827047113
3.0,567.0,21.32506816458921
3.0,568.0,20.566855232579815
3.0,577.0,2.4644162203139177
3.0,579.0,10.135649148097977
3.0,580.0,13.54441149788112
3.0,581.0,14.686185392769708
3.0,591.0,45.54353269606851
3.0,592.0,44.46084538325705
3.0,597.0,37.916832332170046
3.0,598.0,36.728648107581094
3.0,599.0,39.64042849863919
3.0,601.0,36.61571227956802
3.0,602.0,37.35515329265413
3.0,603.0,34.61019424111748
3.0,604.0,32.628821504467666
3.0,605.0,35.122046553245426
3.0,606.0,30.491647259124854
3.0,614.0,22.581379696024456
3.0,618.0,23.577467781823604
3.0,627.0,6.603059639355262
3.0,628.0,7.876576236221059
3.0,645.0,43.87450713279413
3.0,646.0,41.875135713454526
3.0,647.0,41.76924137167467
3.0,652.0,37.68609094411374
3.0,653.0,36.739077882858815
3.0,654.0,35.852178159991055
3.0,655.0,35.438667279754426
3.0,656.0,33.71965004287472
3.0,657.0,34.2116823045472
3.0,658.0,32.35419240185418
3.0,659.0,32.19133234742193
3.0,665.0,25.691307989610642
3.0,666.0,24.789342711919172
3.0,667.0,22.280969838567362
3.0,668.0,22.84058359327426
3.0,669.0,23.6560622366933
3.0,679.0,7.398693377409373
3.0,680.0,4.747187045621187
3.0,681.0,15.418184100314415
3.0,701.0,42.384715044111815
3.0,702.0,42.526625392453376
3.0,704.0,38.448894464924635
3.0,705.0,37.957793765258934
3.0,706.0,37.386779063579986
3.0,707.0,37.02931858006162
3.0,708.0,37.0206467247443
3.0,709.0,36.40119825518535
3.0,710.0,33.65131610134928
3.0,711.0,32.2312922406362
3.0,712.0,31.417709032613036
3.0,713.0,31.22837576555946
3.0,714.0,31.893084279608697
3.0,720.0,24.68665167087128
3.0,721.0,24.0670371705171
3.0,722.0,21.79377135968782
3.0,734.0,8.014549815452296
3.0,735.0,6.741778617321387
3.0,739.0,14.722307281245728
3.0,740.0,17.801779114419578
3.0,754.0,46.59274119147656
3.0,757.0,41.0652372457597
3.0,760.0,40.97714200174663
3.0,761.0,37.75540023747736
3.0,762.0,35.54141562266632
3.0,763.0,35.857548130967295
3.0,764.0,37.676685846371804
3.0,765.0,35.03614376079634
3.0,766.0,35.35247269066823
3.0,767.0,33.51370673692321
3.0,768.0,30.611647914390655
3.0,769.0,29.053468785058136
3.0,770.0,29.766030456302246
3.0,776.0,23.653517591062172
3.0,777.0,25.992817179713423
3.0,778.0,22.68995911367393
3.0,783.0,15.862431555793059
3.0,809.0,47.547595231020736
3.0,812.0,43.90587750822753
3.0,816.0,40.24324313637324
3.0,817.0,39.242130382076446
3.0,818.0,37.52616408533369
3.0,819.0,36.60140113903272
3.0,820.0,35.48072433984796
3.0,821.0,35.116835540712906
3.0,822.0,36.427672281240085
3.0,823.0,34.2084616053786
3.0,824.0,32.746283321113
3.0,825.0,32.19563647209415
3.0,826.0,30.93963081421294
3.0,827.0,28.972217340366523
3.0,828.0,28.18903367501302
3.0,831.0,26.657680788397727
3.0,832.0,24.855151801359558
3.0,833.0,24.748537412852475
3.0,834.0,23.24914238134888
3.0,835.0,21.3542473312041
3.0,836.0,20.29764748281905
3.0,837.0,19.390642872233336
3.0,838.0,17.148888364174134
3.0,841.0,13.339378875812445
3.0,868.0,46.8760073751295
3.0,871.0,45.162391855724024
3.0,872.0,44.05730529850181
3.0,875.0,42.66272466296178
3.0,876.0,41.423029881250024
3.0,877.0,39.52277437278071
3.0,878.0,38.824468483409916
3.0,879.0,36.2767475543334
3.0,880.0,35.58089559017418
3.0,881.0,34.60022251922583
3.0,882.0,34.94683964177297
3.0,883.0,31.973961499745236
3.0,884.0,31.232438142344066
3.0,885.0,30.129337492388185
3.0,886.0,30.599742751687025
3.0,887.0,27.56161283507525
3.0,888.0,26.72513576994296
3.0,889.0,25.62057116581953
3.0,890.0,24.76083736189991
3.0,891.0,23.28955223880597
3.0,892.0,22.61744342401233
3.0,893.0,21.27662768588366
3.0,894.0,21.28132302683088
3.0,896.0,19.88286626815962
3.0,897.0,20.483587060534134
3.0,907.0,8.857838617072838
3.0,908.0,9.129123740166776
3.0,918.0,21.916046081002154
3.0,933.0,43.28139655217214
3.0,936.0,42.097839995390544
3.0,939.0,38.4151004872692
3.0,940.0,36.78347783450471
3.0,941.0,35.594762957598654
3.0,942.0,35.07406028671268
3.0,943.0,32.80486720134849
3.0,944.0,31.708299619154996
3.0,945.0,31.101260641008118
3.0,946.0,30.087837995700102
3.0,947.0,28.906795332248
3.0,948.0,27.761272322815557
3.0,949.0,26.736873500938273
3.0,950.0,26.664015559173322
3.0,951.0,28.52426907924988
3.0,952.0,27.239287161196515
3.0,953.0,23.71936073172854
3.0,954.0,22.041291461095852
3.0,955.0,23.894817005729053
3.0,977.0,21.065325164353087
3.0,978.0,17.259655510954804
3.0,979.0,19.0915848733021
3.0,980.0,19.80018243503548
3.0,988.0,55.11250954372035
3.0,989.0,51.04705861352536
3.0,990.0,49.94929257278817
3.0,991.0,50.32337635868798
3.0,1003.0,35.72212448468429
3.0,1004.0,35.74037569325427
3.0,1005.0,36.30784233401156
3.0,1006.0,33.15646897598903
3.0,1007.0,31.589618443246646
3.0,1008.0,30.326607519513928
3.0,1009.0,33.08804429144867
3.0,1010.0,30.10413163160053
3.0,1011.0,28.691535660581355
3.0,1012.0,27.77783314899275
3.0,1013.0,27.492270371705168
3.0,1016.0,30.083185902295348
3.0,1017.0,24.438148806342976
3.0,1018.0,23.80622913741037
3.0,1040.0,19.88754445921931
3.0,1041.0,20.297928591845107
3.0,1042.0,19.354889333515597
3.0,1043.0,21.094802589881567
3.0,1047.0,58.8168360378111
3.0,1048.0,57.61392751630538
3.0,1049.0,54.25605708494843
3.0,1052.0,51.96075565703388
3.0,1053.0,51.33180639833155
3.0,1069.0,32.946976660110245
3.0,1070.0,33.31968520127393
3.0,1071.0,32.29700543531679
3.0,1072.0,34.15516323461792
3.0,1073.0,31.743498577056428
3.0,1074.0,30.6508633352803
3.0,1075.0,30.11412355375495
3.0,1076.0,28.801900157828673
3.0,1077.0,28.04389501286241
3.0,1081.0,24.981905625908755
3.0,1082.0,24.875137136962977
3.0,1085.0,25.384100314414603
3.0,1107.0,20.144546211490425
3.0,1115.0,58.12680161376149
3.0,1116.0,58.24195043253191
3.0,1129.0,40.44583041947178
3.0,1130.0,39.109174398991335
3.0,1136.0,32.931284083706814
3.0,1137.0,32.4765812523937
3.0,1138.0,31.853898210107584
3.0,1141.0,32.82501920041756
3.0,1142.0,31.337636049560686
3.0,1143.0,31.469051909478416
3.0,1144.0,29.826779922204132
3.0,1145.0,29.544904867834013
3.0,1146.0,32.73275106565424
3.0,1174.0,22.446497321883506
3.0,1175.0,22.306414057936795
3.0,1180.0,66.31619676953963
3.0,1184.0,56.65937521536213
3.0,1205.0,33.07574703125053
3.0,1207.0,32.13731501451188
3.0,1208.0,34.77256465383324
3.0,1209.0,33.28550834503586
3.0,1211.0,32.56945611809245
3.0,1212.0,33.23289646687462
3.0,1213.0,30.77896156188251
3.0,1214.0,30.720204058806715
3.0,1215.0,33.04948711894317
3.0,1231.0,14.850927709495819
3.0,1232.0,16.06717387251917
3.0,1237.0,19.345718120471748
3.0,1244.0,23.212970037406645
3.0,1252.0,65.23238949450763
3.0,1280.0,38.04117066623584
3.0,1281.0,36.59423018131657
3.0,1283.0,33.76167472379981
3.0,1284.0,32.18000171724829
3.0,1285.0,32.0303001230318
3.0,1286.0,30.820548796401006
3.0,1287.0,34.76931909975518
3.0,1307.0,19.3614659425603
3.0,1308.0,20.176844917792387
3.0,1309.0,23.139216324704535
3.0,1316.0,24.147705270483556
3.0,1351.0,33.64584239501907
3.0,1352.0,37.92707739027969
3.0,1353.0,37.94795601132932
3.0,1355.0,35.02445076863807
3.0,1356.0,34.90671651958962
3.0,1357.0,33.2227608607481
3.0,1358.0,32.78976698522375
3.0,1359.0,34.40254315433656
3.0,1370.0,20.66914262989797
3.0,1371.0,21.231366647196985
3.0,1373.0,16.888866243304708
3.0,1380.0,22.685004784570076
3.0,1381.0,20.692074515018582
3.0,1388.0,26.434012452309645
3.0,1389.0,25.317314178483112
3.0,1390.0,25.325701219133318
3.0,1410.0,55.233475789623526
3.0,1424.0,36.9544973941887
3.0,1425.0,34.85335456545145
3.0,1427.0,36.68452454252845
3.0,1428.0,37.40616372380772
3.0,1430.0,36.61513490002113
3.0,1431.0,35.030569030556855
3.0,1432.0,33.648470779099725
3.0,1433.0,33.6780916400512
3.0,1434.0,34.38713311046765
3.0,1436.0,30.916581952850233
3.0,1445.0,22.099597101917556
3.0,1446.0,19.451152646426483
3.0,1447.0,18.67040053686605
3.0,1448.0,19.274019660233396
3.0,1466.0,26.342643568170807
3.0,1494.0,46.72166778702054
3.0,1502.0,37.13787791042517
3.0,1543.0,29.168693253134826
3.0,1503.0,37.77436857797154
3.0,1504.0,42.24855530838728
3.0,1505.0,39.46290504181839
3.0,1506.0,37.38463444641903
3.0,1507.0,39.02737022630395
3.0,1508.0,35.7463220721764
3.0,1509.0,36.059023450607086
3.0,1510.0,35.192994892316115
3.0,1513.0,31.62682292119751
3.0,1517.0,30.29939627424907
3.0,1522.0,22.34031043781923
3.0,1523.0,19.70652143114569
3.0,1524.0,19.959745237177973
3.0,1525.0,22.57084519119639
3.0,1533.0,23.776576733319246
3.0,1542.0,27.437655187840978
3.0,1544.0,31.628216038873077
3.0,1549.0,79.60323394005674
3.0,1573.0,47.13078730185271
3.0,1574.0,46.98016754468518
3.0,1582.0,38.836388852799054
3.0,1583.0,44.5564201473896
3.0,1585.0,39.413106242310505
3.0,1586.0,36.99252237789178
3.0,1588.0,36.15087723143422
3.0,1589.0,35.67563920613419
3.0,1595.0,27.386500055923545
3.0,1596.0,29.302811835907885
3.0,1605.0,24.7954990244448
3.0,1606.0,25.057846322094772
3.0,1612.0,22.84927237252538
3.0,1621.0,31.705568245367665
3.0,1622.0,28.60027961773149
3.0,1623.0,29.878658331987026
3.0,1624.0,30.3793254377571
3.0,1630.0,79.86728230771057
3.0,1661.0,40.13513144292918
3.0,1666.0,41.67500043496091
3.0,1668.0,37.289377915509135
3.0,1669.0,36.55498676476071
3.0,1670.0,35.285678849714785
3.0,1671.0,34.92631936073173
3.0,1679.0,25.850953807150756
3.0,1680.0,25.553062746218945
3.0,1690.0,21.469773944598405
3.0,1704.0,32.61106565424335
3.0,1705.0,30.378514173512123
3.0,1706.0,33.073949569388695
3.0,1743.0,41.59166020627316
3.0,1751.0,36.2495743596754
3.0,1761.0,26.959823033044596
3.0,1762.0,25.632684951595063
3.0,1772.0,21.649734673841447
3.0,1779.0,30.989020343743398
3.0,1787.0,31.711376092062583
3.0,1788.0,31.556388830203687
3.0,1816.0,52.45003916907778
3.0,1818.0,54.10197474515245
3.0,1830.0,42.65125482269977
3.0,1843.0,31.71651733008563
3.0,1844.0,28.08481464451266
3.0,1847.0,25.48024233536729
3.0,1848.0,34.21116283693937
3.0,1864.0,29.89217318900916
3.0,1902.0,56.39673433604064
3.0,1903.0,53.813880743884845
3.0,1905.0,56.371450679386356
3.0,1917.0,43.43149144143788
3.0,1923.0,40.372006909664826
3.0,1932.0,29.159623696670685
3.0,1933.0,27.82649409074528
3.0,1934.0,26.19705668162103
3.0,1935.0,27.095253457939283
3.0,1937.0,33.77670523320119
3.0,1940.0,31.885243640250042
3.0,1941.0,27.940238607130876
3.0,1951.0,28.797535635726447
3.0,1952.0,29.79830862341084
3.0,1967.0,78.03170438022588
3.0,1968.0,78.33737801040968
3.0,1989.0,59.82368252598185
3.0,1990.0,55.027687148995014
3.0,1991.0,54.34410530799187
3.0,2006.0,44.64357960406129
3.0,2007.0,46.09992468962432
3.0,2009.0,40.118292964817876
3.0,2010.0,43.0325765841898
3.0,2015.0,33.75692693899362
3.0,2016.0,31.62721339182522
3.0,2020.0,29.142310015285773
3.0,2025.0,29.387417947730132
3.0,2028.0,32.10764636434812
3.0,2029.0,28.38087737830415
3.0,2032.0,34.165759628170555
3.0,2033.0,35.819828998222874
3.0,2039.0,28.735353623224427
3.0,2059.0,78.13658414460133
3.0,2072.0,63.99364213675395
3.0,2073.0,63.53267055834293
3.0,2074.0,62.70292171720309
3.0,2075.0,61.47142433318231
3.0,2076.0,60.85282639862529
3.0,2079.0,57.23907194027591
3.0,2080.0,55.805410936386124
3.0,2097.0,44.78972647172132
3.0,2098.0,42.62545142729318
3.0,2099.0,41.01928219021462
3.0,2100.0,39.92076975654616
3.0,2101.0,38.01284104042651
3.0,2104.0,36.05442802639591
3.0,2105.0,34.40481812419998
3.0,2106.0,37.10377322380602
3.0,2107.0,33.20823766264432
3.0,2109.0,32.97789727465918
3.0,2111.0,31.05248412392658
3.0,2118.0,32.204744553667965
3.0,2119.0,35.27912659848136
3.0,2121.0,31.199298345905778
3.0,2123.0,35.55534790659525
3.0,2142.0,38.28749425230218
3.0,2158.0,70.71112383732687
3.0,2164.0,73.4244341384441
3.0,2165.0,64.5072121716751
3.0,2166.0,67.94560231918899
3.0,2167.0,62.88986891294793
3.0,2196.0,35.08936185019946
3.0,2203.0,31.913044105036846
3.0,2205.0,30.29388320678042
3.0,2210.0,37.19472678240769
3.0,2211.0,33.25797755601675
3.0,2213.0,29.2512729441883
3.0,2226.0,36.92365317459331
3.0,2233.0,37.238291473523304
3.0,2234.0,38.89077882858811
3.0,2249.0,73.31141305809156
3.0,2298.0,33.790844942647304
3.0,2299.0,32.08065467831534
3.0,2300.0,31.66254713112208
3.0,2304.0,37.25245777772254
3.0,2306.0,32.245418370263586
3.0,2307.0,30.20565921433631
3.0,2311.0,36.20649682478531
3.0,2317.0,35.78611604757229
3.0,2318.0,35.27090931686281
3.0,2320.0,36.77788534430263
3.0,2327.0,38.72386593261834
3.0,2328.0,39.25399231983297
3.0,2344.0,71.89351820113723
3.0,2373.0,59.06075061826587
3.0,2374.0,56.159332645680834
3.0,2382.0,43.50981495519901
3.0,2392.0,36.34366038251705
3.0,2394.0,43.663031304758476
3.0,2401.0,31.391582636360248
3.0,2402.0,32.65925137012689
