osm_id,code,fclass,name,point_x,point_y,lon,lat
357284285,2082,school,Eckles School,-80.4903478000,41.2103342000,-80.49035,41.21033
357286839,2082,school,Gamble School,-80.4961815000,41.2453336000,-80.49618,41.24533
357290153,2082,school,Hermitage School,-80.4511801000,41.2364452000,-80.45118,41.23645
357294349,2082,school,Lakeview Consolidated High School,-80.0895045000,41.3400565000,-80.0895,41.34006
357295054,2082,school,Ligo School,-80.2740324000,41.1413163000,-80.27403,41.14132
357295180,2082,school,Lincoln School,-80.0853370000,41.1633931000,-80.08534,41.16339
357303321,2082,school,Pargney School,-80.4986813000,41.2083897000,-80.49868,41.20839
357303490,2082,school,Pebly School,-80.4767365000,41.2564447000,-80.47674,41.25644
357305215,2082,school,Prospect School,-80.4978481000,41.2261672000,-80.49785,41.22617
357306899,2082,school,Brookfield Elementary School,-80.5178118000,41.2345627000,-80.51781,41.23456
357311674,2082,school,George Jr. Republic HS,-80.1133932000,41.1703374000,-80.11339,41.17034
357319556,2082,school,Wengler Avenue School,-80.4906256000,41.2231118000,-80.49063,41.22311
357321366,2082,school,Zuver School,-80.3353431000,41.1625584000,-80.33534,41.16256
357331294,2082,school,Courtney School,-80.0708918000,41.1150607000,-80.07089,41.11506
357331332,2082,school,Chestnut Ridge School,-80.1242268000,41.1839482000,-80.12423,41.18395
357331383,2082,school,Montgomery School,-80.0572749000,41.2178368000,-80.05727,41.21784
357331413,2082,school,Mount Nebo School,-80.1431162000,41.2047811000,-80.14312,41.20478
357331420,2082,school,Bottle Hill School,-80.1397826000,41.1689483000,-80.13978,41.16895
357331426,2082,school,Millburn School,-80.2039508000,41.1695035000,-80.20395,41.1695
357331432,2082,school,Cribbs School,-80.1881172000,41.1889478000,-80.18812,41.18895
357336413,2082,school,East Elementary School,-80.3786781000,41.4044991000,-80.37868,41.4045
357336444,2082,school,Penn High School,-80.3864561000,41.4064435000,-80.38646,41.40644
357336451,2082,school,Perry School,-80.2078404000,41.4275547000,-80.20784,41.42755
357336497,2084,college,Thiel College,-80.3842338000,41.4136656000,-80.38423,41.41367
357336508,2082,school,West Side School,-80.3992342000,41.4050546000,-80.39923,41.40505
357345941,2082,school,Ray School,-80.4509024000,41.4511650000,-80.4509,41.45117
357345948,2082,school,Artman School,-80.4720141000,41.4303319000,-80.47201,41.43033
357345956,2082,school,Simpkins School,-80.4934036000,41.3711657000,-80.4934,41.37117
357345959,2082,school,Pleasant Valley School,-80.4611805000,41.3239441000,-80.46118,41.32394
357345963,2082,school,Linn School,-80.4095123000,41.2561674000,-80.40951,41.25617
357345972,2082,school,Deep Hollow School,-80.3720112000,41.3261668000,-80.37201,41.32617
357345978,2082,school,Homer School,-80.3381214000,41.3022785000,-80.33812,41.30228
357345983,2082,school,McCullough School,-80.3689557000,41.2622788000,-80.36896,41.26228
357346084,2082,school,Long School,-80.1953401000,41.4058884000,-80.19534,41.40589
357346102,2082,school,Maple Shade School,-80.2022845000,41.2697798000,-80.20228,41.26978
357346109,2082,school,Cass School,-80.1564503000,41.2889462000,-80.15645,41.28895
357346116,2082,school,Center School,-80.1336721000,41.3242234000,-80.13367,41.32422
357346131,2082,school,Blair School,-80.0120035000,41.4442210000,-80.012,41.44422
357346136,2082,school,Klingensmith School,-80.0517264000,41.4425544000,-80.05173,41.44255
357346143,2082,school,Glenn School,-80.0186700000,41.3861667000,-80.01867,41.38617
357346157,2082,school,Ross School,-80.1245055000,41.4408877000,-80.12451,41.44089
357346159,2082,school,Boylan School,-80.1186722000,41.4733871000,-80.11867,41.47339
357346172,2082,school,Lytle School,-80.0600596000,41.3603339000,-80.06006,41.36033
357348921,2082,school,Paoli School,-80.1256162000,41.2872797000,-80.12562,41.28728
357361763,2082,school,Grove City Area High School,-80.0991387000,41.1623642000,-80.09914,41.16236
357361774,2082,school,Highland Elementary School,-80.0996174000,41.1607453000,-80.09962,41.16075
357361777,2082,school,Mercer Area Junior High School,-80.2483053000,41.2242571000,-80.24831,41.22426
357361780,2082,school,Mercer Area Elementary School,-80.2361740000,41.2258915000,-80.23617,41.22589
357362742,2082,school,Washington Kindergarden Center,-80.0764479000,41.1628377000,-80.07645,41.16284
357362745,2082,school,Hempfield Elementary School,-80.3653444000,41.3936660000,-80.36534,41.39367
357362748,2082,school,Greenville Senior High School,-80.3722890000,41.4031103000,-80.37229,41.40311
357362752,2082,school,Sharon High School,-80.4887797000,41.2339576000,-80.48878,41.23396
357362755,2082,school,Farrell Area High School,-80.4853477000,41.2128342000,-80.48535,41.21283
357365587,2082,school,Artman Elementary School,-80.4523592000,41.2380367000,-80.45236,41.23804
357365873,2082,school,Musser Elementary School,-80.4978481000,41.2256117000,-80.49785,41.22561
357366078,2082,school,West Hill Elementary School,-80.5145154000,41.2350560000,-80.51452,41.23506
357366132,2082,school,West Salem Elementary School,-80.4489579000,41.4017212000,-80.44896,41.40172
357367918,2082,school,Saint Alberts School,-80.4999776000,41.2175512000,-80.49998,41.21755
1515663606,2082,school,Reynolds Jr/Sr High,-80.3963982000,41.3401158000,-80.3964,41.34012
1515663660,2082,school,Reynolds Elementary,-80.3949605000,41.3371313000,-80.39496,41.33713
3021477003,2082,school,Grove City Jr HS,-80.0762334000,41.1482316000,-80.07623,41.14823
4696370436,2014,arts_centre,Performing Arts Center,-80.4805444000,41.2463904000,-80.48054,41.24639
4775191238,2303,cafe,Beans on Broad,-80.0865794000,41.1603842000,-80.08658,41.16038
5315601393,2501,supermarket,Walmart Supercenter,-80.4528950000,41.2497750000,-80.4529,41.24978
5799407877,2501,supermarket,County Market,-80.1132268000,41.1679721000,-80.11323,41.16797
