provider,lat,lon,num_stops_per_week,score
Port Authority of Allegheny County,40.45463,-79.97817,358,1
Port Authority of Allegheny County,40.45629,-79.97465,61,1
Port Authority of Allegheny County,40.46035,-79.96944,360,1
Port Authority of Allegheny County,40.46866,-79.96212,33,1
Port Authority of Allegheny County,40.46768,-79.96093,33,1
Port Authority of Allegheny County,40.46758,-79.96108,133,1
Port Authority of Allegheny County,40.40824,-79.86722,51,1
Port Authority of Allegheny County,40.44853,-79.93411,387,2
Port Authority of Allegheny County,40.44775,-79.93874,387,2
Port Authority of Allegheny County,40.45348,-79.9156,252,1
Port Authority of Allegheny County,40.4467,-79.95181,837,2
Port Authority of Allegheny County,40.4463,-79.95202,833,2
Port Authority of Allegheny County,40.44903,-79.93248,387,2
Port Authority of Allegheny County,40.44462,-79.95471,1633,3
Port Authority of Allegheny County,40.4443,-79.95484,833,2
Port Authority of Allegheny County,40.43769,-79.97304,522,2
Port Authority of Allegheny County,40.43648,-79.96858,1531,3
Port Authority of Allegheny County,40.43953,-79.96169,1786,3
Port Authority of Allegheny County,40.45132,-79.92568,487,2
Port Authority of Allegheny County,40.4377,-79.96418,833,2
Port Authority of Allegheny County,40.44708,-79.94886,421,2
Port Authority of Allegheny County,40.4468,-79.9495,465,2
Port Authority of Allegheny County,40.44233,-79.95788,288,1
Port Authority of Allegheny County,40.4384,-79.98058,1161,3
Port Authority of Allegheny County,40.44063,-79.95985,833,2
Port Authority of Allegheny County,40.43896,-79.96213,833,2
Port Authority of Allegheny County,40.45743,-79.90904,12,1
Port Authority of Allegheny County,40.452,-79.92388,355,1
Port Authority of Allegheny County,40.4379,-79.973,1161,3
Port Authority of Allegheny County,40.43871,-79.9881,1172,3
Port Authority of Allegheny County,40.4411,-79.95919,833,2
Port Authority of Allegheny County,40.45061,-79.92736,487,2
Port Authority of Allegheny County,40.44208,-79.95786,833,2
Port Authority of Allegheny County,40.45553,-79.91093,390,2
Port Authority of Allegheny County,40.45561,-79.91053,132,1
Port Authority of Allegheny County,40.43677,-79.97027,742,2
Port Authority of Allegheny County,40.44747,-79.94235,267,1
Port Authority of Allegheny County,40.44728,-79.94267,308,1
Port Authority of Allegheny County,40.4379,-79.97456,522,2
Port Authority of Allegheny County,40.4381,-79.97441,1161,3
Port Authority of Allegheny County,40.44988,-79.92959,387,2
Port Authority of Allegheny County,40.44972,-79.9297,381,2
Port Authority of Allegheny County,40.44716,-79.9472,267,1
Port Authority of Allegheny County,40.44699,-79.94742,308,1
Port Authority of Allegheny County,40.43858,-79.9849,1281,3
Port Authority of Allegheny County,40.43766,-79.96522,134,1
Port Authority of Allegheny County,40.4374,-79.96528,754,2
Port Authority of Allegheny County,40.43706,-79.97114,742,2
Port Authority of Allegheny County,40.43802,-79.97604,522,2
Port Authority of Allegheny County,40.45295,-79.92067,255,1
Port Authority of Allegheny County,40.45281,-79.92081,352,1
Port Authority of Allegheny County,40.43865,-79.98632,1281,3
Port Authority of Allegheny County,40.44568,-79.95322,1633,3
Port Authority of Allegheny County,40.44549,-79.95313,833,2
Port Authority of Allegheny County,40.44326,-79.95644,1786,3
Port Authority of Allegheny County,40.45473,-79.91149,387,2
Port Authority of Allegheny County,40.43884,-79.99072,1172,3
Port Authority of Allegheny County,40.44774,-79.93697,381,2
Port Authority of Allegheny County,40.43826,-79.97735,1161,3
Port Authority of Allegheny County,40.44753,-79.9391,381,2
Port Authority of Allegheny County,40.4418,-79.95849,1498,3
Port Authority of Allegheny County,40.45371,-79.91523,255,1
Port Authority of Allegheny County,40.44879,-79.93256,381,2
Port Authority of Allegheny County,40.43634,-79.96861,742,2
Port Authority of Allegheny County,40.44709,-79.94538,308,1
Port Authority of Allegheny County,40.45109,-79.92584,481,2
Port Authority of Allegheny County,40.43792,-79.9639,1706,3
Port Authority of Allegheny County,40.43834,-79.97947,1161,3
Port Authority of Allegheny County,40.45183,-79.92401,352,1
Port Authority of Allegheny County,40.45043,-79.92745,481,2
Port Authority of Allegheny County,40.4369,-79.97017,1531,3
Port Authority of Allegheny County,40.43718,-79.97099,1531,3
Port Authority of Allegheny County,40.4382,-79.97587,1161,3
Port Authority of Allegheny County,40.44308,-79.95646,833,2
Port Authority of Allegheny County,40.4385,-79.98263,1161,3
Port Authority of Allegheny County,40.44785,-79.93705,387,2
Port Authority of Allegheny County,40.40573,-79.86352,177,1
Port Authority of Allegheny County,40.46785,-79.86529,112,1
Port Authority of Allegheny County,40.46917,-79.86222,112,1
Port Authority of Allegheny County,40.47101,-79.86155,112,1
Port Authority of Allegheny County,40.46733,-79.86936,112,1
Port Authority of Allegheny County,40.47345,-79.86185,112,1
Port Authority of Allegheny County,40.45336,-79.95791,80,1
Port Authority of Allegheny County,40.45294,-79.95669,80,1
Port Authority of Allegheny County,40.45463,-79.96062,80,1
Port Authority of Allegheny County,40.4656,-79.93589,62,1
Port Authority of Allegheny County,40.4663,-79.93548,62,1
Port Authority of Allegheny County,40.46475,-79.93644,62,1
Port Authority of Allegheny County,40.46704,-79.93504,62,1
Port Authority of Allegheny County,40.4033,-79.8229,48,1
Port Authority of Allegheny County,40.40091,-79.81777,49,1
Port Authority of Allegheny County,40.40177,-79.81927,48,1
Port Authority of Allegheny County,40.40171,-79.81963,49,1
Port Authority of Allegheny County,40.40255,-79.82109,48,1
Port Authority of Allegheny County,40.39527,-79.80546,49,1
Port Authority of Allegheny County,40.40477,-79.82569,99,1
Port Authority of Allegheny County,40.40285,-79.8223,49,1
Port Authority of Allegheny County,40.40326,-79.82321,49,1
Port Authority of Allegheny County,40.39791,-79.81312,49,1
Port Authority of Allegheny County,40.39945,-79.81543,49,1
Port Authority of Allegheny County,40.39997,-79.81623,49,1
Port Authority of Allegheny County,40.40246,-79.82138,49,1
Port Authority of Allegheny County,40.39532,-79.80645,49,1
Port Authority of Allegheny County,40.39661,-79.81114,49,1
Port Authority of Allegheny County,40.40293,-79.82198,48,1
Port Authority of Allegheny County,40.40801,-79.81974,43,1
Port Authority of Allegheny County,40.48524,-79.79947,91,1
Port Authority of Allegheny County,40.48146,-79.80473,60,1
Port Authority of Allegheny County,40.42708,-79.9397,47,1
Port Authority of Allegheny County,40.5067,-79.84299,23,1
Port Authority of Allegheny County,40.50673,-79.84273,23,1
Port Authority of Allegheny County,40.51235,-79.84326,23,1
Port Authority of Allegheny County,40.50832,-79.8425,23,1
Port Authority of Allegheny County,40.50496,-79.84326,23,1
Port Authority of Allegheny County,40.50467,-79.84301,23,1
Port Authority of Allegheny County,40.44345,-79.96501,80,1
Port Authority of Allegheny County,40.44309,-79.96524,80,1
Port Authority of Allegheny County,40.44098,-79.96804,80,1
Port Authority of Allegheny County,40.44055,-79.96859,80,1
Port Authority of Allegheny County,40.44448,-79.96362,80,1
Port Authority of Allegheny County,40.44446,-79.96342,80,1
Port Authority of Allegheny County,40.41319,-79.84531,112,1
Port Authority of Allegheny County,40.41307,-79.84481,112,1
Port Authority of Allegheny County,40.41977,-79.85046,61,1
Port Authority of Allegheny County,40.4266,-79.8629,61,1
Port Authority of Allegheny County,40.42467,-79.85911,61,1
Port Authority of Allegheny County,40.42457,-79.8598,61,1
Port Authority of Allegheny County,40.43555,-79.87177,105,1
Port Authority of Allegheny County,40.43133,-79.86401,61,1
Port Authority of Allegheny County,40.43209,-79.86504,61,1
Port Authority of Allegheny County,40.42219,-79.85413,61,1
Port Authority of Allegheny County,40.4221,-79.85476,61,1
Port Authority of Allegheny County,40.41735,-79.84876,61,1
Port Authority of Allegheny County,40.42964,-79.86397,61,1
Port Authority of Allegheny County,40.41997,-79.85013,61,1
Port Authority of Allegheny County,40.43588,-79.87167,118,1
Port Authority of Allegheny County,40.42101,-79.85254,61,1
Port Authority of Allegheny County,40.42582,-79.86144,61,1
Port Authority of Allegheny County,40.41714,-79.84816,61,1
Port Authority of Allegheny County,40.41542,-79.8476,61,1
Port Authority of Allegheny County,40.42689,-79.86266,61,1
Port Authority of Allegheny County,40.42123,-79.85219,61,1
