lat,lon
40.45463,-79.97817
40.45629,-79.97465
40.46035,-79.96944
40.46866,-79.96212
40.46768,-79.96093
40.46758,-79.96108
40.40824,-79.86722
40.44853,-79.93411
40.44775,-79.93874
40.45348,-79.9156
40.4467,-79.95181
40.4463,-79.95202
40.44903,-79.93248
40.44462,-79.95471
40.4443,-79.95484
40.43769,-79.97304
40.43648,-79.96858
40.43953,-79.96169
40.45132,-79.92568
40.4377,-79.96418
40.44708,-79.94886
40.4468,-79.9495
40.44233,-79.95788
40.4384,-79.98058
40.44063,-79.95985
40.43896,-79.96213
40.45743,-79.90904
40.452,-79.92388
40.4379,-79.973
40.43871,-79.9881
40.4411,-79.95919
40.45061,-79.92736
40.44208,-79.95786
40.45553,-79.91093
40.45561,-79.91053
40.43677,-79.97027
40.44747,-79.94235
40.44728,-79.94267
40.4379,-79.97456
40.4381,-79.97441
40.44988,-79.92959
40.44972,-79.9297
40.44716,-79.9472
40.44699,-79.94742
40.43858,-79.9849
40.43766,-79.96522
40.4374,-79.96528
40.43706,-79.97114
40.43802,-79.97604
40.45295,-79.92067
40.45281,-79.92081
40.43865,-79.98632
40.44568,-79.95322
40.44549,-79.95313
40.44326,-79.95644
40.45473,-79.91149
40.43884,-79.99072
40.44774,-79.93697
40.43826,-79.97735
40.44753,-79.9391
40.4418,-79.95849
40.45371,-79.91523
40.44879,-79.93256
40.43634,-79.96861
40.44709,-79.94538
40.45109,-79.92584
40.43792,-79.9639
40.43834,-79.97947
40.45183,-79.92401
40.45043,-79.92745
40.4369,-79.97017
40.43718,-79.97099
40.4382,-79.97587
40.44308,-79.95646
40.4385,-79.98263
40.44785,-79.93705
40.40573,-79.86352
40.46785,-79.86529
40.46917,-79.86222
40.47101,-79.86155
40.46733,-79.86936
40.47345,-79.86185
40.45336,-79.95791
40.45294,-79.95669
40.45463,-79.96062
40.4656,-79.93589
40.4663,-79.93548
40.46475,-79.93644
40.46704,-79.93504
40.4033,-79.8229
40.40091,-79.81777
40.40177,-79.81927
40.40171,-79.81963
40.40255,-79.82109
40.39527,-79.80546
40.40477,-79.82569
40.40285,-79.8223
40.40326,-79.82321
40.39791,-79.81312
40.39945,-79.81543
40.39997,-79.81623
40.40246,-79.82138
40.39532,-79.80645
40.39661,-79.81114
40.40293,-79.82198
40.40801,-79.81974
40.48524,-79.79947
40.48146,-79.80473
40.42708,-79.9397
40.5067,-79.84299
40.50673,-79.84273
40.51235,-79.84326
40.50832,-79.8425
40.50496,-79.84326
40.50467,-79.84301
40.44345,-79.96501
40.44309,-79.96524
40.44098,-79.96804
40.44055,-79.96859
40.44448,-79.96362
40.44446,-79.96342
40.41319,-79.84531
40.41307,-79.84481
40.41977,-79.85046
40.4266,-79.8629
40.42467,-79.85911
40.42457,-79.8598
