osm_id,code,fclass,name,point_x,point_y,lon,lat
288055692,2501,supermarket,Giant Food Market,-75.5295582000,40.1945623000,-75.52956,40.19456
357274943,2082,school,Adams School,-75.5357416000,40.1834355000,-75.53574,40.18344
357275415,2082,school,Ancillae Academy,-75.1565643000,40.0914995000,-75.15656,40.0915
357275601,2082,school,Ardsley School,-75.1543413000,40.1242766000,-75.15434,40.12428
357275961,2082,school,Bala Cynwyd Middle School,-75.2425929000,40.0136306000,-75.24259,40.01363
357276620,2082,school,Belmont School,-75.3682785000,40.1073204000,-75.36828,40.10732
357277471,2082,school,Bishop Mcdevitt High School,-75.1487862000,40.0951105000,-75.14879,40.09511
357278166,2082,school,Boyer School,-75.4332378000,40.1778825000,-75.43324,40.17788
357279867,2082,school,Carson Valley School,-75.2199984000,40.1014861000,-75.22,40.10149
357281529,2082,school,South Elementary School,-75.4651812000,40.2003812000,-75.46518,40.20038
357281931,2082,school,Corpus Christi School,-75.3106997000,40.2258927000,-75.3107,40.22589
357284713,2082,school,Enfield Junior High School,-75.1935099000,40.1045547000,-75.19351,40.10455
357287495,2082,school,Glenside School,-75.1633046000,40.0967247000,-75.1633,40.09672
357287823,2082,school,Gotwalls School,-75.3410968000,40.1189091000,-75.3411,40.11891
357288415,2082,school,Green Lane-Marlborough School,-75.4607339000,40.3353787000,-75.46073,40.33538
357289703,2082,school,Hartranft School,-75.3505256000,40.1191071000,-75.35053,40.11911
357290074,2082,school,Henderson Road School,-75.3507411000,40.0801090000,-75.35074,40.08011
357290163,2082,school,Herring School,-75.5210146000,40.3787101000,-75.52101,40.37871
357290550,2082,school,Highfield School,-75.2893465000,40.1264979000,-75.28935,40.1265
357290969,2082,school,Holland School,-75.3190706000,40.1159419000,-75.31907,40.11594
357291390,2082,school,Holy Saviour School,-75.3351028000,40.1129345000,-75.3351,40.11293
357294544,2082,school,Laudenslager School,-75.3038532000,40.2815886000,-75.30385,40.28159
357295119,2082,school,Lincoln School,-75.3549055000,40.1226078000,-75.35491,40.12261
357295695,2082,school,Lourtown School,-75.2137885000,40.1023325000,-75.21379,40.10233
