name,address,lat,lon
,600 N FRANKLIN ST  POTTSTOWN PA 19464,40.25338,-75.63872
,227 MEETINGHOUSE RD  HORSHAM PA 19044,40.18577,-75.12635
,899 HORSHAM RD  HORSHAM PA 19044,40.19715,-75.16391
,411 BABYLON RD  HORSHAM PA 19044,40.19881,-75.17041
,2700 WOODLAND AVE  NORRISTOWN PA 19403,40.13638,-75.40532
,509 GRAVEL PIKE  COLLEGEVILLE PA 19426,40.21947,-75.45409
,801 COWPATH RD  HATFIELD PA 19440,40.26691,-75.27753
,500 SQUIRREL LN  LANSDALE PA 19446,40.25471,-75.29557
,1701 FAIRGROUNDS RD  HATFIELD PA 19440,40.27968,-75.30679
,726 FORTY FOOT RD  HATFIELD PA 19440,40.27311,-75.31152
,1721 YOST RD  BLUE BELL PA 19422,40.16539,-75.31038
,200 E THIRD AVE  TRAPPE PA 19426,40.20046,-75.46542
,232 LEVEL RD MUSIC RM  COLLEGEVILLE PA 19426,40.16301,-75.44983
,960 LONG MILL RD  TELFORD PA 18969,40.3089,-75.40858
,139 HARLEYSVILLE PIKE  SOUDERTON PA 18964,40.31674,-75.33484
,366 HARLEYSVILLE PIKE  SOUDERTON PA 18964,40.31194,-75.35151
,625 LOWER RD  SOUDERTON PA 18964,40.29316,-75.34692
,143 S SCHOOL LN  SOUDERTON PA 18964,40.31216,-75.31088
,81 LIMERICK CENTER RD  ROYERSFORD PA 19468,40.23165,-75.54152
,889 CROTON RD  WAYNE PA 19087,40.07434,-75.38603
,500 HOUSTON RD  AMBLER PA 19002,40.16603,-75.23088
,900 BUSH ST  BRIDGEPORT PA 19405,40.09993,-75.34722
,555 RED LION RD FOYER  HUNTINGDON VLY PA 19006,40.12541,-75.05773
,301 HARRY ST  CONSHOHOCKEN PA 19428,40.07504,-75.30323
,200 KARRS LN  CONSHOHOCKEN PA 19428,40.09832,-75.28858
,510 JEFFERSON ST  EAST GREENVILLE PA 18041,40.40896,-75.50649
,1415 GRAVEL PIKE  GREEN LANE PA 18054,40.34589,-75.47843
,3990 ORANGEMANS RD  HATBORO PA 19040,40.17091,-75.08886
,130 SPRING AVE  HATBORO PA 19040,40.17392,-75.11171
,2374 NORTH PENN RD  HATFIELD PA 19440,40.29163,-75.28865
,325 HIGHLAND AVE GYM/LOBBY  JENKINTOWN PA 19046,40.09584,-75.13292
,325 HIGHLAND AVE  JENKINTOWN PA 19046,40.09584,-75.13292
,400 PENN ST  LANSDALE PA 19446,40.23526,-75.27935
,698 KNAPP RD  LANSDALE PA 19446,40.23825,-75.26386
,700 YORK AVE  LANSDALE PA 19446,40.24437,-75.29571
,700 YORK (& MITCHELL) AVE  LANSDALE PA 19446,39.9626,-76.72774
,101 W LEVERING MILL RD  BALA-CYNWYD PA 19004,40.01208,-75.24216
,510 BRYN MAWR AVE  BALA-CYNWYD PA 19004,40.01368,-75.24298
,549 BOWMAN AVE  MERION STATION PA 19066,40.00157,-75.25677
,1315 W MARSHALL ST  NORRISTOWN PA 19401,40.12617,-75.35847
,1315 W MARSHALL (& SELMA) ST  NORRISTOWN PA 19401,40.12617,-75.35847
,1601 MARKLEY ST  NORRISTOWN PA 19401,40.13055,-75.33621
,1 E OAK ST  NORRISTOWN PA 19401,40.11896,-75.34113
,1601 MARKLEY ST (& COOLIDGE BLVD)  NORRISTOWN PA 19401,40.13055,-75.33683
,1520 ARCH ST  NORRISTOWN PA 19401,40.12235,-75.32855
,201 SUMMIT ST 4TH ST ENTRANCE  NORTH WALES PA 19454,40.21011,-75.27115
,201 SUMMIT ST  NORTH WALES PA 19454,40.21011,-75.27115
,467 W WALNUT ST  POTTSTOWN PA 19464,40.25246,-75.67204
,970 N FRANKLIN ST  POTTSTOWN PA 19464,40.25969,-75.63013
,1230 SOUTH ST  POTTSTOWN PA 19464,40.24094,-75.62199
,2 WALT RD  PENNSBURG PA 18073,40.38046,-75.49295
,1160 HUNTINGDON PIKE  HUNTINGDON VLY PA 19006,40.09904,-75.09097
,450 SPRING ST  ROYERSFORD PA 19468,40.18418,-75.53486
,55 SECOND ST  SCHWENKSVILLE PA 19473,40.24966,-75.46478
