idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
150,-79.55659,40.5994,0.21048,0.0,0.0,0.92976,0.93347,0.75197,0.8433,0.379,0.78465,0.95202,0.2631,0.98006,0.58671,0.55935
171,-79.57556,40.60651,0.1822,0.0,0.71025,0.57858,0.60385,0.09597,0.70283,0.0,0.5357,0.64001,0.58809,0.85999,0.58063,0.56183
173,-79.55665,40.6066,0.1822,0.0,0.92327,0.57858,0.60385,0.09597,0.70283,0.0,0.5357,0.64001,0.69425,0.45178,0.54471,0.51774
280,-79.53797,40.63549,0.1822,0.0,0.55331,0.57858,0.60385,0.09597,0.70283,0.0,0.5357,0.64001,0.71998,0.9548,0.545,0.51807
366,-79.63275,40.65664,0.16365,0.0,0.58206,0.20978,0.98169,0.27955,0.62332,0.36045,0.13862,0.10872,1.0,0.0,0.57341,0.56659
639,-79.33965,40.70105,0.41191,0.97218,0.55355,0.5503,0.34608,0.67687,0.54822,0.48632,0.15716,0.66829,0.32012,0.66783,0.57153,0.58611
1511,-79.42566,40.83043,0.35512,0.0,0.46778,0.63537,0.42119,0.94344,0.0,0.0,0.63166,0.58322,0.84237,0.91122,0.57869,0.57733
