name,address,lat,lon
,121 BYERS RD  CHESTER SPRINGS PA 19425,40.07944,-75.68672
,751 E LANCASTER AVE  DOWNINGTOWN PA 19335,40.01471,-75.69038
,408 BAYARD RD  KENNETT SQUARE PA 19348,39.86178,-75.67892
,705 WATERWAY RD  OXFORD PA 19363,39.77258,-75.95934
,2835 MANOR RD  COATESVILLE PA 19320,40.04077,-75.80762
,1113 W LINCOLN HWY  COATESVILLE PA 19320,39.98636,-75.8553
,406 MAIN ST  ATGLEN PA 19310,39.94675,-75.97263
,420 PENNSYLVANIA AVE  AVONDALE PA 19311,39.82844,-75.78567
,1040 W STREET RD  WEST CHESTER PA 19382,39.90709,-75.60401
,1245 BIRMINGHAM RD  WEST CHESTER PA 19382,39.90587,-75.59401
,820 FRANK RD  WEST CHESTER PA 19380,39.96955,-75.64163
,666 COPELAND SCH RD  WEST CHESTER PA 19380,39.97015,-75.63879
,725 W MARKET ST  WEST CHESTER PA 19382,39.95446,-75.6177
,1305 W STRASBURG RD  WEST CHESTER PA 19382,39.95071,-75.67817
,1385 CAMPUS RD  DOWNINGTOWN PA 19335,39.981,-75.73219
,1475 BROAD RUN RD  DOWNINGTOWN PA 19335,39.97162,-75.74184
,1426 MARSHALLTON THORNDALE RD  DOWNINGTOWN PA 19335,39.98352,-75.74224
,852 HOPEWELL RD  DOWNINGTOWN PA 19335,40.03877,-75.73404
,1214 HORSESHOE PIKE  DOWNINGTOWN PA 19335,40.03442,-75.7669
,256 REECEVILLE RD  COATESVILLE PA 19320,40.01055,-75.7932
,199 LAFAYETTE RD  COATESVILLE PA 19320,40.04303,-75.82347
,253 MUNICIPAL DR  THORNDALE PA 19372,39.99925,-75.75428
,1445 E LINC HWY  COATESVILLE PA 19320,39.98762,-75.79701
,3030 C G ZINN RD  THORNDALE PA 19372,39.99457,-75.7634
,1445 E LINCOLN HWY  COATESVILLE PA 19320,39.98762,-75.79701
,110 BELL TAVERN RD  DOWNINGTOWN PA 19335,40.02145,-75.67706
,412 W KINGS HWY  COATESVILLE PA 19320,40.00935,-75.84006
,841 W KINGS HWY  COATESVILLE PA 19320,40.01256,-75.88197
,2060 CHARLESTOWN RD  MALVERN PA 19355,40.08024,-75.54377
,351 KERSEY ST  COATESVILLE PA 19320,39.9825,-75.8179
,310 E CHESTNUT ST  COATESVILLE PA 19320,39.9845,-75.82008
,8TH & OLIVE STS  COATESVILLE PA 19320,39.984,-75.80774
,8TH & OLIVE ST  COATESVILLE PA 19320,39.984,-75.80774
,857 LUMBER ST  COATESVILLE PA 19320,39.98783,-75.80746
,136 MODENA RD  COATESVILLE PA 19320,39.97392,-75.81502
,946 KEEN RD  POTTSTOWN PA 19465,40.2244,-75.64313
,144 W SCHUYLKILL RD  POTTSTOWN PA 19465,40.23268,-75.65668
,1092 LAURELWOOD RD  POTTSTOWN PA 19465,40.23103,-75.66584
,475 KEMP RD  POTTSTOWN PA 19465,40.221,-75.65466
,480 RIDGE RD  SPRING CITY PA 19475,40.17385,-75.61676
,92 BAPTIST CHURCH RD  SPRING CITY PA 19475,40.19988,-75.58975
,881 RIDGE RD  POTTSTOWN PA 19465,40.17723,-75.65464
,435 WASHINGTON AVE  DOWNINGTOWN PA 19335,40.01089,-75.69544
,409 E LANC AVE  DOWNINGTOWN PA 19335,40.01011,-75.69767
,122 W PENNSYLVANIA AVE  DOWNINGTOWN PA 19335,40.00443,-75.71003
,259 W CHURCH ST  DOWNINGTOWN PA 19335,39.9993,-75.71293
,575 BEAUMONT RD  BERWYN PA 19312,40.02368,-75.42837
,1416 BERWYN-PAOLI RD  BERWYN PA 19312,40.03528,-75.46324
,720 FIRST AVE  BERWYN PA 19312,40.04407,-75.44144
,400 S FAIRFIELD RD  DEVON PA 19333,40.03615,-75.42383
,146 BERWYN PAOLI RD  BERWYN PA 19312,40.03878,-75.4613
,217 BERKLEY RD  DEVON PA 19333,40.04347,-75.42361
,952 CHESTERVILLE RD  LINCOLN UNIVERSITY PA 19352,39.72241,-75.87514
,52 S BRICK LN  ELVERSON PA 19520,40.15338,-75.82126
,2237 STRASBURG RD  COATESVILLE PA 19320,39.95103,-75.81005
,2254 STRASBURG RD  COATESVILLE PA 19320,39.94971,-75.81163
,3095 LIMESTONE RD  COCHRANVILLE PA 19330,39.88855,-75.92251
,109 GYPSY HILL RD  LANDENBERG PA 19350,39.75781,-75.83043
,1580 PAOLI PIKE  WEST CHESTER PA 19380,39.99224,-75.54673
,500 ELLIS LN  WEST CHESTER PA 19380,39.97968,-75.56697
,1326 WEST CHESTER PIKE  WEST CHESTER PA 19382,39.96352,-75.54839
,401 CHANDLER DR  WEST CHESTER PA 19380,40.00369,-75.55847
,1201 N CHESTER RD  WEST CHESTER PA 19380,40.01651,-75.54755
,25 HERSHEY DR  WEST CHESTER PA 19380,40.01069,-75.55379
,450 ELLIS LN  WEST CHESTER PA 19380,39.97956,-75.56535
,915 LINCOLN AVE  WEST CHESTER PA 19380,39.97539,-75.58707
,915 LINC AVE  WEST CHESTER PA 19380,39.97539,-75.58707
,1160 MCDERMOTT DR  WEST CHESTER PA 19380,39.99746,-75.58921
,1314 BURKE RD  WEST CHESTER PA 19380,39.9969,-75.62272
,1025 PAOLI PARK  WEST CHESTER PA 19380,39.9731,-75.58175
,826 S HIGH ST  WEST CHESTER PA 19382,39.9491,-75.59469
,601 WESTTOWN RD  WEST CHESTER PA 19380,39.95979,-75.58371
,1150 DELANCEY PL  WEST CHESTER PA 19382,39.96811,-75.56561
,100 FIVE POINT RD  COATESVILLE PA 19380,39.91646,-75.86849
,71 PEQUEA AVE  HONEY BROOK PA 19344,40.09544,-75.91458
,495 SUPPLEE RD  HONEY BROOK PA 19344,40.09429,-75.89156
,500 SUPPLEE CIR  HONEY BROOK PA 19344,40.09357,-75.89145
,N UNION & SICKLE STS  KENNETT SQUARE PA 19348,39.84925,-75.71386
,409 CENTER ST  KENNETT SQUARE PA 19348,39.84298,-75.71225
,801 BURROWS RUN RD  CHADDS FORD PA 19348,39.84877,-75.662
,401 N UNION ST  KENNETT SQUARE PA 19348,39.85167,-75.71561
,420 GREENWOOD RD  KENNETT SQUARE PA 19348,39.86451,-75.66663
,1517 NEW LONDON RD  LANDENBERG PA 19350,39.74388,-75.80782
,103 DALEVILLE RD  COCHRANVILLE PA 19330,39.86859,-75.88017
,3215 GAP NEWPORT PIKE  WEST GROVE PA 19390,39.85296,-75.81983
,372 ROSEHILL RD  WEST GROVE PA 19390,39.81525,-75.81101
,146 CHANNING AVE  MALVERN PA 19355,40.03453,-75.51252
,760 UNIONVILLE RD  KENNETT SQUARE PA 19348,39.88588,-75.72025
,1300 DOE RUN RD  COATESVILLE PA 19320,39.9124,-75.81208
,5 WOODLAND AVE  MODENA PA 19358,39.96311,-75.807
,3383 CONESTOGA RD  GLENMOORE PA 19343,40.12241,-75.72477
,455 N MANOR RD  ELVERSON PA 19520,40.13317,-75.82287
,181 BANCROFT RD  KENNETT SQUARE PA 19348,39.84684,-75.75226
,299 STARR RD  LANDENBERG PA 19350,39.80552,-75.75338
,195 SUNNY DELL RD  LANDENBERG PA 19350,39.79561,-75.74624
,125 SAGINAW RD  LINCOLN UNIVERSITY PA 19352,39.78269,-75.88115
,1751 EMBREEVILLE RD  COATESVILLE PA 19320,39.93902,-75.729
,100 PARK RD  NOTTINGHAM PA 19362,39.74228,-76.03428
,6TH & MARKET STS  OXFORD PA 19363,39.78407,-75.97304
,6 PINE ST  OXFORD PA 19363,39.78556,-75.9798
,1570 BALTIMORE PK  LINCOLN UNIVERSITY PA 19352,39.80708,-75.92859
,220 TOWNSHIP RD  OXFORD PA 19363,39.81591,-75.95034
,3815 NEWARK RD  OXFORD PA 19363,39.8429,-75.94467
,700 MAIN ST  PARKESBURG PA 19365,39.95886,-75.92701
,315 W 1ST AVE  PARKESBURG PA 19365,39.95959,-75.91738
,260 LEWIS RD  WEST GROVE PA 19390,39.82239,-75.88212
,3 BALTIMORE PIKE  CHADDS FORD PA 19317,39.87355,-75.59934
,702 BALTIMORE PIKE  CHADDS FORD PA 19317,39.87314,-75.63143
,219 DAYTON ST  PHOENIXVILLE PA 19460,40.14039,-75.51373
,400 FRANKLIN AVE  PHOENIXVILLE PA 19460,40.14117,-75.52122
,123 S MAIN ST  PHOENIXVILLE PA 19460,40.13201,-75.51514
,320 SECOND AVE  PHOENIXVILLE PA 19460,40.12726,-75.51848
,865 S MAIN ST  PHOENIXVILLE PA 19460,40.12104,-75.5142
,1200 GAY ST  PHOENIXVILLE PA 19460,40.12054,-75.52156
,801 W BRIDGE ST  PHOENIXVILLE PA 19460,40.12813,-75.52935
,61 FIREHOUSE LN  PHOENIXVILLE PA 19460,40.13054,-75.5667
,39 BONNIE BRAE RD  SPRING CITY PA 19475,40.1593,-75.55446
,1158 RAPPS DAM RD  PHOENIXVILLE PA 19460,40.13628,-75.55337
,1645 ART SCHOOL RD  CHESTER SPRINGS PA 19425,40.10047,-75.61976
,1105 POCOPSON RD  WEST CHESTER PA 19382,39.90048,-75.62908
,4 BELVEDERE AVE  PARKESBURG PA 19365,39.96479,-75.88057
,1580 CHARLESTOWN RD  PHOENIXVILLE PA 19460,40.11821,-75.54051
