geoid,countyfp,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pop10,areakm,popdens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
42017100102,17,0.0,1,0.02554,2720,10.11836,268.8184,0.01358,1,0.95008,0,0.16308,0,0.10208,0,0.07589,0,0.1229,0,0.03022,1,0.05138,1,0.79349,0,0.00499,0,0.00707,0.05101,0.0396,0.05845,0.05438
42017100103,17,0.81819,0,0.00486,2402,1.58242,1517.93058,0.03,1,0.90205,0,0.14009,0,0.12689,0,0.0997,0,0.01079,1,0.03366,1,0.11524,0,0.79197,0,0.00408,0,0.00077,0.0412,0.0,0.0,0.01538
42017100104,17,0.45106,0,0.00111,4498,1.97911,2272.74119,0.25006,0,0.78852,0,0.12309,0,0.20976,0,0.11736,0,0.15446,0,0.13346,0,0.22562,0,0.42767,0,0.00579,0,0.0035,0.03218,0.01678,0.03056,0.0509
42017100105,17,0.17557,0,0.00439,3297,2.66388,1237.66765,0.04964,1,0.97572,0,0.13432,0,0.11494,1,0.07136,0,0.03787,1,0.01221,1,0.09452,1,0.83944,0,0.00496,0,0.00448,0.03384,0.0,0.06744,0.0471
42017100201,17,0.03994,0,0.03402,4422,6.56288,673.78952,0.08647,0,0.96932,0,0.08923,0,0.07232,0,0.08395,0,0.09955,0,0.10057,0,0.06568,1,0.71264,0,0.00772,0,0.00714,0.04194,0.0,0.025,0.02597
42017100206,17,0.0,1,0.00856,4838,4.7353,1021.68819,0.05281,0,0.92872,0,0.109,0,0.04503,1,0.08472,0,0.15515,0,0.07545,0,0.06735,0,0.66827,0,0.00827,0,0.00893,0.04829,0.04887,0.03715,0.06589
42017100207,17,0.2965,0,0.01543,4246,5.15921,822.9939,0.23016,0,0.77438,0,0.19531,0,0.23326,0,0.04974,0,0.12518,0,0.13041,0,0.07139,0,0.65612,0,0.00647,0,0.00477,0.05584,0.07374,0.05457,0.07862
42017100208,17,0.0,1,0.01821,6429,4.20589,1528.57017,0.17531,0,0.94047,0,0.13829,0,0.21194,0,0.08845,0,0.09808,0,0.12728,0,0.21016,0,0.50878,0,0.0082,0,0.00879,0.04626,0.0248,0.04287,0.02591
42017100209,17,0.42355,0,0.00897,9452,4.81552,1962.82053,0.12596,0,0.94227,0,0.10008,0,0.07158,0,0.11438,0,0.19506,0,0.06366,0,0.08357,0,0.57158,0,0.01436,0,0.0085,0.05483,0.04202,0.03515,0.06765
42017100210,17,0.03268,0,0.00927,7408,6.64853,1114.23173,0.0491,0,0.94045,0,0.1225,0,0.09295,0,0.11181,0,0.1173,0,0.06901,0,0.07079,0,0.71176,0,0.01172,0,0.01209,0.04986,0.04867,0.04022,0.07107
42017100211,17,0.09259,0,0.00356,6710,2.992,2242.64944,0.05378,0,0.91087,0,0.09049,0,0.04476,1,0.07757,0,0.08285,0,0.06944,0,0.06459,1,0.76487,0,0.01112,0,0.01111,0.05815,0.0809,0.02376,0.04607
42017100212,17,0.04808,0,0.00212,4005,2.74337,1459.88149,0.05292,1,0.98905,0,0.08173,0,0.08059,0,0.08789,0,0.10887,1,0.07063,0,0.08205,1,0.70765,0,0.00604,0,0.00647,0.04375,0.03645,0.05336,0.08797
42017100302,17,0.17581,0,0.00752,5084,9.16052,554.99026,0.05237,0,0.93505,0,0.18023,0,0.11625,0,0.09555,0,0.01973,1,0.01018,1,0.05214,0,0.90445,0,0.00749,0,0.0067,0.03597,0.0086,0.0,0.05131
42017100303,17,0.10236,0,0.01365,5176,6.51732,794.19091,0.0715,0,0.89365,0,0.14113,0,0.09571,0,0.10786,0,0.02269,1,0.21361,0,0.20092,0,0.52471,0,0.00785,0,0.00659,0.03561,0.04248,0.0,0.02129
42017100304,17,0.0602,0,0.0189,2319,4.11853,563.06453,0.05736,1,0.84766,0,0.16781,0,0.34608,0,0.12785,0,0.07107,0,0.15527,0,0.07493,1,0.69873,0,0.00379,0,0.0035,0.02954,0.01967,0.0,0.04827
42017100306,17,0.31947,0,0.0006,3450,1.57108,2195.93883,0.07784,0,0.85736,0,0.15365,0,0.12103,1,0.06792,0,0.08614,0,0.19883,0,0.10744,1,0.55326,0,0.00467,0,0.00354,0.03347,0.09089,0.013,0.00218
42017100307,17,0.21621,0,0.00204,5027,2.3863,2106.60501,0.03987,0,0.96906,0,0.16952,0,0.11702,0,0.10548,0,0.04886,1,0.11652,0,0.11468,0,0.70196,0,0.00777,0,0.00644,0.04346,0.04529,0.06694,0.05147
42017100401,17,0.06099,0,0.00383,6677,3.2523,2053.00606,0.04652,0,0.9442,0,0.11051,0,0.07869,0,0.10175,0,0.02496,1,0.04313,0,0.13367,0,0.78543,0,0.01028,0,0.00934,0.04536,0.01537,0.02869,0.0387
42017100402,17,0.23148,0,0.0035,6471,3.43361,1884.60374,0.02331,1,0.94597,0,0.19059,0,0.12829,0,0.09584,0,0.01441,1,0.04056,0,0.09643,0,0.83299,0,0.01048,0,0.00885,0.04194,0.02032,0.0,0.04764
42017100403,17,0.03433,0,0.01085,2102,4.62446,454.53932,0.02951,1,0.96917,0,0.13276,0,0.2016,0,0.05563,0,0.00579,1,0.34713,0,0.15932,0,0.47263,0,0.00357,0,0.00322,0.03771,0.0712,0.0,0.02328
42017100404,17,0.15708,0,0.00137,6363,2.95494,2153.3458,0.03732,0,0.96449,0,0.11071,0,0.05724,0,0.06698,0,0.0088,1,0.04969,1,0.07191,0,0.86466,0,0.01015,0,0.00883,0.03646,0.02255,0.0,0.06192
42017100406,17,0.0,1,0.00728,3839,2.79924,1371.44405,0.03687,0,0.94983,0,0.0766,0,0.06301,0,0.10568,0,0.07185,0,0.04082,0,0.03886,0,0.80654,0,0.00606,0,0.00717,0.05701,0.1499,0.12363,0.08766
42017100407,17,0.0,1,0.00029,1299,0.6416,2024.63337,0.03361,1,0.99017,0,0.10492,0,0.06893,1,0.0979,0,0.002,1,0.02298,1,0.0,1,0.93107,0,0.00179,0,0.00218,0.04452,0.0,0.14286,0.06849
