geoid,countyfp,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pop10,areakm,popdens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
42085032601,85,0.22624,0,0.03282,5840,170.81296,34.18944,0.01856,0,0.94777,0,0.1508,0,0.10326,0,0.05653,0,0.00017,1,0.00136,1,0.0017,1,0.98689,0,0.05286,0,0.05465,0.06837,0.0,0.0,0.11792
42085032602,85,0.0,1,0.05138,4912,58.00878,84.67684,0.01043,1,0.92073,0,0.09869,0,0.12562,0,0.09367,0,0.00286,1,0.146,0,0.01209,1,0.80695,0,0.04539,0,0.03094,0.08256,0.0,0.0,0.13542
42085032701,85,0.18165,0,0.03629,4792,80.65902,59.41059,0.00297,1,0.95699,0,0.16056,0,0.074,0,0.07222,0,0.00287,1,0.00265,1,0.00928,1,0.96599,0,0.04093,0,0.04595,0.06793,0.0,0.0,0.09929
42085032702,85,0.3022,0,0.00388,2662,54.06413,49.23782,0.03691,0,0.88398,0,0.16358,0,0.13874,0,0.09224,0,0.0,1,0.00231,1,0.0,1,0.99193,0,0.02264,0,0.02031,0.05182,,0.0,0.08621
42085032800,85,0.1669,0,0.10098,5948,110.61218,53.77346,0.00558,1,0.97154,0,0.05009,0,0.0392,1,0.05931,0,0.00439,1,0.05738,0,0.03351,1,0.88559,0,0.04639,0,0.05434,0.07901,0.0,0.0,0.11051
42085032900,85,0.08177,0,0.04084,3231,3.35597,962.76318,0.00348,1,0.91455,0,0.10418,0,0.07658,1,0.10971,0,0.00097,1,0.00516,1,0.00419,1,0.94869,0,0.02715,0,0.03393,0.07996,0.0,0.0,0.09892
42085033000,85,0.59575,0,0.02596,5125,3.75421,1365.1328,0.01336,0,0.87252,0,0.19304,0,0.20449,0,0.49839,0,0.01151,1,0.0214,0,0.01574,0,0.93581,0,0.04812,0,0.02551,0.07097,0.0,0.0,0.15578
42085033100,85,0.19838,0,0.06143,4810,143.49634,33.52002,0.04178,0,0.91054,0,0.11392,0,0.07294,0,0.06506,0,0.00164,1,0.00123,1,0.0045,1,0.98159,0,0.04143,0,0.04581,0.05805,0.33333,,0.05769
42085033200,85,0.08856,0,0.05891,3379,3.25332,1038.63215,0.03608,1,0.58392,0,0.36246,0,0.53841,0,0.11162,0,0.01641,1,0.28102,0,0.04366,1,0.54038,0,0.0237,0,0.02353,0.06574,0.0,0.0,0.04433
42085033300,85,0.11392,0,0.01609,3036,6.36863,476.71186,0.0,1,0.84609,0,0.24644,0,0.26812,0,0.06958,0,0.0,1,0.02696,1,0.0,1,0.96867,0,0.02353,0,0.02687,0.04611,0.0,0.33333,0.07486
42085033400,85,0.05739,0,0.03729,2819,5.63437,500.32185,0.0,1,0.81156,0,0.21752,0,0.40655,0,0.08204,0,0.0,1,0.45224,0,0.04449,1,0.40612,0,0.01957,0,0.02136,0.05033,0.0,,0.01817
