geoid,countyfp,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pop10,areakm,popdens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
42095011100,95,0.22968,0,0.00304,3208,0.90484,3545.37781,0.0273,0,0.95455,0,0.29592,0,0.532,0,0.94774,0,0.13124,0,0.04815,0,0.09982,0,0.69113,0,0.01306,0,0.00708,0.07085,0.03274,0.06736,0.04011
42095011200,95,0.66215,0,0.00226,5768,1.26533,4558.48373,0.23439,0,0.79037,0,0.11437,0,0.34333,0,0.19749,0,0.02757,1,0.11145,0,0.54419,0,0.27502,0,0.01715,0,0.00486,0.02881,0.03203,0.01785,0.06543
42095011300,95,0.0,1,0.07745,4061,15.19185,267.31443,0.19179,0,0.87514,0,0.15814,0,0.23233,0,0.10111,0,0.06088,0,0.03109,0,0.49837,0,0.39182,0,0.01379,0,0.01662,0.07591,0.03349,0.17729,0.0561
42095014100,95,0.10216,0,0.01566,5340,3.17877,1679.89287,0.02466,0,0.97988,0,0.03481,1,0.06629,0,0.45029,0,0.06528,0,0.07377,0,0.08093,0,0.74321,0,0.02104,0,0.01913,0.09606,0.07605,0.02318,0.06815
42095014200,95,0.23173,0,0.00326,6029,1.3542,4452.06499,0.07662,0,0.81578,0,0.14367,0,0.26439,0,0.10625,0,0.03376,1,0.14854,0,0.23241,0,0.51226,0,0.01669,0,0.01199,0.04748,0.02443,0.0,0.03646
42095014300,95,0.0,1,0.01441,4764,1.1281,4223.02803,0.21728,0,0.74866,0,0.16925,0,0.13509,0,0.10776,0,0.02543,1,0.19717,0,0.30729,0,0.46198,0,0.01136,0,0.00836,0.06015,0.04359,0.00105,0.03989
42095014400,95,0.0,1,0.02045,2409,1.00683,2392.64945,0.06901,0,0.71256,0,0.14059,0,0.17951,0,0.09196,0,0.02177,1,0.06175,0,0.10795,0,0.75344,0,0.00854,0,0.00845,0.08082,0.04992,0.0017,0.07935
42095014500,95,0.06519,0,0.00199,2660,1.60247,1659.94049,0.04602,0,0.90277,0,0.11136,0,0.12787,0,0.08611,0,0.01457,1,0.13726,0,0.2878,0,0.50664,0,0.00953,0,0.00948,0.05506,0.03978,0.0,0.02044
42095014600,95,0.01731,0,0.00295,3076,2.99902,1025.66684,0.08938,0,0.84629,0,0.23658,0,0.23641,0,0.07675,0,0.02991,1,0.13008,0,0.43538,0,0.35017,0,0.00901,0,0.00973,0.0537,0.02112,0.03383,0.04815
42095014700,95,0.36928,0,0.00302,2522,0.87209,2891.89865,0.08217,0,0.95301,0,0.09926,0,0.07888,0,0.12351,0,0.0,1,0.20043,0,0.23402,0,0.49079,0,0.00858,0,0.00553,0.06007,0.02665,0.06998,0.06773
42095015201,95,0.21157,0,0.01003,6840,5.58673,1224.32978,0.01261,1,0.9247,0,0.1557,0,0.13828,0,0.10145,0,0.00084,1,0.00127,1,0.04939,0,0.94189,0,0.02313,0,0.02118,0.05274,0.07317,0.0,0.06763
42095015300,95,0.18042,0,0.00917,5122,46.52905,110.08176,0.03881,1,0.98096,0,0.08479,0,0.05307,0,0.07305,0,0.04125,1,0.00347,1,0.07479,1,0.86662,0,0.01792,0,0.01828,0.07186,0.21212,0.0,0.13143
42095015400,95,0.12795,0,0.00555,3101,63.67286,48.70207,0.02747,1,0.98999,0,0.07435,0,0.03542,1,0.05232,0,0.00617,1,0.01787,1,0.0,1,0.97238,0,0.01091,0,0.01168,0.06328,0.0,0.0,0.10638
42095015500,95,0.1349,0,0.0129,6138,64.69551,94.87521,0.00858,1,0.93136,0,0.08,0,0.03794,0,0.0674,0,0.0,1,0.00147,1,0.03305,1,0.96548,0,0.0216,0,0.02464,0.05028,0.05085,0.0,0.08411
42095015600,95,0.11484,0,0.00675,3595,3.61111,995.53787,0.0,1,0.94093,0,0.05117,0,0.096,0,0.09714,0,0.0014,1,0.02807,1,0.03509,0,0.93234,0,0.01117,0,0.01235,0.04556,0.13793,,0.06803
42095015700,95,0.1986,0,0.00921,2720,3.53869,768.6465,0.09726,0,0.87151,0,0.09786,0,0.10828,1,0.06874,0,0.04398,1,0.00296,1,0.02328,1,0.92239,0,0.00914,0,0.00848,0.05189,0.1,0.0,0.02778
42095015801,95,0.52405,0,0.00329,5100,32.42846,157.26928,0.00758,1,0.96524,0,0.07391,0,0.04542,0,0.09319,0,0.0078,1,0.0,1,0.01426,1,0.97699,0,0.01835,0,0.01074,0.08095,0.32991,0.5,0.2401
42095015802,95,0.45652,0,0.00444,3078,32.97173,93.35269,0.01172,1,0.96918,0,0.06202,0,0.05621,0,0.05406,0,0.0,1,0.0,1,0.0313,1,0.9687,0,0.01013,0,0.00693,0.04632,0.09091,,0.11429
42095015901,95,0.35256,0,0.00455,5595,47.34821,118.16709,0.00647,1,0.95731,0,0.1207,0,0.05935,0,0.04537,0,0.0,1,0.0,1,0.0098,1,0.9902,0,0.01949,0,0.01571,0.0533,0.39904,0.8468,0.15826
42095015902,95,0.04381,0,0.00416,3802,50.90431,74.68916,0.0054,1,0.97167,0,0.11528,0,0.05866,0,0.05636,0,0.00227,1,0.00202,1,0.02376,1,0.96336,0,0.01276,0,0.01587,0.04988,0.0,0.0,0.18107
42095016001,95,0.20727,0,0.00357,6080,42.65426,142.54145,0.00655,1,0.93725,0,0.05429,0,0.05191,0,0.05193,0,0.00289,1,0.0,1,0.02316,1,0.97395,0,0.0202,0,0.02203,0.04717,0.03684,0.0,0.11206
42095016002,95,0.08398,0,0.00481,4446,34.61856,128.42823,0.00162,1,0.97878,0,0.10209,0,0.09558,0,0.07041,0,0.0,1,0.0,1,0.03356,0,0.95416,0,0.01532,0,0.01816,0.04196,0.00696,0.0,0.0895
42095016100,95,0.3197,0,0.00557,2070,2.11856,977.07977,0.00496,1,0.97398,0,0.11068,0,0.0867,0,0.08887,0,0.00287,1,0.0,1,0.04778,0,0.94649,0,0.00738,0,0.0063,0.02859,0.0,0.0,0.05106
42095016201,95,0.30435,0,0.01428,5575,3.09022,1804.07983,0.04164,1,0.89091,0,0.11384,0,0.1158,0,0.05829,0,0.01784,1,0.01855,1,0.07878,1,0.84384,0,0.01807,0,0.0154,0.04137,0.08773,0.0,0.04604
42095016202,95,0.0,1,0.00966,4351,3.66893,1185.90553,0.03172,0,0.91331,0,0.11817,0,0.07992,1,0.04867,0,0.0,1,0.01448,1,0.0698,0,0.91334,0,0.01355,0,0.01831,0.04786,0.02029,0.0,0.10128
42095016300,95,0.17534,0,0.00311,2849,1.91384,1488.63403,0.01305,1,0.95095,0,0.10898,0,0.09512,0,0.05597,0,0.0,1,0.01971,1,0.06864,0,0.89968,0,0.00934,0,0.01002,0.03751,0.05263,0.0,0.11765
42095016400,95,1.0,0,0.00553,4269,28.9065,147.68303,0.02362,0,0.97754,0,0.06528,0,0.03453,0,0.04389,0,0.02975,1,0.05055,1,0.03641,0,0.85459,0,0.01652,0,0.0,,,,
42095016500,95,0.13894,0,0.02326,4903,38.00339,129.0148,0.02674,0,0.99191,0,0.12754,0,0.07905,0,0.06482,0,0.0,1,0.01251,1,0.04595,1,0.92718,0,0.01697,0,0.019,0.05325,0.29167,0.28571,0.0719
42095016600,95,0.22488,0,0.00651,2693,2.3599,1141.15134,0.0582,1,0.92201,0,0.13364,0,0.14644,0,0.07378,0,0.0,1,0.04382,0,0.12397,0,0.8015,0,0.00858,0,0.00798,0.06396,0.16667,0.0,0.10294
42095016700,95,0.08422,0,0.02207,6231,18.99721,327.99553,0.05938,1,0.97527,0,0.05251,0,0.08013,1,0.05544,0,0.01685,1,0.00355,1,0.08072,1,0.89562,0,0.02164,0,0.02285,0.0823,0.10417,0.625,0.18636
42095016800,95,0.12677,0,0.01772,5746,4.32412,1328.82595,0.01427,1,0.87739,0,0.07066,0,0.13404,1,0.09635,0,0.00527,1,0.0,1,0.03721,1,0.93454,0,0.01902,0,0.02049,0.06523,0.01754,0.0,0.06771
42095016901,95,0.0,1,0.01515,3131,11.64345,268.9066,0.00933,1,0.99183,0,0.03143,0,0.01408,1,0.03797,0,0.01178,1,0.00033,1,0.03928,1,0.93748,0,0.00972,0,0.01449,0.07486,0.0625,0.0,0.22424
42095016902,95,0.02937,0,0.05858,2543,23.10577,110.0591,0.0184,1,0.99533,0,0.067,0,0.06516,0,0.07362,0,0.03062,1,0.02182,1,0.03485,1,0.90651,0,0.00994,0,0.01087,0.07442,0.03964,0.25147,0.21604
42095017000,95,0.1601,0,0.00588,2130,4.05481,525.3015,0.0025,1,0.97586,0,0.08731,0,0.03793,1,0.05915,0,0.01055,1,0.00275,1,0.05089,0,0.90142,0,0.00684,0,0.00745,0.05305,0.00077,0.11114,0.16394
42095017101,95,0.0,1,0.01105,6137,8.00964,766.20155,0.03249,1,0.98191,0,0.07495,0,0.03543,1,0.06107,0,0.0441,1,0.1415,0,0.12881,0,0.64435,0,0.01962,0,0.02612,0.08714,0.04705,0.07483,0.17939
42095017102,95,0.05424,0,0.04165,8584,23.79098,360.809,0.01254,0,0.95238,0,0.05898,0,0.03023,0,0.05547,0,0.03,0,0.06687,0,0.08049,0,0.80514,0,0.03061,0,0.03486,0.10346,0.06934,0.02053,0.26918
42095017200,95,0.29416,0,0.02556,6593,2.28204,2889.08618,0.07301,0,0.93279,0,0.15734,0,0.08732,0,0.0491,0,0.01785,1,0.08419,0,0.16531,0,0.67739,0,0.02059,0,0.01625,0.04672,0.03151,0.04179,0.03846
42095017300,95,0.0,1,0.00256,2560,1.60676,1593.26403,0.03682,0,0.97438,0,0.08698,0,0.11907,0,0.08343,0,0.01937,1,0.04991,1,0.08417,0,0.80782,0,0.00878,0,0.01086,0.04529,0.01126,1e-05,0.04115
42095017401,95,0.0,1,0.03693,7729,16.26235,475.26964,0.04717,0,0.9949,0,0.08369,0,0.05402,1,0.06267,0,0.04411,1,0.07652,0,0.1308,0,0.72772,0,0.02638,0,0.03223,0.09998,0.05774,0.11192,0.18036
42095017402,95,0.32015,0,0.00578,3887,3.42451,1135.0519,0.03699,0,0.97808,0,0.10088,0,0.0376,0,0.04757,0,0.00972,1,0.01662,1,0.09847,0,0.85729,0,0.01315,0,0.01162,0.05242,0.01197,0.05162,0.0469
42095017501,95,0.0,1,0.02643,4161,4.27306,973.77563,0.06159,0,0.94964,0,0.08542,0,0.04647,0,0.05004,0,0.08422,1,0.06341,0,0.07109,0,0.76616,0,0.01407,0,0.01837,0.06579,0.06786,0.05766,0.11546
42095017502,95,0.12575,0,0.00303,4914,4.13211,1189.2231,0.06677,0,0.96077,0,0.08869,0,0.02487,1,0.06028,0,0.04452,1,0.03573,1,0.09124,0,0.80396,0,0.01768,0,0.02014,0.08087,0.09373,0.10048,0.18793
42095017603,95,0.2408,0,0.00394,3741,3.1999,1169.0979,0.04843,1,0.92553,0,0.08063,0,0.06679,0,0.09938,0,0.02009,1,0.04073,1,0.13006,0,0.76487,0,0.0131,0,0.01273,0.0476,0.01127,0.15139,0.09944
42095017604,95,0.3241,0,0.01094,4585,3.7556,1220.84376,0.04027,0,0.98963,0,0.05782,0,0.01677,1,0.07827,0,0.02879,1,0.05151,1,0.0812,0,0.83513,0,0.01521,0,0.01275,0.07937,0.05521,0.05155,0.16839
42095017605,95,0.0,1,0.05397,3971,15.91004,249.59086,0.04917,1,0.87056,0,0.06059,0,0.04235,1,0.18044,0,0.10844,0,0.07992,0,0.05388,0,0.68667,0,0.01519,0,0.02845,0.08513,0.06253,0.07099,0.17734
42095017606,95,0.30939,0,0.00472,4831,3.52091,1372.09039,0.03075,0,0.97865,0,0.06901,0,0.03296,1,0.08461,0,0.03476,0,0.0645,1,0.09843,0,0.79225,0,0.01659,0,0.01501,0.06665,0.03804,0.12977,0.17338
42095017607,95,0.36765,0,0.04074,6602,11.31318,583.56732,0.03961,0,1.0,0,0.07352,0,0.02122,1,0.0541,0,0.05287,0,0.05732,0,0.06224,0,0.80652,0,0.02119,0,0.01696,0.08393,0.06294,0.0986,0.17222
42095017702,95,0.07,0,0.03569,2283,4.13958,551.50525,0.05569,0,0.98492,0,0.04623,0,0.03088,0,0.05351,0,0.01886,1,0.00965,1,0.06535,0,0.85395,0,0.00744,0,0.00934,0.08385,0.06768,0.14457,0.25332
42095017703,95,0.0,1,0.00656,2560,3.71822,688.50142,0.02957,0,0.9583,0,0.06303,1,0.03714,1,0.05144,0,0.06179,0,0.05144,1,0.05444,0,0.78424,0,0.01018,0,0.01397,0.08483,0.02428,0.17962,0.18595
42095017704,95,0.00666,0,0.08754,6023,9.17125,656.72626,0.054,0,0.89541,0,0.029,0,0.03918,1,0.1041,0,0.07447,0,0.05488,0,0.06816,0,0.79424,0,0.02044,0,0.02678,0.09363,0.10544,0.16453,0.23141
42095017800,95,0.12751,0,0.00249,2636,1.92852,1366.84906,0.06733,0,0.98975,0,0.11889,0,0.08145,0,0.0786,0,0.02213,1,0.11141,0,0.23579,0,0.59977,0,0.00846,0,0.00797,0.05342,0.05116,0.1,0.08571
42095017901,95,0.10273,0,0.00749,3652,1.8714,1951.48424,0.01998,1,0.8673,0,0.09597,0,0.05628,0,0.07315,0,0.019,1,0.01871,1,0.06408,0,0.89793,0,0.01168,0,0.01295,0.05584,0.02691,0.0,0.10055
42095017902,95,0.18271,0,0.00859,2246,1.53498,1463.20716,0.02705,1,0.96404,0,0.11151,0,0.04524,0,0.04352,0,0.03059,1,0.00732,1,0.05256,0,0.89315,0,0.00777,0,0.00775,0.04718,0.03202,0.0,0.03299
42095018001,95,0.03924,0,0.00389,4086,43.88065,93.11622,0.01401,1,0.98871,0,0.095,0,0.03398,1,0.07708,0,0.0,1,0.0,1,0.08088,0,0.90112,0,0.01383,0,0.01766,0.07472,0.07598,0.0274,0.15907
42095018002,95,0.10957,0,0.00881,6686,19.59964,341.12878,0.02313,0,0.99498,0,0.08521,0,0.07201,0,0.06645,0,0.02088,1,0.01897,1,0.08571,0,0.86254,0,0.0221,0,0.02547,0.09517,0.06282,0.1712,0.23537
42095018100,95,0.29272,0,0.01048,6324,49.8243,126.92601,0.01418,1,0.94662,0,0.07754,0,0.04208,0,0.0485,0,0.04207,1,0.07742,1,0.01836,1,0.82971,0,0.02216,0,0.01928,0.09669,0.09091,0.15,0.18605
42095018200,95,0.17652,0,0.00795,3538,53.91556,65.62113,0.01451,1,0.99347,0,0.11106,0,0.04056,0,0.09019,0,0.03971,1,0.0,1,0.07799,0,0.85961,0,0.01293,0,0.01345,0.06176,0.01886,0.0,0.1214
42095018300,95,0.164,0,0.00499,4859,64.51034,75.32126,0.02603,1,0.97836,0,0.0609,0,0.07175,0,0.09183,0,0.0099,1,0.00674,1,0.10025,0,0.87152,0,0.01669,0,0.01731,0.05318,0.00354,0.12706,0.09946
