Unnamed: 0,name,address,lat,lon
1,,152 WATSON ST  WILKES BARRE PA 18705,41.22746,-75.87042
2,,83 CORPORATE DR  DRUMS PA 18222,41.05001,-75.95959
3,,411 W BUTLER DR.  DRUMS PA 18222,41.01611,-76.00211
4,,2030 CONYNGHAM AVE  DALLAS PA 18612,41.34351,-75.95007
5,,370 CARVERTON RD  SHAVERTOWN PA 18708,41.32128,-75.91493
6,,154 MAIN ST  SYBERTSVILLE PA 18251,41.00859,-76.07944
7,,154 N MAIN ST  SYBERTSVILLE PA 18251,41.00859,-76.07944
8,,14 WOODLAWN AVE  MOUNTAIN TOP PA 18707,41.1745,-75.87905
9,,281 S MOUNTAIN BLVD  MOUNTAIN TOP PA 18707,41.14003,-75.90495
10,,49 W CEMETERY ST  ASHLEY PA 18706,41.21412,-75.90209
11,,120 NEW ST  PITTSTON PA 18640,41.3331,-75.77839
12,,1980 TOMHICKEN RD  ROCK GLEN PA 18246,40.97192,-76.18465
13,,30 CHARTER SCHOOL WAY  WILKES BARRE PA 18702,41.18738,-75.77729
14,,30 CHARTER WAY  WILKES BARRE PA 18702,41.18738,-75.77729
15,,114 BUCK BLVD  WHITE HAVEN PA 18661,41.17423,-75.67931
16,,411 W BUTLER DR  DRUMS PA 18222,41.01611,-76.00211
17,,75 EVANS ST  PRINGLE PA 18704,41.27874,-75.90186
18,,215 MAIN ST  CONYNGHAM PA 18219,40.99643,-76.06443
19,,10 POND HILL RD  MOCANAQUA PA 18655,41.14294,-76.14383
20,,50 LAKE ST  DALLAS PA 18612,41.33728,-75.96483
21,,7844 BLUE RIDGE TRL  MOUNTAIN TOP PA 18707,41.10216,-76.00701
22,,76 WALNUT ST  WHITE HAVEN PA 18661,41.07112,-75.7748
23,,123 NEW ST  PITTSTON PA 18640,41.33475,-75.77861
24,,124 NEW ST  PITTSTON PA 18640,41.33355,-75.77724
25,,125 NEW ST  PITTSTON PA 18640,41.3331,-75.77654
26,,122 NEW ST  PITTSTON PA 18640,41.33355,-75.77724
27,,28 MEMORIAL ST  EXETER PA 18643,41.32321,-75.80993
28,,20 MEMORIAL ST  EXETER PA 18643,41.32236,-75.81125
29,,2305 STATE ROUTE 92  HARDING PA 18643,41.39964,-75.83688
30,,355 E STATE ST  LARKSVILLE PA 18704,41.26096,-75.929
31,,671 STATE RTE 118  SWEET VALLEY PA 18656,41.30227,-76.25286
32,,50 DANA ST  FORTY FORT PA 18704,41.28399,-75.87672
33,,154 CENTRE ST  FREELAND PA 18224,41.01317,-75.89819
34,,3 VFW RD  WHITE HAVEN PA 18661,41.0416,-75.78039
35,,1000 WYOMING AVE  FREELAND PA 18224,41.01278,-75.89136
36,,1600 SAN SOUCI PKWY  WILKES BARRE PA 18706,41.21419,-75.94977
37,,1600 SAN SOUCI PKWY  WILKES BARRE PA 18707,41.21419,-75.94977
38,,1600 SAN SOUCI PKWY  WILKES BARRE PA 18708,41.21419,-75.94977
39,,1600 SAN SOUCI PKWY  WILKES BARRE PA 18709,41.21419,-75.94977
40,,1600 SANS SOUCI PKWY  WILKES BARRE PA 18710,41.21419,-75.94977
41,,1600 SAN SOUCI PKWY  WILKES BARRE PA 18711,41.21419,-75.94977
42,,874 OLD ST  HAZLE TWP PA 18202,40.9422,-76.02196
43,,101 W 27TH ST  HAZLE TWP PA 18202,40.97945,-75.97789
44,,1113 N CHURCH ST  HAZLE TWP PA 18202,40.97933,-75.97853
45,,660 E COUNTY RD  WAPWALLOPEN PA 18660,41.07627,-76.07523
46,,243 THORNE HILL RD  SHICKSHINNY PA 18655,41.18259,-76.18979
47,,1160 CHASE RD  SHAVERTOWN PA 18708,41.284,-75.96497
48,,5 STOUT ST  YATESVILLE PA 18640,41.30468,-75.79113
49,,201 CHESTER ST  KINGSTON PA 18704,41.26149,-75.89125
50,,370 CARVERTOWN RD  SHAVERTOWN PA 18708,41.32128,-75.91493
51,,488 STATE RTE 29  HARVEYS LAKE PA 18618,41.35253,-76.09488
52,,100 DUPONT DR  LAUREL RUN PA 18702,41.21599,-75.84356
53,,2011 STATE ROUTE 29  HUNLOCK CREEK PA 18621,41.26671,-76.07926
54,,3593 STATE ROUTE 118  DALLAS PA 18612,41.33831,-75.99458
55,,75 EVAS ST  PRINGLE PA 18704,41.27874,-75.90186
56,,425 KOSCIUSZKO ST  NANTICOKE PA 18634,41.20333,-75.98929
57,,501 RABER AVE  NESCOPECK PA 18635,41.05407,-76.22076
58,,429 BERWICK HAZLETON HWY  NESCOPECK PA 18635,41.04474,-76.14278
59,,3700 CHURCH RD  MOUNTAIN TOP PA 18707,41.1449,-75.97159
60,,150 WADHAM ST  PLYMOUTH PA 18651,41.24222,-75.94977
61,,150 WADHAM AVE  PLYMOUTH PA 18651,41.24222,-75.94977
62,,43 ABBOTT ST  PLAINS PA 18705,41.2735,-75.84939
63,,5148 MAIN RD  HUNLOCK CREEK PA 18621,41.26885,-76.15134
64,,801 E FIFTH ST  BERWICK PA 18603,41.0637,-76.22298
65,,801 E 5TH ST  BERWICK PA 18603,41.0637,-76.22298
66,,243 THIORNE HILL RD  SHICKSHINNY PA 18655,41.18259,-76.18979
67,,1600 SAN SOUCI PARKWAY  WARRIOR RUN PA 18706,41.21419,-75.94977
68,,249 TRAILING PINE RD  SHICKSHINNY PA 18655,41.17726,-76.15314
69,,1600 SAN SOUCI PARKWAY  WILKES BARRE PA 18706,41.21419,-75.94977
70,,325 NORTH ST  WEST HAZLETON PA 18202,40.96052,-76.00029
71,,281 S MOUNTAIN ST  MOUNTAIN TOP PA 18707,41.14003,-75.90495
72,,33 PITTSTON AVE  YATESVILLE PA 18640,41.30532,-75.78301
73,,275 MILL ST  HAZLETON PA 18201,40.94481,-75.969
74,,700 N WYOMING ST  HAZLETON PA 18201,40.96655,-75.97274
75,,47 BROAD ST  PITTSTON PA 18640,41.32118,-75.78906
76,,38 COAL ST  WILKES BARRE PA 18702,41.24174,-75.86858
77,,80 JONES ST  WILKES BARRE PA 18702,41.23167,-75.8946
78,,301 OLD RIVER RD  WILKES BARRE PA 18702,41.2406,-75.91109
79,,65 ACADEMY ST  WILKES BARRE PA 18702,41.24138,-75.89522
80,,80 JONES ST  SHICKSHINNY PA 18655,41.02504,-76.09982
81,,143 DIVISION ST  WILKES BARRE PA 18702,41.23291,-75.91332
82,,565 N WASHINGTON ST  WILKES BARRE PA 18702,41.25408,-75.86447
83,,401 E MAIN ST  WILKES BARRE PA 18702,41.26658,-75.83117
84,,4875 MEMORIAL HWY  HARVEYS LAKE PA 18618,41.35091,-76.02845
85,,1744 LAKEVIEW DR  WHITE HAVEN PA 18661,41.11427,-75.76431
